origin,dest,edge,date,forecast_volume,is_long_shutdown_corrected,raw_forecast_volume
DC14,DC61,DC14->DC61,2023-01-05,0,False,0
DC14,DC62,DC14->DC62,2023-01-05,26326,False,28416
DC14,DC64,DC14->DC64,2023-01-05,0,False,0
DC14,DC65,DC14->DC65,2023-01-05,0,False,0
DC14,DC67,DC14->DC67,2023-01-05,0,False,0
DC14,DC70,DC14->DC70,2023-01-05,386,False,417
DC14,DC76,DC14->DC76,2023-01-05,0,False,0
DC14,DC78,DC14->DC78,2023-01-05,0,False,0
DC14,DC8,DC14->DC8,2023-01-05,102075,False,110180
DC14,DC81,DC14->DC81,2023-01-05,0,False,0
DC14,DC9,DC14->DC9,2023-01-05,177512,True,191607
DC15,DC10,DC15->DC10,2023-01-05,6938,False,7489
DC15,DC12,DC15->DC12,2023-01-05,0,False,0
DC15,DC13,DC15->DC13,2023-01-05,0,False,0
DC15,DC14,DC15->DC14,2023-01-05,6026,False,6504
DC15,DC3,DC15->DC3,2023-01-05,3155,True,3405
DC15,DC32,DC15->DC32,2023-01-05,0,False,0
DC15,DC33,DC15->DC33,2023-01-05,0,False,0
DC15,DC34,DC15->DC34,2023-01-05,0,False,0
DC15,DC35,DC15->DC35,2023-01-05,31,False,33
DC15,DC4,DC15->DC4,2023-01-05,44,False,48
DC15,DC40,DC15->DC40,2023-01-05,0,False,0
DC15,DC5,DC15->DC5,2023-01-05,2801,False,3023
DC15,DC62,DC15->DC62,2023-01-05,6664,False,7193
DC15,DC64,DC15->DC64,2023-01-05,0,False,0
DC15,DC65,DC15->DC65,2023-01-05,0,False,0
DC15,DC70,DC15->DC70,2023-01-05,47,False,51
DC15,DC8,DC15->DC8,2023-01-05,15341,False,16559
DC15,DC81,DC15->DC81,2023-01-05,0,False,0
DC15,DC9,DC15->DC9,2023-01-05,32912,True,35525
DC16,DC10,DC16->DC10,2023-01-05,0,False,0
DC16,DC14,DC16->DC14,2023-01-05,0,False,0
DC16,DC35,DC16->DC35,2023-01-05,0,False,0
DC16,DC4,DC16->DC4,2023-01-05,0,False,0
DC16,DC5,DC16->DC5,2023-01-05,0,False,0
DC16,DC62,DC16->DC62,2023-01-05,0,False,0
DC16,DC70,DC16->DC70,2023-01-05,0,False,0
DC16,DC8,DC16->DC8,2023-01-05,0,False,0
DC17,DC10,DC17->DC10,2023-01-05,15050,False,16245
DC17,DC12,DC17->DC12,2023-01-05,0,False,0
DC17,DC14,DC17->DC14,2023-01-05,10636,False,11481
DC17,DC20,DC17->DC20,2023-01-05,0,False,0
DC17,DC29,DC17->DC29,2023-01-05,0,False,0
DC17,DC3,DC17->DC3,2023-01-05,8249,True,8904
DC17,DC32,DC17->DC32,2023-01-05,0,False,0
DC17,DC34,DC17->DC34,2023-01-05,0,False,0
DC17,DC35,DC17->DC35,2023-01-05,124,False,134
DC17,DC4,DC17->DC4,2023-01-05,34189,False,36904
DC17,DC40,DC17->DC40,2023-01-05,0,False,0
DC17,DC5,DC17->DC5,2023-01-05,8456,False,9127
DC17,DC61,DC17->DC61,2023-01-05,0,False,0
DC17,DC62,DC17->DC62,2023-01-05,13137,False,14180
DC17,DC64,DC17->DC64,2023-01-05,0,False,0
DC17,DC65,DC17->DC65,2023-01-05,0,False,0
DC17,DC70,DC17->DC70,2023-01-05,115,False,124
DC17,DC8,DC17->DC8,2023-01-05,133,False,144
DC17,DC81,DC17->DC81,2023-01-05,0,False,0
DC17,DC9,DC17->DC9,2023-01-05,0,False,0
DC18,DC10,DC18->DC10,2023-01-05,0,False,0
DC18,DC14,DC18->DC14,2023-01-05,0,False,0
DC18,DC23,DC18->DC23,2023-01-05,0,False,0
DC18,DC4,DC18->DC4,2023-01-05,0,False,0
DC18,DC62,DC18->DC62,2023-01-05,0,False,0
DC18,DC8,DC18->DC8,2023-01-05,0,False,0
DC19,DC10,DC19->DC10,2023-01-05,11738,False,12670
DC19,DC12,DC19->DC12,2023-01-05,0,False,0
DC19,DC14,DC19->DC14,2023-01-05,9616,False,10380
DC19,DC20,DC19->DC20,2023-01-05,0,False,0
DC19,DC3,DC19->DC3,2023-01-05,7562,True,8163
DC19,DC32,DC19->DC32,2023-01-05,0,False,0
DC19,DC34,DC19->DC34,2023-01-05,0,False,0
DC19,DC35,DC19->DC35,2023-01-05,416,False,449
DC19,DC36,DC19->DC36,2023-01-05,0,False,0
DC19,DC4,DC19->DC4,2023-01-05,36153,False,39024
DC19,DC40,DC19->DC40,2023-01-05,0,False,0
DC19,DC5,DC19->DC5,2023-01-05,4988,False,5384
DC19,DC62,DC19->DC62,2023-01-05,11129,False,12013
DC19,DC64,DC19->DC64,2023-01-05,0,False,0
DC19,DC65,DC19->DC65,2023-01-05,0,False,0
DC19,DC70,DC19->DC70,2023-01-05,422,False,455
DC19,DC8,DC19->DC8,2023-01-05,124,False,134
DC19,DC81,DC19->DC81,2023-01-05,0,False,0
DC19,DC9,DC19->DC9,2023-01-05,0,False,0
DC2,DC10,DC2->DC10,2023-01-05,0,False,0
DC2,DC14,DC2->DC14,2023-01-05,0,False,0
DC2,DC3,DC2->DC3,2023-01-05,0,False,0
DC2,DC4,DC2->DC4,2023-01-05,0,False,0
DC2,DC5,DC2->DC5,2023-01-05,0,False,0
DC2,DC62,DC2->DC62,2023-01-05,0,False,0
DC2,DC8,DC2->DC8,2023-01-05,0,False,0
DC2,DC9,DC2->DC9,2023-01-05,0,False,0
DC20,DC10,DC20->DC10,2023-01-05,8860,False,9563
DC20,DC12,DC20->DC12,2023-01-05,0,False,0
DC20,DC14,DC20->DC14,2023-01-05,6681,False,7211
DC20,DC3,DC20->DC3,2023-01-05,6278,True,6777
DC20,DC32,DC20->DC32,2023-01-05,0,False,0
DC20,DC33,DC20->DC33,2023-01-05,0,False,0
DC20,DC34,DC20->DC34,2023-01-05,0,False,0
DC20,DC35,DC20->DC35,2023-01-05,14,False,15
DC20,DC4,DC20->DC4,2023-01-05,21751,False,23478
DC20,DC40,DC20->DC40,2023-01-05,0,False,0
DC20,DC5,DC20->DC5,2023-01-05,4629,False,4997
DC20,DC62,DC20->DC62,2023-01-05,8343,False,9005
DC20,DC64,DC20->DC64,2023-01-05,0,False,0
DC20,DC65,DC20->DC65,2023-01-05,0,False,0
DC20,DC70,DC20->DC70,2023-01-05,24,False,26
DC20,DC76,DC20->DC76,2023-01-05,0,False,0
DC20,DC8,DC20->DC8,2023-01-05,120,False,130
DC20,DC81,DC20->DC81,2023-01-05,0,False,0
DC20,DC9,DC20->DC9,2023-01-05,0,False,0
DC21,DC10,DC21->DC10,2023-01-05,0,False,0
DC21,DC12,DC21->DC12,2023-01-05,0,False,0
DC21,DC14,DC21->DC14,2023-01-05,0,False,0
DC21,DC20,DC21->DC20,2023-01-05,0,False,0
DC21,DC3,DC21->DC3,2023-01-05,8141,True,8787
DC21,DC32,DC21->DC32,2023-01-05,0,False,0
DC21,DC33,DC21->DC33,2023-01-05,0,False,0
DC21,DC34,DC21->DC34,2023-01-05,0,False,0
DC21,DC35,DC21->DC35,2023-01-05,0,False,0
DC21,DC4,DC21->DC4,2023-01-05,0,False,0
DC21,DC40,DC21->DC40,2023-01-05,0,False,0
DC21,DC5,DC21->DC5,2023-01-05,16939,True,18284
DC21,DC62,DC21->DC62,2023-01-05,0,False,0
DC21,DC70,DC21->DC70,2023-01-05,0,False,0
DC21,DC76,DC21->DC76,2023-01-05,0,False,0
DC21,DC8,DC21->DC8,2023-01-05,0,False,0
DC21,DC81,DC21->DC81,2023-01-05,0,False,0
DC21,DC9,DC21->DC9,2023-01-05,0,False,0
DC22,DC10,DC22->DC10,2023-01-05,8555,False,9234
DC22,DC12,DC22->DC12,2023-01-05,0,False,0
DC22,DC13,DC22->DC13,2023-01-05,0,False,0
DC22,DC14,DC22->DC14,2023-01-05,9694,False,10464
DC22,DC20,DC22->DC20,2023-01-05,0,False,0
DC22,DC21,DC22->DC21,2023-01-05,0,False,0
DC22,DC3,DC22->DC3,2023-01-05,18074,True,19509
DC22,DC32,DC22->DC32,2023-01-05,0,False,0
DC22,DC34,DC22->DC34,2023-01-05,0,False,0
DC22,DC35,DC22->DC35,2023-01-05,1141,False,1232
DC22,DC4,DC22->DC4,2023-01-05,34665,False,37418
DC22,DC40,DC22->DC40,2023-01-05,0,False,0
DC22,DC5,DC22->DC5,2023-01-05,4996,False,5393
DC22,DC62,DC22->DC62,2023-01-05,10862,False,11725
DC22,DC64,DC22->DC64,2023-01-05,0,False,0
DC22,DC65,DC22->DC65,2023-01-05,0,False,0
DC22,DC70,DC22->DC70,2023-01-05,1409,False,1521
DC22,DC76,DC22->DC76,2023-01-05,0,False,0
DC22,DC8,DC22->DC8,2023-01-05,128,False,138
DC22,DC81,DC22->DC81,2023-01-05,0,False,0
DC22,DC9,DC22->DC9,2023-01-05,0,False,0
DC23,DC10,DC23->DC10,2023-01-05,11937,False,12885
DC23,DC12,DC23->DC12,2023-01-05,2562,True,2765
DC23,DC14,DC23->DC14,2023-01-05,9700,False,10470
DC23,DC18,DC23->DC18,2023-01-05,0,False,0
DC23,DC20,DC23->DC20,2023-01-05,0,False,0
DC23,DC29,DC23->DC29,2023-01-05,0,False,0
DC23,DC3,DC23->DC3,2023-01-05,13950,True,15058
DC23,DC32,DC23->DC32,2023-01-05,0,False,0
DC23,DC34,DC23->DC34,2023-01-05,0,False,0
DC23,DC35,DC23->DC35,2023-01-05,1885,False,2035
DC23,DC36,DC23->DC36,2023-01-05,0,False,0
DC23,DC4,DC23->DC4,2023-01-05,42883,False,46288
DC23,DC40,DC23->DC40,2023-01-05,0,False,0
DC23,DC5,DC23->DC5,2023-01-05,5456,False,5889
DC23,DC6,DC23->DC6,2023-01-05,0,False,0
DC23,DC62,DC23->DC62,2023-01-05,11057,False,11935
DC23,DC64,DC23->DC64,2023-01-05,0,False,0
DC23,DC65,DC23->DC65,2023-01-05,0,False,0
DC23,DC70,DC23->DC70,2023-01-05,2401,False,2592
DC23,DC8,DC23->DC8,2023-01-05,133,False,144
DC23,DC81,DC23->DC81,2023-01-05,0,False,0
DC23,DC9,DC23->DC9,2023-01-05,0,False,0
DC24,DC10,DC24->DC10,2023-01-05,0,False,0
DC24,DC14,DC24->DC14,2023-01-05,0,False,0
DC24,DC3,DC24->DC3,2023-01-05,0,False,0
DC24,DC4,DC24->DC4,2023-01-05,0,False,0
DC24,DC5,DC24->DC5,2023-01-05,0,False,0
DC24,DC62,DC24->DC62,2023-01-05,0,False,0
DC24,DC8,DC24->DC8,2023-01-05,0,False,0
DC24,DC9,DC24->DC9,2023-01-05,0,False,0
DC25,DC10,DC25->DC10,2023-01-05,8282,False,8940
DC25,DC12,DC25->DC12,2023-01-05,0,False,0
DC25,DC14,DC25->DC14,2023-01-05,6501,False,7017
DC25,DC3,DC25->DC3,2023-01-05,19704,True,21269
DC25,DC32,DC25->DC32,2023-01-05,0,False,0
DC25,DC33,DC25->DC33,2023-01-05,0,False,0
DC25,DC34,DC25->DC34,2023-01-05,0,False,0
DC25,DC35,DC25->DC35,2023-01-05,157,False,169
DC25,DC4,DC25->DC4,2023-01-05,44,False,48
DC25,DC40,DC25->DC40,2023-01-05,0,False,0
DC25,DC5,DC25->DC5,2023-01-05,4072,False,4395
DC25,DC62,DC25->DC62,2023-01-05,8933,False,9642
DC25,DC64,DC25->DC64,2023-01-05,0,False,0
DC25,DC65,DC25->DC65,2023-01-05,0,False,0
DC25,DC70,DC25->DC70,2023-01-05,76,False,82
DC25,DC76,DC25->DC76,2023-01-05,0,False,0
DC25,DC8,DC25->DC8,2023-01-05,17580,False,18976
DC25,DC81,DC25->DC81,2023-01-05,0,False,0
DC25,DC9,DC25->DC9,2023-01-05,111,True,120
DC26,DC10,DC26->DC10,2023-01-05,2486,False,2683
DC26,DC12,DC26->DC12,2023-01-05,0,False,0
DC26,DC14,DC26->DC14,2023-01-05,2412,False,2604
DC26,DC3,DC26->DC3,2023-01-05,0,False,0
DC26,DC32,DC26->DC32,2023-01-05,0,False,0
DC26,DC34,DC26->DC34,2023-01-05,0,False,0
DC26,DC35,DC26->DC35,2023-01-05,0,False,0
DC26,DC4,DC26->DC4,2023-01-05,11,False,12
DC26,DC40,DC26->DC40,2023-01-05,0,False,0
DC26,DC5,DC26->DC5,2023-01-05,1235,False,1333
DC26,DC62,DC26->DC62,2023-01-05,2414,False,2606
DC26,DC64,DC26->DC64,2023-01-05,0,False,0
DC26,DC65,DC26->DC65,2023-01-05,0,False,0
DC26,DC70,DC26->DC70,2023-01-05,0,False,0
DC26,DC8,DC26->DC8,2023-01-05,7270,False,7847
DC26,DC81,DC26->DC81,2023-01-05,0,False,0
DC26,DC9,DC26->DC9,2023-01-05,13172,True,14218
DC27,DC10,DC27->DC10,2023-01-05,6196,False,6688
DC27,DC14,DC27->DC14,2023-01-05,4134,False,4462
DC27,DC3,DC27->DC3,2023-01-05,0,False,0
DC27,DC32,DC27->DC32,2023-01-05,0,False,0
DC27,DC34,DC27->DC34,2023-01-05,0,False,0
DC27,DC35,DC27->DC35,2023-01-05,69,False,75
DC27,DC4,DC27->DC4,2023-01-05,46,False,50
DC27,DC40,DC27->DC40,2023-01-05,0,False,0
DC27,DC5,DC27->DC5,2023-01-05,1140,False,1230
DC27,DC62,DC27->DC62,2023-01-05,4037,False,4358
DC27,DC64,DC27->DC64,2023-01-05,0,False,0
DC27,DC65,DC27->DC65,2023-01-05,0,False,0
DC27,DC70,DC27->DC70,2023-01-05,44,False,48
DC27,DC8,DC27->DC8,2023-01-05,17719,False,19126
DC27,DC9,DC27->DC9,2023-01-05,0,False,0
DC28,DC10,DC28->DC10,2023-01-05,5192,False,5604
DC28,DC12,DC28->DC12,2023-01-05,0,False,0
DC28,DC14,DC28->DC14,2023-01-05,3477,False,3753
DC28,DC20,DC28->DC20,2023-01-05,0,False,0
DC28,DC23,DC28->DC23,2023-01-05,0,False,0
DC28,DC3,DC28->DC3,2023-01-05,2576,True,2781
DC28,DC32,DC28->DC32,2023-01-05,0,False,0
DC28,DC34,DC28->DC34,2023-01-05,0,False,0
DC28,DC35,DC28->DC35,2023-01-05,15,False,16
DC28,DC4,DC28->DC4,2023-01-05,11219,False,12110
DC28,DC40,DC28->DC40,2023-01-05,0,False,0
DC28,DC5,DC28->DC5,2023-01-05,2028,False,2189
DC28,DC62,DC28->DC62,2023-01-05,3165,False,3416
DC28,DC64,DC28->DC64,2023-01-05,0,False,0
DC28,DC65,DC28->DC65,2023-01-05,0,False,0
DC28,DC70,DC28->DC70,2023-01-05,16,False,17
DC28,DC8,DC28->DC8,2023-01-05,79,False,85
DC28,DC81,DC28->DC81,2023-01-05,0,False,0
DC28,DC9,DC28->DC9,2023-01-05,0,False,0
DC29,DC36,DC29->DC36,2023-01-05,0,False,0
DC29,DC9,DC29->DC9,2023-01-05,0,False,0
DC3,DC10,DC3->DC10,2023-01-05,0,False,0
DC3,DC12,DC3->DC12,2023-01-05,0,False,0
DC3,DC14,DC3->DC14,2023-01-05,0,False,0
DC3,DC19,DC3->DC19,2023-01-05,0,False,0
DC3,DC21,DC3->DC21,2023-01-05,0,False,0
DC3,DC22,DC3->DC22,2023-01-05,0,False,0
DC3,DC23,DC3->DC23,2023-01-05,0,False,0
DC3,DC28,DC3->DC28,2023-01-05,0,False,0
DC3,DC30,DC3->DC30,2023-01-05,0,False,0
DC3,DC35,DC3->DC35,2023-01-05,0,False,0
DC3,DC36,DC3->DC36,2023-01-05,0,False,0
DC3,DC38,DC3->DC38,2023-01-05,0,False,0
DC3,DC4,DC3->DC4,2023-01-05,0,False,0
DC3,DC40,DC3->DC40,2023-01-05,0,False,0
DC3,DC5,DC3->DC5,2023-01-05,0,False,0
DC3,DC8,DC3->DC8,2023-01-05,0,False,0
DC3,DC9,DC3->DC9,2023-01-05,0,False,0
DC30,DC10,DC30->DC10,2023-01-05,2984,False,3221
DC30,DC12,DC30->DC12,2023-01-05,0,False,0
DC30,DC14,DC30->DC14,2023-01-05,2668,False,2880
DC30,DC23,DC30->DC23,2023-01-05,0,False,0
DC30,DC3,DC30->DC3,2023-01-05,0,False,0
DC30,DC32,DC30->DC32,2023-01-05,0,False,0
DC30,DC34,DC30->DC34,2023-01-05,0,False,0
DC30,DC35,DC30->DC35,2023-01-05,77,False,83
DC30,DC4,DC30->DC4,2023-01-05,8649,False,9336
DC30,DC40,DC30->DC40,2023-01-05,0,False,0
DC30,DC5,DC30->DC5,2023-01-05,1390,False,1500
DC30,DC62,DC30->DC62,2023-01-05,2881,False,3110
DC30,DC64,DC30->DC64,2023-01-05,0,False,0
DC30,DC65,DC30->DC65,2023-01-05,0,False,0
DC30,DC67,DC30->DC67,2023-01-05,0,False,0
DC30,DC70,DC30->DC70,2023-01-05,135,False,146
DC30,DC8,DC30->DC8,2023-01-05,42,False,45
DC30,DC81,DC30->DC81,2023-01-05,0,False,0
DC30,DC9,DC30->DC9,2023-01-05,0,False,0
DC31,DC10,DC31->DC10,2023-01-05,678,False,732
DC31,DC12,DC31->DC12,2023-01-05,0,False,0
DC31,DC14,DC31->DC14,2023-01-05,299,False,323
DC31,DC3,DC31->DC3,2023-01-05,0,False,0
DC31,DC32,DC31->DC32,2023-01-05,0,False,0
DC31,DC34,DC31->DC34,2023-01-05,0,False,0
DC31,DC35,DC31->DC35,2023-01-05,2,False,2
DC31,DC37,DC31->DC37,2023-01-05,0,False,0
DC31,DC4,DC31->DC4,2023-01-05,2243,False,2421
DC31,DC40,DC31->DC40,2023-01-05,0,False,0
DC31,DC5,DC31->DC5,2023-01-05,96,False,104
DC31,DC62,DC31->DC62,2023-01-05,685,False,739
DC31,DC64,DC31->DC64,2023-01-05,0,False,0
DC31,DC65,DC31->DC65,2023-01-05,0,False,0
DC31,DC70,DC31->DC70,2023-01-05,2,False,2
DC31,DC76,DC31->DC76,2023-01-05,0,False,0
DC31,DC8,DC31->DC8,2023-01-05,7,False,8
DC31,DC9,DC31->DC9,2023-01-05,0,False,0
DC32,DC10,DC32->DC10,2023-01-05,0,False,0
DC32,DC12,DC32->DC12,2023-01-05,0,False,0
DC32,DC14,DC32->DC14,2023-01-05,0,False,0
DC32,DC35,DC32->DC35,2023-01-05,0,False,0
DC32,DC40,DC32->DC40,2023-01-05,0,False,0
DC32,DC70,DC32->DC70,2023-01-05,0,False,0
DC33,DC10,DC33->DC10,2023-01-05,0,False,0
DC33,DC14,DC33->DC14,2023-01-05,0,False,0
DC33,DC3,DC33->DC3,2023-01-05,0,False,0
DC33,DC4,DC33->DC4,2023-01-05,0,False,0
DC33,DC5,DC33->DC5,2023-01-05,0,False,0
DC33,DC62,DC33->DC62,2023-01-05,0,False,0
DC33,DC65,DC33->DC65,2023-01-05,0,False,0
DC33,DC8,DC33->DC8,2023-01-05,0,False,0
DC33,DC9,DC33->DC9,2023-01-05,0,False,0
DC34,DC10,DC34->DC10,2023-01-05,71,False,77
DC34,DC12,DC34->DC12,2023-01-05,0,False,0
DC34,DC14,DC34->DC14,2023-01-05,63,False,68
DC34,DC3,DC34->DC3,2023-01-05,0,False,0
DC34,DC30,DC34->DC30,2023-01-05,0,False,0
DC34,DC32,DC34->DC32,2023-01-05,0,False,0
DC34,DC35,DC34->DC35,2023-01-05,441,False,476
DC34,DC4,DC34->DC4,2023-01-05,5,False,5
DC34,DC40,DC34->DC40,2023-01-05,0,False,0
DC34,DC5,DC34->DC5,2023-01-05,24,False,26
DC34,DC62,DC34->DC62,2023-01-05,59,False,64
DC34,DC64,DC34->DC64,2023-01-05,0,False,0
DC34,DC67,DC34->DC67,2023-01-05,0,False,0
DC34,DC70,DC34->DC70,2023-01-05,747,False,806
DC34,DC8,DC34->DC8,2023-01-05,147,False,159
DC34,DC9,DC34->DC9,2023-01-05,0,False,0
DC35,DC10,DC35->DC10,2023-01-05,0,False,0
DC35,DC12,DC35->DC12,2023-01-05,0,False,0
DC35,DC14,DC35->DC14,2023-01-05,0,False,0
DC35,DC17,DC35->DC17,2023-01-05,0,False,0
DC35,DC23,DC35->DC23,2023-01-05,0,False,0
DC35,DC3,DC35->DC3,2023-01-05,0,False,0
DC35,DC30,DC35->DC30,2023-01-05,0,False,0
DC35,DC32,DC35->DC32,2023-01-05,0,False,0
DC35,DC34,DC35->DC34,2023-01-05,0,False,0
DC35,DC36,DC35->DC36,2023-01-05,0,False,0
DC35,DC4,DC35->DC4,2023-01-05,0,False,0
DC35,DC40,DC35->DC40,2023-01-05,0,False,0
DC35,DC5,DC35->DC5,2023-01-05,0,False,0
DC35,DC62,DC35->DC62,2023-01-05,0,False,0
DC35,DC67,DC35->DC67,2023-01-05,0,False,0
DC35,DC70,DC35->DC70,2023-01-05,19,False,20
DC35,DC8,DC35->DC8,2023-01-05,0,False,0
DC35,DC9,DC35->DC9,2023-01-05,0,False,0
DC36,DC10,DC36->DC10,2023-01-05,17972,False,19399
DC36,DC12,DC36->DC12,2023-01-05,0,False,0
DC36,DC14,DC36->DC14,2023-01-05,11655,False,12580
DC36,DC20,DC36->DC20,2023-01-05,0,False,0
DC36,DC23,DC36->DC23,2023-01-05,0,False,0
DC36,DC29,DC36->DC29,2023-01-05,0,False,0
DC36,DC3,DC36->DC3,2023-01-05,17848,True,19265
DC36,DC32,DC36->DC32,2023-01-05,0,False,0
DC36,DC33,DC36->DC33,2023-01-05,0,False,0
DC36,DC34,DC36->DC34,2023-01-05,0,False,0
DC36,DC35,DC36->DC35,2023-01-05,711,False,767
DC36,DC4,DC36->DC4,2023-01-05,45430,False,49037
DC36,DC40,DC36->DC40,2023-01-05,0,False,0
DC36,DC5,DC36->DC5,2023-01-05,7704,False,8316
DC36,DC62,DC36->DC62,2023-01-05,14816,False,15992
DC36,DC64,DC36->DC64,2023-01-05,0,False,0
DC36,DC65,DC36->DC65,2023-01-05,0,False,0
DC36,DC70,DC36->DC70,2023-01-05,809,False,873
DC36,DC8,DC36->DC8,2023-01-05,161,False,174
DC36,DC81,DC36->DC81,2023-01-05,0,False,0
DC36,DC9,DC36->DC9,2023-01-05,0,False,0
DC37,DC10,DC37->DC10,2023-01-05,0,False,0
DC37,DC14,DC37->DC14,2023-01-05,0,False,0
DC37,DC3,DC37->DC3,2023-01-05,0,False,0
DC37,DC4,DC37->DC4,2023-01-05,0,False,0
DC37,DC5,DC37->DC5,2023-01-05,0,False,0
DC37,DC54,DC37->DC54,2023-01-05,0,False,0
DC37,DC62,DC37->DC62,2023-01-05,0,False,0
DC37,DC8,DC37->DC8,2023-01-05,0,False,0
DC37,DC9,DC37->DC9,2023-01-05,0,False,0
DC38,DC10,DC38->DC10,2023-01-05,4641,False,5010
DC38,DC12,DC38->DC12,2023-01-05,0,False,0
DC38,DC14,DC38->DC14,2023-01-05,4601,False,4966
DC38,DC22,DC38->DC22,2023-01-05,0,False,0
DC38,DC3,DC38->DC3,2023-01-05,6845,True,7388
DC38,DC32,DC38->DC32,2023-01-05,0,False,0
DC38,DC34,DC38->DC34,2023-01-05,0,False,0
DC38,DC35,DC38->DC35,2023-01-05,1166,False,1259
DC38,DC4,DC38->DC4,2023-01-05,11492,False,12405
DC38,DC40,DC38->DC40,2023-01-05,0,False,0
DC38,DC5,DC38->DC5,2023-01-05,2323,False,2507
DC38,DC62,DC38->DC62,2023-01-05,5007,False,5405
DC38,DC64,DC38->DC64,2023-01-05,0,False,0
DC38,DC65,DC38->DC65,2023-01-05,0,False,0
DC38,DC70,DC38->DC70,2023-01-05,1533,False,1655
DC38,DC8,DC38->DC8,2023-01-05,67,False,72
DC38,DC81,DC38->DC81,2023-01-05,0,False,0
DC38,DC9,DC38->DC9,2023-01-05,0,False,0
DC39,DC10,DC39->DC10,2023-01-05,0,False,0
DC39,DC14,DC39->DC14,2023-01-05,0,False,0
DC39,DC4,DC39->DC4,2023-01-05,0,False,0
DC39,DC5,DC39->DC5,2023-01-05,0,False,0
DC39,DC8,DC39->DC8,2023-01-05,0,False,0
DC39,DC9,DC39->DC9,2023-01-05,0,False,0
DC4,DC10,DC4->DC10,2023-01-05,48,False,52
DC4,DC14,DC4->DC14,2023-01-05,99,False,107
DC4,DC17,DC4->DC17,2023-01-05,0,False,0
DC4,DC19,DC4->DC19,2023-01-05,0,False,0
DC4,DC20,DC4->DC20,2023-01-05,0,False,0
DC4,DC21,DC4->DC21,2023-01-05,0,False,0
DC4,DC22,DC4->DC22,2023-01-05,0,False,0
DC4,DC23,DC4->DC23,2023-01-05,0,False,0
DC4,DC3,DC4->DC3,2023-01-05,0,False,0
DC4,DC30,DC4->DC30,2023-01-05,0,False,0
DC4,DC34,DC4->DC34,2023-01-05,0,False,0
DC4,DC35,DC4->DC35,2023-01-05,0,False,0
DC4,DC36,DC4->DC36,2023-01-05,0,False,0
DC4,DC38,DC4->DC38,2023-01-05,0,False,0
DC4,DC40,DC4->DC40,2023-01-05,0,False,0
DC4,DC5,DC4->DC5,2023-01-05,13,False,14
DC4,DC62,DC4->DC62,2023-01-05,100,False,108
DC4,DC64,DC4->DC64,2023-01-05,0,False,0
DC4,DC65,DC4->DC65,2023-01-05,0,False,0
DC4,DC70,DC4->DC70,2023-01-05,0,False,0
DC4,DC8,DC4->DC8,2023-01-05,136,False,147
DC4,DC9,DC4->DC9,2023-01-05,0,False,0
DC40,DC10,DC40->DC10,2023-01-05,7,False,8
DC40,DC12,DC40->DC12,2023-01-05,0,False,0
DC40,DC14,DC40->DC14,2023-01-05,8,False,9
DC40,DC21,DC40->DC21,2023-01-05,0,False,0
DC40,DC22,DC40->DC22,2023-01-05,0,False,0
DC40,DC3,DC40->DC3,2023-01-05,0,False,0
DC40,DC30,DC40->DC30,2023-01-05,0,False,0
DC40,DC32,DC40->DC32,2023-01-05,0,False,0
DC40,DC34,DC40->DC34,2023-01-05,0,False,0
DC40,DC35,DC40->DC35,2023-01-05,1568,False,1693
DC40,DC4,DC40->DC4,2023-01-05,13,False,14
DC40,DC5,DC40->DC5,2023-01-05,6,False,7
DC40,DC62,DC40->DC62,2023-01-05,12,False,13
DC40,DC67,DC40->DC67,2023-01-05,0,False,0
DC40,DC70,DC40->DC70,2023-01-05,2668,False,2880
DC40,DC8,DC40->DC8,2023-01-05,0,False,0
DC40,DC9,DC40->DC9,2023-01-05,0,False,0
DC41,DC10,DC41->DC10,2023-01-05,0,False,0
DC41,DC12,DC41->DC12,2023-01-05,0,False,0
DC41,DC14,DC41->DC14,2023-01-05,0,False,0
DC41,DC29,DC41->DC29,2023-01-05,0,False,0
DC41,DC3,DC41->DC3,2023-01-05,0,False,0
DC41,DC35,DC41->DC35,2023-01-05,0,False,0
DC41,DC40,DC41->DC40,2023-01-05,0,False,0
DC41,DC5,DC41->DC5,2023-01-05,0,False,0
DC41,DC81,DC41->DC81,2023-01-05,0,False,0
DC41,DC9,DC41->DC9,2023-01-05,8016,True,8652
DC42,DC10,DC42->DC10,2023-01-05,747,False,806
DC42,DC12,DC42->DC12,2023-01-05,0,False,0
DC42,DC14,DC42->DC14,2023-01-05,1150,False,1241
DC42,DC29,DC42->DC29,2023-01-05,0,False,0
DC42,DC3,DC42->DC3,2023-01-05,0,False,0
DC42,DC32,DC42->DC32,2023-01-05,0,False,0
DC42,DC34,DC42->DC34,2023-01-05,0,False,0
DC42,DC35,DC42->DC35,2023-01-05,47,False,51
DC42,DC4,DC42->DC4,2023-01-05,6,False,6
DC42,DC40,DC42->DC40,2023-01-05,0,False,0
DC42,DC5,DC42->DC5,2023-01-05,346,False,373
DC42,DC62,DC42->DC62,2023-01-05,1099,False,1186
DC42,DC65,DC42->DC65,2023-01-05,0,False,0
DC42,DC70,DC42->DC70,2023-01-05,86,False,93
DC42,DC8,DC42->DC8,2023-01-05,3066,False,3309
DC42,DC81,DC42->DC81,2023-01-05,0,False,0
DC42,DC9,DC42->DC9,2023-01-05,1551,True,1674
