survey_date,method,distance_m,bed_elevation_m
2017-05-11,linear,3565.0,45.422999999999995
2017-05-11,linear,3570.0,45.428999999999995
2017-05-11,linear,3575.0,45.434999999999995
2017-05-11,linear,3580.0,45.440999999999995
2017-05-11,linear,3585.0,45.446999999999996
2017-05-11,linear,3590.0,45.452999999999996
2017-05-11,linear,3595.0,45.458999999999996
2017-05-11,linear,3600.0,45.464999999999996
2017-05-11,linear,3605.0,45.456999999999994
2017-05-11,linear,3610.0,45.449
2017-05-11,linear,3615.0,45.440999999999995
2017-05-11,linear,3620.0,45.433
2017-05-11,linear,3625.0,45.425
2017-05-11,linear,3630.0,45.416999999999994
2017-05-11,linear,3635.0,45.409
2017-05-11,linear,3640.0,45.400999999999996
2017-05-11,linear,3645.0,45.393
2017-05-11,linear,3650.0,45.385
2017-05-11,linear,3655.0,45.376999999999995
2017-05-11,linear,3660.0,45.369
2017-05-11,linear,3665.0,45.361
2017-05-11,linear,3670.0,45.353
2017-05-11,linear,3675.0,45.345
2017-05-11,linear,3680.0,45.336999999999996
2017-05-11,linear,3685.0,45.329
2017-05-11,linear,3690.0,45.321
2017-05-11,linear,3695.0,45.313
2017-05-11,linear,3700.0,45.305
2017-05-11,linear,3705.0,45.3085
2017-05-11,linear,3710.0,45.312
2017-05-11,linear,3715.0,45.3155
2017-05-11,linear,3720.0,45.319
2017-05-11,linear,3725.0,45.3225
2017-05-11,linear,3730.0,45.326
2017-05-11,linear,3735.0,45.3295
2017-05-11,linear,3740.0,45.333
2017-05-11,linear,3745.0,45.3365
2017-05-11,linear,3750.0,45.34
2017-05-11,linear,3755.0,45.3435
2017-05-11,linear,3760.0,45.347
2017-05-11,linear,3765.0,45.3505
2017-05-11,linear,3770.0,45.354
2017-05-11,linear,3775.0,45.3575
2017-05-11,linear,3780.0,45.361
2017-05-11,linear,3785.0,45.3645
2017-05-11,linear,3790.0,45.368
2017-05-11,linear,3795.0,45.3715
2017-05-11,linear,3800.0,45.375
2017-05-11,linear,3805.0,45.38
2017-05-11,linear,3810.0,45.385
2017-05-11,linear,3815.0,45.39
2017-05-11,linear,3820.0,45.395
2017-05-11,linear,3825.0,45.4
2017-05-11,linear,3830.0,45.405
2017-05-11,linear,3835.0,45.410000000000004
2017-05-11,linear,3840.0,45.415
2017-05-11,linear,3845.0,45.42
2017-05-11,linear,3850.0,45.425
2017-05-11,linear,3855.0,45.43
2017-05-11,linear,3860.0,45.435
2017-05-11,linear,3865.0,45.44
2017-05-11,linear,3870.0,45.445
2017-05-11,linear,3875.0,45.45
2017-05-11,linear,3880.0,45.455
2017-05-11,linear,3885.0,45.46
2017-05-11,linear,3890.0,45.465
2017-05-11,linear,3895.0,45.47
2017-05-11,linear,3900.0,45.475
2017-05-11,linear,3905.0,45.482
2017-05-11,linear,3910.0,45.489000000000004
2017-05-11,linear,3915.0,45.496
2017-05-11,linear,3920.0,45.503
2017-05-11,linear,3925.0,45.51
2017-05-11,linear,3930.0,45.516999999999996
2017-05-11,linear,3935.0,45.524
2017-05-11,linear,3940.0,45.531
2017-05-11,linear,3945.0,45.538
2017-05-11,linear,3950.0,45.545
2017-05-11,linear,3955.0,45.552
2017-05-11,linear,3960.0,45.559
2017-05-11,linear,3965.0,45.565999999999995
2017-05-11,linear,3970.0,45.57299999999999
2017-05-11,linear,3975.0,45.58
2017-05-11,linear,3980.0,45.586999999999996
2017-05-11,linear,3985.0,45.593999999999994
2017-05-11,linear,3990.0,45.601
2017-05-11,linear,3995.0,45.608
2017-05-11,linear,4000.0,45.614999999999995
2017-05-11,linear,4005.0,45.61599999999999
2017-05-11,linear,4010.0,45.617
2017-05-11,linear,4015.0,45.617999999999995
2017-05-11,linear,4020.0,45.61899999999999
2017-05-11,linear,4025.0,45.62
2017-05-11,linear,4030.0,45.620999999999995
2017-05-11,linear,4035.0,45.62199999999999
2017-05-11,linear,4040.0,45.623
2017-05-11,linear,4045.0,45.623999999999995
2017-05-11,linear,4050.0,45.625
2017-05-11,linear,4055.0,45.626
2017-05-11,linear,4060.0,45.626999999999995
2017-05-11,linear,4065.0,45.628
2017-05-11,linear,4070.0,45.629
2017-05-11,linear,4075.0,45.629999999999995
2017-05-11,linear,4080.0,45.631
2017-05-11,linear,4085.0,45.632
2017-05-11,linear,4090.0,45.632999999999996
2017-05-11,linear,4095.0,45.634
2017-05-11,linear,4100.0,45.635
2017-05-11,linear,4105.0,45.64788659793814
2017-05-11,linear,4110.0,45.66077319587629
2017-05-11,linear,4115.0,45.67365979381443
2017-05-11,linear,4120.0,45.68654639175258
2017-05-11,linear,4125.0,45.69943298969072
2017-05-11,linear,4130.0,45.71231958762886
2017-05-11,linear,4135.0,45.72520618556701
2017-05-11,linear,4140.0,45.73809278350515
2017-05-11,linear,4145.0,45.750979381443294
2017-05-11,linear,4150.0,45.76386597938144
2017-05-11,linear,4155.0,45.776752577319584
2017-05-11,linear,4160.0,45.78963917525773
2017-05-11,linear,4165.0,45.802525773195875
2017-05-11,linear,4170.0,45.815412371134016
2017-05-11,linear,4175.0,45.828298969072165
2017-05-11,linear,4180.0,45.84118556701031
2017-05-11,linear,4185.0,45.85407216494845
2017-05-11,linear,4190.0,45.8669587628866
2017-05-11,linear,4195.0,45.87984536082474
2017-05-11,linear,4200.0,44.235
2017-05-11,linear,4205.0,45.391
2017-05-11,linear,4210.0,45.451
2017-05-11,linear,4215.0,45.510999999999996
2017-05-11,linear,4220.0,45.571
2017-05-11,linear,4225.0,45.787
2017-05-11,linear,4230.0,44.847
2017-05-11,linear,4235.0,44.3375
2017-05-11,linear,4240.0,45.55
2017-05-11,linear,4245.0,45.622499999999995
2017-05-11,linear,4250.0,44.934999999999995
2017-05-11,linear,4255.0,44.995999999999995
2017-05-11,linear,4260.0,45.056999999999995
2017-05-11,linear,4265.0,45.117999999999995
2017-05-11,linear,4270.0,45.178999999999995
2017-05-11,linear,4275.0,45.239999999999995
2017-05-11,linear,4280.0,45.300999999999995
2017-05-11,linear,4285.0,45.361999999999995
2017-05-11,linear,4290.0,45.422999999999995
2017-05-11,linear,4295.0,45.483999999999995
2017-05-11,linear,4300.0,45.544999999999995
2017-05-11,linear,4305.0,45.535999999999994
2017-05-11,linear,4310.0,45.526999999999994
2017-05-11,linear,4315.0,45.517999999999994
2017-05-11,linear,4320.0,45.50899999999999
2017-05-11,linear,4325.0,45.49999999999999
2017-05-11,linear,4330.0,45.49099999999999
2017-05-11,linear,4335.0,45.48199999999999
2017-05-11,linear,4340.0,45.47299999999999
2017-05-11,linear,4345.0,45.46399999999999
2017-05-11,linear,4350.0,45.455
2017-05-11,linear,4355.0,45.446
2017-05-11,linear,4360.0,45.437
2017-05-11,linear,4365.0,45.428
2017-05-11,linear,4370.0,45.419
2017-05-11,linear,4375.0,45.41
2017-05-11,linear,4380.0,45.400999999999996
2017-05-11,linear,4385.0,45.391999999999996
2017-05-11,linear,4390.0,45.382999999999996
2017-05-11,linear,4395.0,45.373999999999995
2017-05-11,linear,4400.0,45.364999999999995
2017-05-11,linear,4405.0,45.354499999999994
2017-05-11,linear,4410.0,45.343999999999994
2017-05-11,linear,4415.0,45.333499999999994
2017-05-11,linear,4420.0,45.32299999999999
2017-05-11,linear,4425.0,45.3125
2017-05-11,linear,4430.0,45.302
2017-05-11,linear,4435.0,45.2915
2017-05-11,linear,4440.0,45.281
2017-05-11,linear,4445.0,45.2705
2017-05-11,linear,4450.0,45.26
2017-05-11,linear,4455.0,45.2495
2017-05-11,linear,4460.0,45.239
2017-05-11,linear,4465.0,45.2285
2017-05-11,linear,4470.0,45.217999999999996
2017-05-11,linear,4475.0,45.207499999999996
2017-05-11,linear,4480.0,45.197
2017-05-11,linear,4485.0,45.1865
2017-05-11,linear,4490.0,45.176
2017-05-11,linear,4495.0,45.1655
2017-05-11,linear,4500.0,45.155
2017-05-11,linear,4505.0,45.162
2017-05-11,linear,4510.0,45.169
2017-05-11,linear,4515.0,45.176
2017-05-11,linear,4520.0,45.183
2017-05-11,linear,4525.0,45.19
2017-05-11,linear,4530.0,45.197
2017-05-11,linear,4535.0,45.204
2017-05-11,linear,4540.0,45.211
2017-05-11,linear,4545.0,45.217999999999996
2017-05-11,linear,4550.0,45.224999999999994
2017-05-11,linear,4555.0,45.232
2017-05-11,linear,4560.0,45.239
2017-05-11,linear,4565.0,45.245999999999995
2017-05-11,linear,4570.0,45.253
2017-05-11,linear,4575.0,45.26
2017-05-11,linear,4580.0,45.266999999999996
2017-05-11,pchip,0.0,47.754999999999995
2017-05-11,pchip,5.0,49.782346139379996
2017-05-11,pchip,10.0,51.483306062732396
2017-05-11,pchip,15.0,52.75011578281645
2017-05-11,pchip,20.0,53.47501131239147
2017-05-11,pchip,25.0,53.60829604630709
2017-05-11,pchip,30.0,53.61395039779176
2017-05-11,pchip,35.0,53.49826645674383
2017-05-11,pchip,40.0,52.36289599989815
2017-05-11,pchip,45.0,50.45810241376612
2017-05-11,pchip,50.0,48.32842214157067
2017-05-11,pchip,55.0,46.51839162653472
2017-05-11,pchip,60.0,45.572547311881195
2017-05-11,pchip,65.0,45.50624078588888
2017-05-11,pchip,70.0,45.47982692982117
2017-05-11,pchip,75.0,45.466275145850304
2017-05-11,pchip,80.0,45.48703605864868
2017-05-11,pchip,85.0,45.60914190321514
2017-05-11,pchip,90.0,45.812461213951984
2017-05-11,pchip,95.0,46.06755893237499
2017-05-11,pchip,100.0,46.345
2017-05-11,pchip,105.0,46.84267484462929
2017-05-11,pchip,110.0,47.2872491534436
2017-05-11,pchip,115.0,47.30057828414909
2017-05-11,pchip,120.0,47.28168425259792
2017-05-11,pchip,125.0,47.24632931569696
2017-05-11,pchip,130.0,47.192789749544666
2017-05-11,pchip,135.0,47.11934183023951
2017-05-11,pchip,140.0,46.82612976285638
2017-05-11,pchip,145.0,45.25716909805489
2017-05-11,pchip,150.0,44.205
2017-05-11,pchip,155.0,44.20873999999999
2017-05-11,pchip,160.0,44.219053333333335
2017-05-11,pchip,165.0,44.234579999999994
2017-05-11,pchip,170.0,44.25396
2017-05-11,pchip,175.0,44.27583333333333
2017-05-11,pchip,180.0,44.29884
2017-05-11,pchip,185.0,44.321619999999996
2017-05-11,pchip,190.0,44.34281333333333
2017-05-11,pchip,195.0,44.36106
2017-05-11,pchip,200.0,44.375
2017-05-11,pchip,205.0,44.385809825870645
2017-05-11,pchip,210.0,44.395647761194034
2017-05-11,pchip,215.0,44.40462649253731
2017-05-11,pchip,220.0,44.41285870646766
2017-05-11,pchip,225.0,44.42045708955224
2017-05-11,pchip,230.0,44.42753432835821
2017-05-11,pchip,235.0,44.43420310945273
2017-05-11,pchip,240.0,44.440576119402984
2017-05-11,pchip,245.0,44.44676604477612
2017-05-11,pchip,250.0,44.4528855721393
2017-05-11,pchip,255.0,44.459047388059695
2017-05-11,pchip,260.0,44.46536417910447
2017-05-11,pchip,265.0,44.47194863184079
2017-05-11,pchip,270.0,44.47891343283582
2017-05-11,pchip,275.0,44.48637126865672
2017-05-11,pchip,280.0,44.49443482587065
2017-05-11,pchip,285.0,44.50321679104477
2017-05-11,pchip,290.0,44.51282985074627
2017-05-11,pchip,295.0,44.523386691542285
2017-05-11,pchip,300.0,44.535
2017-05-11,pchip,305.0,44.547802370490594
2017-05-11,pchip,310.0,44.56186027906255
2017-05-11,pchip,315.0,44.577187234798984
2017-05-11,pchip,320.0,44.59379674678296
2017-05-11,pchip,325.0,44.611702324097585
2017-05-11,pchip,330.0,44.63091747582596
2017-05-11,pchip,335.0,44.65145571105118
2017-05-11,pchip,340.0,44.67333053885634
2017-05-11,pchip,345.0,44.69655546832453
2017-05-11,pchip,350.0,44.72114400853884
2017-05-11,pchip,355.0,44.74710966858238
2017-05-11,pchip,360.0,44.77446595753824
2017-05-11,pchip,365.0,44.80322638448951
2017-05-11,pchip,370.0,44.8334044585193
2017-05-11,pchip,375.0,44.865013688710675
2017-05-11,pchip,380.0,44.89806758414676
2017-05-11,pchip,385.0,44.932579653910636
2017-05-11,pchip,390.0,44.968563407085405
2017-05-11,pchip,395.0,45.00603235275416
2017-05-11,pchip,400.0,45.044999999999995
2017-05-11,pchip,405.0,45.1015901291122
2017-05-11,pchip,410.0,45.177433890227086
2017-05-11,pchip,415.0,45.2508058471983
2017-05-11,pchip,420.0,45.29998056387945
2017-05-11,pchip,425.0,45.32076499625713
2017-05-11,pchip,430.0,45.33932551027333
2017-05-11,pchip,435.0,45.35661213878154
2017-05-11,pchip,440.0,45.37262397029129
2017-05-11,pchip,445.0,45.387360093312104
2017-05-11,pchip,450.0,45.40081959635354
2017-05-11,pchip,455.0,45.41300156792513
2017-05-11,pchip,460.0,45.4239050965364
2017-05-11,pchip,465.0,45.433529270696916
2017-05-11,pchip,470.0,45.44187317891618
2017-05-11,pchip,475.0,45.44893590970375
2017-05-11,pchip,480.0,45.45471655156917
2017-05-11,pchip,485.0,45.459214193021964
2017-05-11,pchip,490.0,45.46242792257168
2017-05-11,pchip,495.0,45.46435682872784
2017-05-11,pchip,500.0,45.464999999999996
2017-05-11,pchip,505.0,45.464927499999995
2017-05-11,pchip,510.0,45.46471999999999
2017-05-11,pchip,515.0,45.464392499999995
2017-05-11,pchip,520.0,45.46396
2017-05-11,pchip,525.0,45.4634375
2017-05-11,pchip,530.0,45.46284
2017-05-11,pchip,535.0,45.4621825
2017-05-11,pchip,540.0,45.46148
2017-05-11,pchip,545.0,45.460747500000004
2017-05-11,pchip,550.0,45.459999999999994
2017-05-11,pchip,555.0,45.4592525
2017-05-11,pchip,560.0,45.45852
2017-05-11,pchip,565.0,45.4578175
2017-05-11,pchip,570.0,45.457159999999995
2017-05-11,pchip,575.0,45.4565625
2017-05-11,pchip,580.0,45.456039999999994
2017-05-11,pchip,585.0,45.4556075
2017-05-11,pchip,590.0,45.455279999999995
2017-05-11,pchip,595.0,45.4550725
2017-05-11,pchip,600.0,45.455
2017-05-11,pchip,605.0,45.455
2017-05-11,pchip,610.0,45.455
2017-05-11,pchip,615.0,45.455
2017-05-11,pchip,620.0,45.455
2017-05-11,pchip,625.0,45.455
2017-05-11,pchip,630.0,45.455
2017-05-11,pchip,635.0,45.455
2017-05-11,pchip,640.0,45.455
2017-05-11,pchip,645.0,45.455
2017-05-11,pchip,650.0,45.455
2017-05-11,pchip,655.0,45.455
2017-05-11,pchip,660.0,45.455
2017-05-11,pchip,665.0,45.455
2017-05-11,pchip,670.0,45.455
2017-05-11,pchip,675.0,45.455
2017-05-11,pchip,680.0,45.455
2017-05-11,pchip,685.0,45.455
2017-05-11,pchip,690.0,45.455
2017-05-11,pchip,695.0,45.455
2017-05-11,pchip,700.0,45.455
2017-05-11,pchip,705.0,45.45573791666666
2017-05-11,pchip,710.0,45.45787
2017-05-11,pchip,715.0,45.46127375
2017-05-11,pchip,720.0,45.465826666666665
2017-05-11,pchip,725.0,45.471406249999994
2017-05-11,pchip,730.0,45.477889999999995
2017-05-11,pchip,735.0,45.485155416666665
2017-05-11,pchip,740.0,45.49308
2017-05-11,pchip,745.0,45.501541249999995
2017-05-11,pchip,750.0,45.510416666666664
2017-05-11,pchip,755.0,45.519583749999995
2017-05-11,pchip,760.0,45.52892
2017-05-11,pchip,765.0,45.538302916666666
2017-05-11,pchip,770.0,45.54761
2017-05-11,pchip,775.0,45.55671875
2017-05-11,pchip,780.0,45.565506666666664
2017-05-11,pchip,785.0,45.57385125
2017-05-11,pchip,790.0,45.58163
2017-05-11,pchip,795.0,45.58872041666667
2017-05-11,pchip,800.0,45.595
2017-05-11,pchip,805.0,45.60098958333333
2017-05-11,pchip,810.0,45.60725
2017-05-11,pchip,815.0,45.61371875
2017-05-11,pchip,820.0,45.620333333333335
2017-05-11,pchip,825.0,45.62703125
2017-05-11,pchip,830.0,45.633750000000006
2017-05-11,pchip,835.0,45.64042708333333
2017-05-11,pchip,840.0,45.647
2017-05-11,pchip,845.0,45.65340625
2017-05-11,pchip,850.0,45.65958333333334
2017-05-11,pchip,855.0,45.665468749999995
2017-05-11,pchip,860.0,45.671
2017-05-11,pchip,865.0,45.67611458333334
2017-05-11,pchip,870.0,45.68075
2017-05-11,pchip,875.0,45.68484375
2017-05-11,pchip,880.0,45.68833333333333
2017-05-11,pchip,885.0,45.69115625
2017-05-11,pchip,890.0,45.693250000000006
2017-05-11,pchip,895.0,45.69455208333333
2017-05-11,pchip,900.0,45.695
2017-05-11,pchip,905.0,45.69440816326531
2017-05-11,pchip,910.0,45.692673469387756
2017-05-11,pchip,915.0,45.68985714285714
2017-05-11,pchip,920.0,45.686020408163266
2017-05-11,pchip,925.0,45.681224489795916
2017-05-11,pchip,930.0,45.6755306122449
2017-05-11,pchip,935.0,45.669
2017-05-11,pchip,940.0,45.661693877551016
2017-05-11,pchip,945.0,45.65367346938775
2017-05-11,pchip,950.0,45.644999999999996
2017-05-11,pchip,955.0,45.62698352176268
2017-05-11,pchip,960.0,45.593353202094995
2017-05-11,pchip,965.0,45.54779893805309
2017-05-11,pchip,970.0,45.49401062669315
2017-05-11,pchip,975.0,45.43567816507133
2017-05-11,pchip,980.0,45.376491450243805
2017-05-11,pchip,985.0,45.320140379266746
2017-05-11,pchip,990.0,45.27031484919631
2017-05-11,pchip,995.0,45.230704757088674
2017-05-11,pchip,1000.0,45.205
2017-05-11,pchip,1005.0,45.18773628318584
2017-05-11,pchip,1010.0,45.171014159292035
2017-05-11,pchip,1015.0,45.15487079646018
2017-05-11,pchip,1020.0,45.13934336283186
2017-05-11,pchip,1025.0,45.124469026548674
2017-05-11,pchip,1030.0,45.110284955752206
2017-05-11,pchip,1035.0,45.09682831858407
2017-05-11,pchip,1040.0,45.084136283185835
2017-05-11,pchip,1045.0,45.07224601769911
2017-05-11,pchip,1050.0,45.06119469026548
2017-05-11,pchip,1055.0,45.05101946902654
2017-05-11,pchip,1060.0,45.04175752212389
2017-05-11,pchip,1065.0,45.033446017699106
2017-05-11,pchip,1070.0,45.0261221238938
2017-05-11,pchip,1075.0,45.01982300884955
2017-05-11,pchip,1080.0,45.01458584070796
2017-05-11,pchip,1085.0,45.010447787610616
2017-05-11,pchip,1090.0,45.00744601769912
2017-05-11,pchip,1095.0,45.00561769911504
2017-05-11,pchip,1100.0,45.004999999999995
2017-05-11,pchip,1105.0,45.007321610576916
2017-05-11,pchip,1110.0,45.01405557692307
2017-05-11,pchip,1115.0,45.02485560096154
2017-05-11,pchip,1120.0,45.03937538461538
2017-05-11,pchip,1125.0,45.05726862980769
2017-05-11,pchip,1130.0,45.07818903846153
2017-05-11,pchip,1135.0,45.10179031249999
2017-05-11,pchip,1140.0,45.127726153846154
2017-05-11,pchip,1145.0,45.15565026442307
2017-05-11,pchip,1150.0,45.185216346153844
2017-05-11,pchip,1155.0,45.21607810096153
2017-05-11,pchip,1160.0,45.247889230769225
2017-05-11,pchip,1165.0,45.280303437499995
2017-05-11,pchip,1170.0,45.31297442307692
2017-05-11,pchip,1175.0,45.345555889423075
2017-05-11,pchip,1180.0,45.37770153846154
2017-05-11,pchip,1185.0,45.40906507211538
2017-05-11,pchip,1190.0,45.43930019230769
2017-05-11,pchip,1195.0,45.468060600961536
2017-05-11,pchip,1200.0,45.495
2017-05-11,pchip,1205.0,45.522374399038455
2017-05-11,pchip,1210.0,45.552379807692304
2017-05-11,pchip,1215.0,45.58457992788461
2017-05-11,pchip,1220.0,45.61853846153846
2017-05-11,pchip,1225.0,45.65381911057691
2017-05-11,pchip,1230.0,45.68998557692307
2017-05-11,pchip,1235.0,45.726601562499994
2017-05-11,pchip,1240.0,45.763230769230766
2017-05-11,pchip,1245.0,45.799436899038454
2017-05-11,pchip,1250.0,45.83478365384615
2017-05-11,pchip,1255.0,45.86883473557692
2017-05-11,pchip,1260.0,45.901153846153846
2017-05-11,pchip,1265.0,45.931304687499996
2017-05-11,pchip,1270.0,45.95885096153846
2017-05-11,pchip,1275.0,45.983356370192304
2017-05-11,pchip,1280.0,46.004384615384616
2017-05-11,pchip,1285.0,46.021499399038454
2017-05-11,pchip,1290.0,46.03426442307692
2017-05-11,pchip,1295.0,46.04224338942307
2017-05-11,pchip,1300.0,46.044999999999995
2017-05-11,pchip,1305.0,45.53762469631613
2017-05-11,pchip,1310.0,45.56548226858049
2017-05-11,pchip,1315.0,45.61967202141901
2017-05-11,pchip,1320.0,45.69508091005999
2017-05-11,pchip,1325.0,45.786595889731764
2017-05-11,pchip,1330.0,45.889103915662645
2017-05-11,pchip,1335.0,45.997491943080966
2017-05-11,pchip,1340.0,46.10946794924747
2017-05-11,pchip,1345.0,46.29165053106173
2017-05-11,pchip,1350.0,46.50454856728622
2017-05-11,pchip,1355.0,46.65404032398728
2017-05-11,pchip,1360.0,46.68421904025374
2017-05-11,pchip,1365.0,46.69826046153026
2017-05-11,pchip,1370.0,46.71071409820491
2017-05-11,pchip,1375.0,46.72165699565973
2017-05-11,pchip,1380.0,46.73116619927673
2017-05-11,pchip,1385.0,46.73931875443797
2017-05-11,pchip,1390.0,46.74619170652545
2017-05-11,pchip,1395.0,46.75186210092123
2017-05-11,pchip,1400.0,46.75640698300733
2017-05-11,pchip,1405.0,46.75990339816578
2017-05-11,pchip,1410.0,46.76242839177863
2017-05-11,pchip,1415.0,46.76405900922789
2017-05-11,pchip,1420.0,46.76487229589559
2017-05-11,pchip,1425.0,46.70318340866015
2017-05-11,pchip,1430.0,46.150624726636536
2017-05-11,pchip,1435.0,45.379375273363465
2017-05-11,pchip,1440.0,44.82681659133984
2017-05-11,pchip,1445.0,44.83914246700046
2017-05-11,pchip,1450.0,45.219008192990444
2017-05-11,pchip,1455.0,45.770500000000006
2017-05-11,pchip,1460.0,46.32199180700956
2017-05-11,pchip,1465.0,46.70185753299955
2017-05-11,pchip,1470.0,46.770473359692545
2017-05-11,pchip,1475.0,46.712697441254996
2017-05-11,pchip,1480.0,46.60289503232241
2017-05-11,pchip,1485.0,46.4545318013276
2017-05-11,pchip,1490.0,46.28107341670335
2017-05-11,pchip,1495.0,46.095985546882474
2017-05-11,pchip,1500.0,45.91273386029777
2017-05-11,pchip,1505.0,45.74478402538205
2017-05-11,pchip,1510.0,45.60560171056813
2017-05-11,pchip,1515.0,45.49726301771107
2017-05-11,pchip,1520.0,45.38523886811946
2017-05-11,pchip,1525.0,45.27526161753108
2017-05-11,pchip,1530.0,45.178052465435336
2017-05-11,pchip,1535.0,45.10433261132162
2017-05-11,pchip,1540.0,45.064823254679304
2017-05-11,pchip,1545.0,45.06244536835499
2017-05-11,pchip,1550.0,45.07096051837215
