scheme,date,original_edge,demand_type,alternative_origin,alternative_dest,alternative_edge,allocated_volume,unserved_volume
min_changed_plus_2,2023-01-25,DC5->DC4,outbound_from_closed_site,DC26,DC4,DC26->DC4,1552,0
min_changed_plus_2,2023-01-25,DC5->DC62,outbound_from_closed_site,DC50,DC62,DC50->DC62,35,0
min_changed_plus_2,2023-01-25,DC5->DC70,outbound_from_closed_site,DC14,DC70,DC14->DC70,6,0
min_changed_plus_2,2023-01-25,DC5->DC8,outbound_from_closed_site,DC40,DC8,DC40->DC8,6,0
min_changed_plus_2,2023-01-25,DC50->DC5,inbound_to_closed_site,DC50,DC62,DC50->DC62,406,0
min_changed_plus_2,2023-01-25,DC51->DC5,inbound_to_closed_site,DC51,DC10,DC51->DC10,2739,0
min_changed_plus_2,2023-01-25,DC52->DC5,inbound_to_closed_site,DC52,DC8,DC52->DC8,45,0
min_changed_plus_2,2023-01-25,DC53->DC5,inbound_to_closed_site,DC53,DC10,DC53->DC10,64,0
min_changed_plus_2,2023-01-25,DC55->DC5,inbound_to_closed_site,DC55,DC14,DC55->DC14,21,0
min_changed_plus_2,2023-01-25,DC59->DC5,inbound_to_closed_site,DC59,DC14,DC59->DC14,69,0
min_changed_plus_2,2023-01-25,DC60->DC5,inbound_to_closed_site,DC60,DC10,DC60->DC10,146,0
min_changed_plus_2,2023-01-25,DC62->DC5,inbound_to_closed_site,DC62,DC14,DC62->DC14,1398,0
min_changed_plus_2,2023-01-25,DC68->DC5,inbound_to_closed_site,DC68,DC14,DC68->DC14,29,0
min_changed_plus_2,2023-01-25,DC69->DC5,inbound_to_closed_site,DC69,DC14,DC69->DC14,4,0
min_changed_plus_2,2023-01-25,DC7->DC5,inbound_to_closed_site,DC7,DC4,DC7->DC4,130,0
min_changed_plus_2,2023-01-25,DC71->DC5,inbound_to_closed_site,DC71,DC10,DC71->DC10,34,0
min_changed_plus_2,2023-01-25,DC73->DC5,inbound_to_closed_site,DC73,DC3,DC73->DC3,1575,0
min_changed_plus_2,2023-01-25,DC8->DC5,inbound_to_closed_site,DC8,DC10,DC8->DC10,4164,0
min_changed_plus_2,2023-01-25,DC9->DC5,inbound_to_closed_site,DC9,DC3,DC9->DC3,4158,0
min_changed_plus_2,2023-01-26,DC10->DC5,inbound_to_closed_site,DC10,DC3,DC10->DC3,4982,0
min_changed_plus_2,2023-01-26,DC14->DC5,inbound_to_closed_site,DC14,DC4,DC14->DC4,11886,0
min_changed_plus_2,2023-01-26,DC15->DC5,inbound_to_closed_site,DC15,DC8,DC15->DC8,1710,0
min_changed_plus_2,2023-01-26,DC17->DC5,inbound_to_closed_site,DC17,DC35,DC17->DC35,6422,0
min_changed_plus_2,2023-01-26,DC19->DC5,inbound_to_closed_site,DC19,DC14,DC19->DC14,3599,0
min_changed_plus_2,2023-01-26,DC20->DC5,inbound_to_closed_site,DC20,DC4,DC20->DC4,3734,0
min_changed_plus_2,2023-01-26,DC21->DC5,inbound_to_closed_site,DC21,DC10,DC21->DC10,6095,0
min_changed_plus_2,2023-01-26,DC22->DC5,inbound_to_closed_site,DC22,DC62,DC22->DC62,4072,0
min_changed_plus_2,2023-01-26,DC23->DC5,inbound_to_closed_site,DC23,DC3,DC23->DC3,4797,0
min_changed_plus_2,2023-01-26,DC25->DC5,inbound_to_closed_site,DC25,DC10,DC25->DC10,4374,0
min_changed_plus_2,2023-01-26,DC26->DC5,inbound_to_closed_site,DC26,DC9,DC26->DC9,798,0
min_changed_plus_2,2023-01-26,DC27->DC5,inbound_to_closed_site,DC27,DC65,DC27->DC65,848,0
min_changed_plus_2,2023-01-26,DC28->DC5,inbound_to_closed_site,DC28,DC8,DC28->DC8,1539,0
min_changed_plus_2,2023-01-26,DC30->DC5,inbound_to_closed_site,DC30,DC62,DC30->DC62,1253,0
min_changed_plus_2,2023-01-26,DC31->DC5,inbound_to_closed_site,DC31,DC64,DC31->DC64,23,0
min_changed_plus_2,2023-01-26,DC34->DC5,inbound_to_closed_site,DC34,DC12,DC34->DC12,6,0
min_changed_plus_2,2023-01-26,DC36->DC5,inbound_to_closed_site,DC36,DC64,DC36->DC64,5766,0
min_changed_plus_2,2023-01-26,DC38->DC5,inbound_to_closed_site,DC38,DC62,DC38->DC62,1876,0
min_changed_plus_2,2023-01-26,DC4->DC5,inbound_to_closed_site,DC4,DC62,DC4->DC62,8,0
min_changed_plus_2,2023-01-26,DC40->DC5,inbound_to_closed_site,DC40,DC4,DC40->DC4,6,0
min_changed_plus_2,2023-01-26,DC42->DC5,inbound_to_closed_site,DC42,DC14,DC42->DC14,188,0
min_changed_plus_2,2023-01-26,DC43->DC5,inbound_to_closed_site,DC43,DC3,DC43->DC3,476,0
min_changed_plus_2,2023-01-26,DC44->DC5,inbound_to_closed_site,DC44,DC3,DC44->DC3,1838,0
min_changed_plus_2,2023-01-26,DC46->DC5,inbound_to_closed_site,DC46,DC62,DC46->DC62,763,0
min_changed_plus_2,2023-01-26,DC47->DC5,inbound_to_closed_site,DC47,DC9,DC47->DC9,1212,0
min_changed_plus_2,2023-01-26,DC48->DC5,inbound_to_closed_site,DC48,DC8,DC48->DC8,756,0
min_changed_plus_2,2023-01-26,DC5->DC10,outbound_from_closed_site,DC18,DC10,DC18->DC10,115,0
min_changed_plus_2,2023-01-26,DC5->DC14,outbound_from_closed_site,DC59,DC14,DC59->DC14,50,0
min_changed_plus_2,2023-01-26,DC5->DC4,outbound_from_closed_site,DC20,DC4,DC20->DC4,1533,0
min_changed_plus_2,2023-01-26,DC5->DC62,outbound_from_closed_site,DC30,DC62,DC30->DC62,38,0
min_changed_plus_2,2023-01-26,DC5->DC70,outbound_from_closed_site,DC17,DC70,DC17->DC70,7,0
min_changed_plus_2,2023-01-26,DC5->DC8,outbound_from_closed_site,DC52,DC8,DC52->DC8,6,0
min_changed_plus_2,2023-01-26,DC50->DC5,inbound_to_closed_site,DC50,DC62,DC50->DC62,412,0
min_changed_plus_2,2023-01-26,DC51->DC5,inbound_to_closed_site,DC51,DC10,DC51->DC10,2704,0
min_changed_plus_2,2023-01-26,DC52->DC5,inbound_to_closed_site,DC52,DC8,DC52->DC8,49,0
min_changed_plus_2,2023-01-26,DC53->DC5,inbound_to_closed_site,DC53,DC10,DC53->DC10,75,0
min_changed_plus_2,2023-01-26,DC55->DC5,inbound_to_closed_site,DC55,DC14,DC55->DC14,20,0
min_changed_plus_2,2023-01-26,DC59->DC5,inbound_to_closed_site,DC59,DC14,DC59->DC14,74,0
min_changed_plus_2,2023-01-26,DC60->DC5,inbound_to_closed_site,DC60,DC10,DC60->DC10,154,0
min_changed_plus_2,2023-01-26,DC62->DC5,inbound_to_closed_site,DC62,DC14,DC62->DC14,1411,0
min_changed_plus_2,2023-01-26,DC68->DC5,inbound_to_closed_site,DC68,DC14,DC68->DC14,30,0
min_changed_plus_2,2023-01-26,DC69->DC5,inbound_to_closed_site,DC69,DC10,DC69->DC10,5,0
min_changed_plus_2,2023-01-26,DC7->DC5,inbound_to_closed_site,DC7,DC4,DC7->DC4,168,0
min_changed_plus_2,2023-01-26,DC71->DC5,inbound_to_closed_site,DC71,DC10,DC71->DC10,40,0
min_changed_plus_2,2023-01-26,DC73->DC5,inbound_to_closed_site,DC73,DC3,DC73->DC3,1590,0
min_changed_plus_2,2023-01-26,DC8->DC5,inbound_to_closed_site,DC8,DC10,DC8->DC10,3828,0
min_changed_plus_2,2023-01-26,DC9->DC5,inbound_to_closed_site,DC9,DC3,DC9->DC3,2739,0
min_changed_plus_2,2023-01-27,DC10->DC5,inbound_to_closed_site,DC10,DC3,DC10->DC3,5119,0
min_changed_plus_2,2023-01-27,DC14->DC5,inbound_to_closed_site,DC14,DC4,DC14->DC4,11037,0
min_changed_plus_2,2023-01-27,DC15->DC5,inbound_to_closed_site,DC15,DC8,DC15->DC8,1695,0
min_changed_plus_2,2023-01-27,DC17->DC5,inbound_to_closed_site,DC17,DC35,DC17->DC35,6117,0
min_changed_plus_2,2023-01-27,DC19->DC5,inbound_to_closed_site,DC19,DC14,DC19->DC14,3597,0
min_changed_plus_2,2023-01-27,DC20->DC5,inbound_to_closed_site,DC20,DC4,DC20->DC4,3738,0
min_changed_plus_2,2023-01-27,DC21->DC5,inbound_to_closed_site,DC21,DC10,DC21->DC10,9390,0
min_changed_plus_2,2023-01-27,DC22->DC5,inbound_to_closed_site,DC22,DC62,DC22->DC62,4375,0
min_changed_plus_2,2023-01-27,DC23->DC5,inbound_to_closed_site,DC23,DC3,DC23->DC3,4701,0
min_changed_plus_2,2023-01-27,DC25->DC5,inbound_to_closed_site,DC25,DC10,DC25->DC10,4526,0
min_changed_plus_2,2023-01-27,DC26->DC5,inbound_to_closed_site,DC26,DC9,DC26->DC9,800,0
min_changed_plus_2,2023-01-27,DC27->DC5,inbound_to_closed_site,DC27,DC65,DC27->DC65,853,0
min_changed_plus_2,2023-01-27,DC28->DC5,inbound_to_closed_site,DC28,DC8,DC28->DC8,1500,0
min_changed_plus_2,2023-01-27,DC30->DC5,inbound_to_closed_site,DC30,DC62,DC30->DC62,1253,0
min_changed_plus_2,2023-01-27,DC31->DC5,inbound_to_closed_site,DC31,DC64,DC31->DC64,23,0
min_changed_plus_2,2023-01-27,DC34->DC5,inbound_to_closed_site,DC34,DC12,DC34->DC12,9,0
min_changed_plus_2,2023-01-27,DC36->DC5,inbound_to_closed_site,DC36,DC64,DC36->DC64,5665,0
min_changed_plus_2,2023-01-27,DC38->DC5,inbound_to_closed_site,DC38,DC62,DC38->DC62,2226,0
min_changed_plus_2,2023-01-27,DC4->DC5,inbound_to_closed_site,DC4,DC62,DC4->DC62,9,0
min_changed_plus_2,2023-01-27,DC40->DC5,inbound_to_closed_site,DC40,DC8,DC40->DC8,8,0
min_changed_plus_2,2023-01-27,DC42->DC5,inbound_to_closed_site,DC42,DC14,DC42->DC14,188,0
min_changed_plus_2,2023-01-27,DC43->DC5,inbound_to_closed_site,DC43,DC3,DC43->DC3,577,0
min_changed_plus_2,2023-01-27,DC44->DC5,inbound_to_closed_site,DC44,DC3,DC44->DC3,1948,0
min_changed_plus_2,2023-01-27,DC46->DC5,inbound_to_closed_site,DC46,DC62,DC46->DC62,749,0
min_changed_plus_2,2023-01-27,DC47->DC5,inbound_to_closed_site,DC47,DC9,DC47->DC9,1240,0
min_changed_plus_2,2023-01-27,DC48->DC5,inbound_to_closed_site,DC48,DC8,DC48->DC8,745,0
min_changed_plus_2,2023-01-27,DC5->DC10,outbound_from_closed_site,DC60,DC10,DC60->DC10,116,0
min_changed_plus_2,2023-01-27,DC5->DC14,outbound_from_closed_site,DC67,DC14,DC67->DC14,51,0
min_changed_plus_2,2023-01-27,DC5->DC4,outbound_from_closed_site,DC26,DC4,DC26->DC4,1505,0
min_changed_plus_2,2023-01-27,DC5->DC62,outbound_from_closed_site,DC46,DC62,DC46->DC62,41,0
min_changed_plus_2,2023-01-27,DC5->DC70,outbound_from_closed_site,DC68,DC70,DC68->DC70,7,0
min_changed_plus_2,2023-01-27,DC5->DC8,outbound_from_closed_site,DC40,DC8,DC40->DC8,6,0
min_changed_plus_2,2023-01-27,DC50->DC5,inbound_to_closed_site,DC50,DC62,DC50->DC62,409,0
min_changed_plus_2,2023-01-27,DC51->DC5,inbound_to_closed_site,DC51,DC10,DC51->DC10,2776,0
min_changed_plus_2,2023-01-27,DC52->DC5,inbound_to_closed_site,DC52,DC8,DC52->DC8,51,0
min_changed_plus_2,2023-01-27,DC53->DC5,inbound_to_closed_site,DC53,DC10,DC53->DC10,73,0
min_changed_plus_2,2023-01-27,DC55->DC5,inbound_to_closed_site,DC55,DC14,DC55->DC14,20,0
min_changed_plus_2,2023-01-27,DC59->DC5,inbound_to_closed_site,DC59,DC14,DC59->DC14,76,0
min_changed_plus_2,2023-01-27,DC60->DC5,inbound_to_closed_site,DC60,DC10,DC60->DC10,150,0
min_changed_plus_2,2023-01-27,DC62->DC5,inbound_to_closed_site,DC62,DC14,DC62->DC14,1403,0
min_changed_plus_2,2023-01-27,DC68->DC5,inbound_to_closed_site,DC68,DC70,DC68->DC70,31,0
min_changed_plus_2,2023-01-27,DC69->DC5,inbound_to_closed_site,DC69,DC10,DC69->DC10,7,0
min_changed_plus_2,2023-01-27,DC7->DC5,inbound_to_closed_site,DC7,DC4,DC7->DC4,171,0
min_changed_plus_2,2023-01-27,DC71->DC5,inbound_to_closed_site,DC71,DC10,DC71->DC10,50,0
min_changed_plus_2,2023-01-27,DC73->DC5,inbound_to_closed_site,DC73,DC3,DC73->DC3,1585,0
min_changed_plus_2,2023-01-27,DC8->DC5,inbound_to_closed_site,DC8,DC10,DC8->DC10,3645,0
min_changed_plus_2,2023-01-27,DC9->DC5,inbound_to_closed_site,DC9,DC3,DC9->DC3,3367,0
min_changed_plus_2,2023-01-28,DC10->DC5,inbound_to_closed_site,DC10,DC3,DC10->DC3,4691,0
min_changed_plus_2,2023-01-28,DC14->DC5,inbound_to_closed_site,DC14,DC35,DC14->DC35,10803,0
min_changed_plus_2,2023-01-28,DC15->DC5,inbound_to_closed_site,DC15,DC8,DC15->DC8,1545,0
min_changed_plus_2,2023-01-28,DC17->DC5,inbound_to_closed_site,DC17,DC35,DC17->DC35,5970,0
min_changed_plus_2,2023-01-28,DC19->DC5,inbound_to_closed_site,DC19,DC14,DC19->DC14,3611,0
min_changed_plus_2,2023-01-28,DC20->DC5,inbound_to_closed_site,DC20,DC4,DC20->DC4,3647,0
min_changed_plus_2,2023-01-28,DC21->DC5,inbound_to_closed_site,DC21,DC10,DC21->DC10,7483,0
min_changed_plus_2,2023-01-28,DC22->DC5,inbound_to_closed_site,DC22,DC62,DC22->DC62,4202,0
min_changed_plus_2,2023-01-28,DC23->DC5,inbound_to_closed_site,DC23,DC3,DC23->DC3,4623,0
min_changed_plus_2,2023-01-28,DC25->DC5,inbound_to_closed_site,DC25,DC10,DC25->DC10,3991,0
min_changed_plus_2,2023-01-28,DC26->DC5,inbound_to_closed_site,DC26,DC9,DC26->DC9,748,0
min_changed_plus_2,2023-01-28,DC27->DC5,inbound_to_closed_site,DC27,DC65,DC27->DC65,763,0
min_changed_plus_2,2023-01-28,DC28->DC5,inbound_to_closed_site,DC28,DC8,DC28->DC8,1390,0
min_changed_plus_2,2023-01-28,DC30->DC5,inbound_to_closed_site,DC30,DC62,DC30->DC62,1259,0
min_changed_plus_2,2023-01-28,DC31->DC5,inbound_to_closed_site,DC31,DC64,DC31->DC64,18,0
min_changed_plus_2,2023-01-28,DC34->DC5,inbound_to_closed_site,DC34,DC12,DC34->DC12,5,0
min_changed_plus_2,2023-01-28,DC36->DC5,inbound_to_closed_site,DC36,DC64,DC36->DC64,5477,0
min_changed_plus_2,2023-01-28,DC38->DC5,inbound_to_closed_site,DC38,DC62,DC38->DC62,2482,0
min_changed_plus_2,2023-01-28,DC4->DC5,inbound_to_closed_site,DC4,DC62,DC4->DC62,7,0
min_changed_plus_2,2023-01-28,DC40->DC5,inbound_to_closed_site,DC40,DC8,DC40->DC8,6,0
min_changed_plus_2,2023-01-28,DC42->DC5,inbound_to_closed_site,DC42,DC14,DC42->DC14,179,0
min_changed_plus_2,2023-01-28,DC43->DC5,inbound_to_closed_site,DC43,DC3,DC43->DC3,663,0
min_changed_plus_2,2023-01-28,DC44->DC5,inbound_to_closed_site,DC44,DC3,DC44->DC3,2312,0
min_changed_plus_2,2023-01-28,DC46->DC5,inbound_to_closed_site,DC46,DC62,DC46->DC62,760,0
min_changed_plus_2,2023-01-28,DC47->DC5,inbound_to_closed_site,DC47,DC9,DC47->DC9,1212,0
min_changed_plus_2,2023-01-28,DC48->DC5,inbound_to_closed_site,DC48,DC8,DC48->DC8,723,0
min_changed_plus_2,2023-01-28,DC5->DC10,outbound_from_closed_site,DC60,DC10,DC60->DC10,100,0
min_changed_plus_2,2023-01-28,DC5->DC14,outbound_from_closed_site,DC59,DC14,DC59->DC14,51,0
min_changed_plus_2,2023-01-28,DC5->DC4,outbound_from_closed_site,DC26,DC4,DC26->DC4,1531,0
min_changed_plus_2,2023-01-28,DC5->DC62,outbound_from_closed_site,DC46,DC62,DC46->DC62,43,0
min_changed_plus_2,2023-01-28,DC5->DC70,outbound_from_closed_site,DC44,DC70,DC44->DC70,7,0
min_changed_plus_2,2023-01-28,DC5->DC8,outbound_from_closed_site,DC52,DC8,DC52->DC8,6,0
min_changed_plus_2,2023-01-28,DC50->DC5,inbound_to_closed_site,DC50,DC62,DC50->DC62,382,0
min_changed_plus_2,2023-01-28,DC51->DC5,inbound_to_closed_site,DC51,DC10,DC51->DC10,2545,0
min_changed_plus_2,2023-01-28,DC52->DC5,inbound_to_closed_site,DC52,DC8,DC52->DC8,53,0
min_changed_plus_2,2023-01-28,DC53->DC5,inbound_to_closed_site,DC53,DC10,DC53->DC10,67,0
min_changed_plus_2,2023-01-28,DC55->DC5,inbound_to_closed_site,DC55,DC14,DC55->DC14,21,0
min_changed_plus_2,2023-01-28,DC59->DC5,inbound_to_closed_site,DC59,DC14,DC59->DC14,68,0
min_changed_plus_2,2023-01-28,DC60->DC5,inbound_to_closed_site,DC60,DC10,DC60->DC10,119,0
min_changed_plus_2,2023-01-28,DC62->DC5,inbound_to_closed_site,DC62,DC14,DC62->DC14,1298,0
min_changed_plus_2,2023-01-28,DC68->DC5,inbound_to_closed_site,DC68,DC14,DC68->DC14,31,0
min_changed_plus_2,2023-01-28,DC69->DC5,inbound_to_closed_site,DC69,DC10,DC69->DC10,6,0
min_changed_plus_2,2023-01-28,DC7->DC5,inbound_to_closed_site,DC7,DC4,DC7->DC4,158,0
min_changed_plus_2,2023-01-28,DC71->DC5,inbound_to_closed_site,DC71,DC10,DC71->DC10,44,0
min_changed_plus_2,2023-01-28,DC73->DC5,inbound_to_closed_site,DC73,DC3,DC73->DC3,1522,0
min_changed_plus_2,2023-01-28,DC8->DC5,inbound_to_closed_site,DC8,DC10,DC8->DC10,3380,0
min_changed_plus_2,2023-01-28,DC9->DC5,inbound_to_closed_site,DC9,DC3,DC9->DC3,5541,0
min_changed_plus_2,2023-01-29,DC10->DC5,inbound_to_closed_site,DC10,DC12,DC10->DC12,993,0
min_changed_plus_2,2023-01-29,DC10->DC5,inbound_to_closed_site,DC10,DC4,DC10->DC4,3652,0
min_changed_plus_2,2023-01-29,DC14->DC5,inbound_to_closed_site,DC14,DC35,DC14->DC35,11240,0
min_changed_plus_2,2023-01-29,DC15->DC5,inbound_to_closed_site,DC15,DC8,DC15->DC8,1543,0
min_changed_plus_2,2023-01-29,DC17->DC5,inbound_to_closed_site,DC17,DC35,DC17->DC35,6132,0
min_changed_plus_2,2023-01-29,DC19->DC5,inbound_to_closed_site,DC19,DC12,DC19->DC12,3756,0
min_changed_plus_2,2023-01-29,DC20->DC5,inbound_to_closed_site,DC20,DC10,DC20->DC10,3836,0
min_changed_plus_2,2023-01-29,DC21->DC5,inbound_to_closed_site,DC21,DC4,DC21->DC4,7175,0
min_changed_plus_2,2023-01-29,DC22->DC5,inbound_to_closed_site,DC22,DC64,DC22->DC64,4359,0
min_changed_plus_2,2023-01-29,DC23->DC5,inbound_to_closed_site,DC23,DC62,DC23->DC62,4647,0
min_changed_plus_2,2023-01-29,DC25->DC5,inbound_to_closed_site,DC25,DC14,DC25->DC14,4136,0
min_changed_plus_2,2023-01-29,DC26->DC5,inbound_to_closed_site,DC26,DC9,DC26->DC9,742,0
min_changed_plus_2,2023-01-29,DC27->DC5,inbound_to_closed_site,DC27,DC65,DC27->DC65,770,0
min_changed_plus_2,2023-01-29,DC28->DC5,inbound_to_closed_site,DC28,DC8,DC28->DC8,1409,0
min_changed_plus_2,2023-01-29,DC30->DC5,inbound_to_closed_site,DC30,DC62,DC30->DC62,1258,0
min_changed_plus_2,2023-01-29,DC31->DC5,inbound_to_closed_site,DC31,DC64,DC31->DC64,19,0
min_changed_plus_2,2023-01-29,DC34->DC5,inbound_to_closed_site,DC34,DC12,DC34->DC12,8,0
min_changed_plus_2,2023-01-29,DC36->DC5,inbound_to_closed_site,DC36,DC64,DC36->DC64,5376,0
min_changed_plus_2,2023-01-29,DC38->DC5,inbound_to_closed_site,DC38,DC62,DC38->DC62,2475,0
min_changed_plus_2,2023-01-29,DC4->DC5,inbound_to_closed_site,DC4,DC62,DC4->DC62,8,0
min_changed_plus_2,2023-01-29,DC40->DC5,inbound_to_closed_site,DC40,DC9,DC40->DC9,7,0
min_changed_plus_2,2023-01-29,DC42->DC5,inbound_to_closed_site,DC42,DC14,DC42->DC14,180,0
min_changed_plus_2,2023-01-29,DC43->DC5,inbound_to_closed_site,DC43,DC3,DC43->DC3,718,0
min_changed_plus_2,2023-01-29,DC44->DC5,inbound_to_closed_site,DC44,DC3,DC44->DC3,2376,0
min_changed_plus_2,2023-01-29,DC46->DC5,inbound_to_closed_site,DC46,DC62,DC46->DC62,767,0
min_changed_plus_2,2023-01-29,DC47->DC5,inbound_to_closed_site,DC47,DC9,DC47->DC9,1207,0
min_changed_plus_2,2023-01-29,DC48->DC5,inbound_to_closed_site,DC48,DC8,DC48->DC8,726,0
min_changed_plus_2,2023-01-29,DC5->DC10,outbound_from_closed_site,DC60,DC10,DC60->DC10,98,0
min_changed_plus_2,2023-01-29,DC5->DC14,outbound_from_closed_site,DC9,DC14,DC9->DC14,50,0
min_changed_plus_2,2023-01-29,DC5->DC4,outbound_from_closed_site,DC21,DC4,DC21->DC4,1530,0
min_changed_plus_2,2023-01-29,DC5->DC62,outbound_from_closed_site,DC23,DC62,DC23->DC62,41,0
min_changed_plus_2,2023-01-29,DC5->DC70,outbound_from_closed_site,DC23,DC70,DC23->DC70,7,0
min_changed_plus_2,2023-01-29,DC5->DC8,outbound_from_closed_site,DC52,DC8,DC52->DC8,6,0
min_changed_plus_2,2023-01-29,DC50->DC5,inbound_to_closed_site,DC50,DC62,DC50->DC62,382,0
min_changed_plus_2,2023-01-29,DC51->DC5,inbound_to_closed_site,DC51,DC10,DC51->DC10,2595,0
min_changed_plus_2,2023-01-29,DC52->DC5,inbound_to_closed_site,DC52,DC8,DC52->DC8,53,0
min_changed_plus_2,2023-01-29,DC53->DC5,inbound_to_closed_site,DC53,DC10,DC53->DC10,67,0
min_changed_plus_2,2023-01-29,DC55->DC5,inbound_to_closed_site,DC55,DC4,DC55->DC4,22,0
min_changed_plus_2,2023-01-29,DC59->DC5,inbound_to_closed_site,DC59,DC4,DC59->DC4,68,0
min_changed_plus_2,2023-01-29,DC60->DC5,inbound_to_closed_site,DC60,DC10,DC60->DC10,99,0
min_changed_plus_2,2023-01-29,DC62->DC5,inbound_to_closed_site,DC62,DC14,DC62->DC14,1324,0
min_changed_plus_2,2023-01-29,DC68->DC5,inbound_to_closed_site,DC68,DC14,DC68->DC14,36,0
min_changed_plus_2,2023-01-29,DC69->DC5,inbound_to_closed_site,DC69,DC8,DC69->DC8,7,0
min_changed_plus_2,2023-01-29,DC7->DC5,inbound_to_closed_site,DC7,DC4,DC7->DC4,160,0
min_changed_plus_2,2023-01-29,DC71->DC5,inbound_to_closed_site,DC71,DC12,DC71->DC12,46,0
min_changed_plus_2,2023-01-29,DC73->DC5,inbound_to_closed_site,DC73,DC3,DC73->DC3,1516,0
min_changed_plus_2,2023-01-29,DC8->DC5,inbound_to_closed_site,DC8,DC4,DC8->DC4,3797,0
min_changed_plus_2,2023-01-29,DC9->DC5,inbound_to_closed_site,DC9,DC14,DC9->DC14,6661,0
min_changed_plus_2,2023-01-30,DC10->DC5,inbound_to_closed_site,DC10,DC9,DC10->DC9,4992,0
min_changed_plus_2,2023-01-30,DC14->DC5,inbound_to_closed_site,DC14,DC35,DC14->DC35,12323,0
min_changed_plus_2,2023-01-30,DC15->DC5,inbound_to_closed_site,DC15,DC14,DC15->DC14,1673,0
min_changed_plus_2,2023-01-30,DC17->DC5,inbound_to_closed_site,DC17,DC3,DC17->DC3,6571,0
min_changed_plus_2,2023-01-30,DC19->DC5,inbound_to_closed_site,DC19,DC3,DC19->DC3,4231,0
min_changed_plus_2,2023-01-30,DC20->DC5,inbound_to_closed_site,DC20,DC12,DC20->DC12,4364,0
min_changed_plus_2,2023-01-30,DC21->DC5,inbound_to_closed_site,DC21,DC10,DC21->DC10,6099,0
min_changed_plus_2,2023-01-30,DC22->DC5,inbound_to_closed_site,DC22,DC65,DC22->DC65,4576,0
min_changed_plus_2,2023-01-30,DC23->DC5,inbound_to_closed_site,DC23,DC64,DC23->DC64,4719,0
min_changed_plus_2,2023-01-30,DC25->DC5,inbound_to_closed_site,DC25,DC3,DC25->DC3,4678,0
min_changed_plus_2,2023-01-30,DC26->DC5,inbound_to_closed_site,DC26,DC9,DC26->DC9,787,0
min_changed_plus_2,2023-01-30,DC27->DC5,inbound_to_closed_site,DC27,DC65,DC27->DC65,836,0
min_changed_plus_2,2023-01-30,DC28->DC5,inbound_to_closed_site,DC28,DC8,DC28->DC8,1593,0
min_changed_plus_2,2023-01-30,DC30->DC5,inbound_to_closed_site,DC30,DC62,DC30->DC62,1269,0
min_changed_plus_2,2023-01-30,DC31->DC5,inbound_to_closed_site,DC31,DC64,DC31->DC64,29,0
min_changed_plus_2,2023-01-30,DC34->DC5,inbound_to_closed_site,DC34,DC12,DC34->DC12,8,0
min_changed_plus_2,2023-01-30,DC36->DC5,inbound_to_closed_site,DC36,DC64,DC36->DC64,5462,0
min_changed_plus_2,2023-01-30,DC38->DC5,inbound_to_closed_site,DC38,DC62,DC38->DC62,2563,0
min_changed_plus_2,2023-01-30,DC4->DC5,inbound_to_closed_site,DC4,DC62,DC4->DC62,8,0
min_changed_plus_2,2023-01-30,DC40->DC5,inbound_to_closed_site,DC40,DC9,DC40->DC9,7,0
min_changed_plus_2,2023-01-30,DC42->DC5,inbound_to_closed_site,DC42,DC4,DC42->DC4,190,0
min_changed_plus_2,2023-01-30,DC43->DC5,inbound_to_closed_site,DC43,DC3,DC43->DC3,749,0
min_changed_plus_2,2023-01-30,DC44->DC5,inbound_to_closed_site,DC44,DC3,DC44->DC3,2498,0
min_changed_plus_2,2023-01-30,DC46->DC5,inbound_to_closed_site,DC46,DC62,DC46->DC62,762,0
min_changed_plus_2,2023-01-30,DC47->DC5,inbound_to_closed_site,DC47,DC14,DC47->DC14,1313,0
min_changed_plus_2,2023-01-30,DC48->DC5,inbound_to_closed_site,DC48,DC9,DC48->DC9,765,0
min_changed_plus_2,2023-01-30,DC5->DC10,outbound_from_closed_site,DC68,DC10,DC68->DC10,99,0
min_changed_plus_2,2023-01-30,DC5->DC14,outbound_from_closed_site,DC47,DC14,DC47->DC14,52,0
min_changed_plus_2,2023-01-30,DC5->DC4,outbound_from_closed_site,DC26,DC4,DC26->DC4,1640,0
min_changed_plus_2,2023-01-30,DC5->DC62,outbound_from_closed_site,DC46,DC62,DC46->DC62,46,0
min_changed_plus_2,2023-01-30,DC5->DC70,outbound_from_closed_site,DC14,DC70,DC14->DC70,7,0
min_changed_plus_2,2023-01-30,DC5->DC8,outbound_from_closed_site,DC52,DC8,DC52->DC8,6,0
min_changed_plus_2,2023-01-30,DC50->DC5,inbound_to_closed_site,DC50,DC10,DC50->DC10,424,0
min_changed_plus_2,2023-01-30,DC51->DC5,inbound_to_closed_site,DC51,DC4,DC51->DC4,2857,0
min_changed_plus_2,2023-01-30,DC52->DC5,inbound_to_closed_site,DC52,DC8,DC52->DC8,55,0
min_changed_plus_2,2023-01-30,DC53->DC5,inbound_to_closed_site,DC53,DC14,DC53->DC14,82,0
min_changed_plus_2,2023-01-30,DC55->DC5,inbound_to_closed_site,DC55,DC62,DC55->DC62,23,0
min_changed_plus_2,2023-01-30,DC59->DC5,inbound_to_closed_site,DC59,DC8,DC59->DC8,82,0
min_changed_plus_2,2023-01-30,DC60->DC5,inbound_to_closed_site,DC60,DC14,DC60->DC14,115,0
