scheme,origin,dest,edge,date,base_forecast_volume,added_volume,adjusted_volume,edge_capacity,line_load_rate
min_changed_plus_2,DC23,DC3,DC23->DC3,2023-01-08,8170,5614,13784,52355,0.263279533950912
min_changed_plus_2,DC23,DC32,DC23->DC32,2023-01-08,0,0,0,604,0.0
min_changed_plus_2,DC23,DC34,DC23->DC34,2023-01-08,0,0,0,27,0.0
min_changed_plus_2,DC23,DC35,DC23->DC35,2023-01-08,1377,0,1377,62887,0.02189641738356099
min_changed_plus_2,DC23,DC36,DC23->DC36,2023-01-08,0,0,0,2,0.0
min_changed_plus_2,DC23,DC4,DC23->DC4,2023-01-08,45573,0,45573,204894,0.22242232569035697
min_changed_plus_2,DC23,DC40,DC23->DC40,2023-01-08,0,0,0,6623,0.0
min_changed_plus_2,DC23,DC6,DC23->DC6,2023-01-08,0,0,0,8,0.0
min_changed_plus_2,DC23,DC62,DC23->DC62,2023-01-08,11643,0,11643,58889,0.197710947715193
min_changed_plus_2,DC23,DC64,DC23->DC64,2023-01-08,0,0,0,49704,0.0
min_changed_plus_2,DC23,DC65,DC23->DC65,2023-01-08,0,0,0,24741,0.0
min_changed_plus_2,DC23,DC70,DC23->DC70,2023-01-08,3067,0,3067,32263,0.09506245544431702
min_changed_plus_2,DC23,DC8,DC23->DC8,2023-01-08,106,0,106,30936,0.0034264287561417118
min_changed_plus_2,DC23,DC81,DC23->DC81,2023-01-08,0,0,0,2581,0.0
min_changed_plus_2,DC23,DC9,DC23->DC9,2023-01-08,0,0,0,2667,0.0
min_changed_plus_2,DC24,DC10,DC24->DC10,2023-01-08,0,0,0,10,0.0
min_changed_plus_2,DC24,DC14,DC24->DC14,2023-01-08,0,0,0,5,0.0
min_changed_plus_2,DC24,DC3,DC24->DC3,2023-01-08,0,0,0,3,0.0
min_changed_plus_2,DC24,DC4,DC24->DC4,2023-01-08,0,0,0,6,0.0
min_changed_plus_2,DC24,DC62,DC24->DC62,2023-01-08,0,0,0,6,0.0
min_changed_plus_2,DC24,DC8,DC24->DC8,2023-01-08,0,0,0,6,0.0
min_changed_plus_2,DC24,DC9,DC24->DC9,2023-01-08,0,0,0,36,0.0
min_changed_plus_2,DC25,DC10,DC25->DC10,2023-01-08,8064,3651,11715,64006,0.18302971596412837
min_changed_plus_2,DC25,DC12,DC25->DC12,2023-01-08,0,0,0,1048,0.0
min_changed_plus_2,DC25,DC14,DC25->DC14,2023-01-08,6956,0,6956,30950,0.22474959612277867
min_changed_plus_2,DC25,DC3,DC25->DC3,2023-01-08,11150,0,11150,32591,0.3421189899051886
min_changed_plus_2,DC25,DC32,DC25->DC32,2023-01-08,0,0,0,25,0.0
min_changed_plus_2,DC25,DC33,DC25->DC33,2023-01-08,0,0,0,2,0.0
min_changed_plus_2,DC25,DC34,DC25->DC34,2023-01-08,0,0,0,4,0.0
min_changed_plus_2,DC25,DC35,DC25->DC35,2023-01-08,78,0,78,4679,0.016670228681342165
min_changed_plus_2,DC25,DC4,DC25->DC4,2023-01-08,49,0,49,50932,0.0009620670698185816
min_changed_plus_2,DC25,DC40,DC25->DC40,2023-01-08,0,0,0,2274,0.0
min_changed_plus_2,DC25,DC62,DC25->DC62,2023-01-08,8088,0,8088,30541,0.2648243345011624
min_changed_plus_2,DC25,DC64,DC25->DC64,2023-01-08,0,0,0,53912,0.0
min_changed_plus_2,DC25,DC65,DC25->DC65,2023-01-08,0,0,0,27209,0.0
min_changed_plus_2,DC25,DC70,DC25->DC70,2023-01-08,66,0,66,3338,0.019772318753744758
min_changed_plus_2,DC25,DC76,DC25->DC76,2023-01-08,0,0,0,5,0.0
min_changed_plus_2,DC25,DC8,DC25->DC8,2023-01-08,17251,0,17251,93188,0.18512040176846806
min_changed_plus_2,DC25,DC81,DC25->DC81,2023-01-08,0,0,0,219,0.0
min_changed_plus_2,DC25,DC9,DC25->DC9,2023-01-08,120,0,120,126037,0.0009521013670588795
min_changed_plus_2,DC26,DC10,DC26->DC10,2023-01-08,2485,0,2485,8082,0.30747339767384313
min_changed_plus_2,DC26,DC12,DC26->DC12,2023-01-08,0,0,0,177,0.0
min_changed_plus_2,DC26,DC14,DC26->DC14,2023-01-08,2330,0,2330,7471,0.3118725739526168
min_changed_plus_2,DC26,DC3,DC26->DC3,2023-01-08,0,0,0,8033,0.0
min_changed_plus_2,DC26,DC32,DC26->DC32,2023-01-08,0,0,0,113,0.0
min_changed_plus_2,DC26,DC34,DC26->DC34,2023-01-08,0,0,0,2,0.0
min_changed_plus_2,DC26,DC35,DC26->DC35,2023-01-08,0,0,0,8989,0.0
min_changed_plus_2,DC26,DC4,DC26->DC4,2023-01-08,11,1415,1426,26989,0.052836340731409095
min_changed_plus_2,DC26,DC40,DC26->DC40,2023-01-08,0,0,0,600,0.0
min_changed_plus_2,DC26,DC62,DC26->DC62,2023-01-08,2220,0,2220,27667,0.08023999710846857
min_changed_plus_2,DC26,DC64,DC26->DC64,2023-01-08,0,0,0,11493,0.0
min_changed_plus_2,DC26,DC65,DC26->DC65,2023-01-08,0,0,0,11121,0.0
min_changed_plus_2,DC26,DC70,DC26->DC70,2023-01-08,0,0,0,1976,0.0
min_changed_plus_2,DC26,DC8,DC26->DC8,2023-01-08,7342,0,7342,31380,0.23397068196303378
min_changed_plus_2,DC26,DC81,DC26->DC81,2023-01-08,0,0,0,25,0.0
min_changed_plus_2,DC26,DC9,DC26->DC9,2023-01-08,18046,1228,19274,27912,0.6905273717397535
min_changed_plus_2,DC27,DC10,DC27->DC10,2023-01-08,5729,0,5729,16133,0.35511064278187565
min_changed_plus_2,DC27,DC14,DC27->DC14,2023-01-08,3866,0,3866,15669,0.2467292105431106
min_changed_plus_2,DC27,DC3,DC27->DC3,2023-01-08,0,0,0,36,0.0
min_changed_plus_2,DC27,DC32,DC27->DC32,2023-01-08,0,0,0,323,0.0
min_changed_plus_2,DC27,DC34,DC27->DC34,2023-01-08,0,0,0,3,0.0
min_changed_plus_2,DC27,DC35,DC27->DC35,2023-01-08,20,0,20,1317,0.015186028853454821
min_changed_plus_2,DC27,DC4,DC27->DC4,2023-01-08,42,0,42,237,0.17721518987341772
min_changed_plus_2,DC27,DC40,DC27->DC40,2023-01-08,0,0,0,657,0.0
min_changed_plus_2,DC27,DC62,DC27->DC62,2023-01-08,4036,0,4036,22037,0.18314652629668285
min_changed_plus_2,DC27,DC64,DC27->DC64,2023-01-08,0,0,0,10905,0.0
min_changed_plus_2,DC27,DC65,DC27->DC65,2023-01-08,0,1035,1035,16032,0.06455838323353294
min_changed_plus_2,DC27,DC70,DC27->DC70,2023-01-08,25,0,25,2043,0.012236906510034264
min_changed_plus_2,DC27,DC8,DC27->DC8,2023-01-08,16178,0,16178,57062,0.28351617538817425
min_changed_plus_2,DC27,DC9,DC27->DC9,2023-01-08,0,0,0,3,0.0
min_changed_plus_2,DC28,DC10,DC28->DC10,2023-01-08,5226,0,5226,60448,0.08645447326627845
min_changed_plus_2,DC28,DC12,DC28->DC12,2023-01-08,0,0,0,1018,0.0
min_changed_plus_2,DC28,DC14,DC28->DC14,2023-01-08,3420,0,3420,15076,0.2268506235075617
min_changed_plus_2,DC28,DC20,DC28->DC20,2023-01-08,0,0,0,2,0.0
min_changed_plus_2,DC28,DC23,DC28->DC23,2023-01-08,0,0,0,5,0.0
min_changed_plus_2,DC28,DC3,DC28->DC3,2023-01-08,2026,0,2026,7645,0.26500981033355137
min_changed_plus_2,DC28,DC32,DC28->DC32,2023-01-08,0,0,0,119,0.0
min_changed_plus_2,DC28,DC34,DC28->DC34,2023-01-08,0,0,0,4,0.0
min_changed_plus_2,DC28,DC35,DC28->DC35,2023-01-08,12,0,12,1836,0.006535947712418301
min_changed_plus_2,DC28,DC4,DC28->DC4,2023-01-08,11069,0,11069,59369,0.18644410382522866
min_changed_plus_2,DC28,DC40,DC28->DC40,2023-01-08,0,0,0,1251,0.0
min_changed_plus_2,DC28,DC62,DC28->DC62,2023-01-08,3067,0,3067,16141,0.19001301034632304
min_changed_plus_2,DC28,DC64,DC28->DC64,2023-01-08,0,0,0,7946,0.0
min_changed_plus_2,DC28,DC65,DC28->DC65,2023-01-08,0,0,0,5355,0.0
min_changed_plus_2,DC28,DC70,DC28->DC70,2023-01-08,12,0,12,3735,0.00321285140562249
min_changed_plus_2,DC28,DC8,DC28->DC8,2023-01-08,68,2045,2113,24604,0.08588034465940497
min_changed_plus_2,DC28,DC81,DC28->DC81,2023-01-08,0,0,0,89,0.0
min_changed_plus_2,DC28,DC9,DC28->DC9,2023-01-08,0,0,0,223,0.0
min_changed_plus_2,DC29,DC36,DC29->DC36,2023-01-08,0,0,0,1,0.0
min_changed_plus_2,DC29,DC9,DC29->DC9,2023-01-08,0,0,0,1,0.0
min_changed_plus_2,DC3,DC10,DC3->DC10,2023-01-08,0,0,0,2011,0.0
min_changed_plus_2,DC3,DC12,DC3->DC12,2023-01-08,0,0,0,469,0.0
min_changed_plus_2,DC3,DC14,DC3->DC14,2023-01-08,0,0,0,242,0.0
min_changed_plus_2,DC3,DC19,DC3->DC19,2023-01-08,0,0,0,2,0.0
min_changed_plus_2,DC3,DC21,DC3->DC21,2023-01-08,0,0,0,21,0.0
min_changed_plus_2,DC3,DC22,DC3->DC22,2023-01-08,0,0,0,32,0.0
min_changed_plus_2,DC3,DC23,DC3->DC23,2023-01-08,0,0,0,24,0.0
min_changed_plus_2,DC3,DC28,DC3->DC28,2023-01-08,0,0,0,2,0.0
min_changed_plus_2,DC3,DC30,DC3->DC30,2023-01-08,0,0,0,1,0.0
min_changed_plus_2,DC3,DC35,DC3->DC35,2023-01-08,0,0,0,14,0.0
min_changed_plus_2,DC3,DC36,DC3->DC36,2023-01-08,0,0,0,20,0.0
min_changed_plus_2,DC3,DC38,DC3->DC38,2023-01-08,0,0,0,11,0.0
min_changed_plus_2,DC3,DC4,DC3->DC4,2023-01-08,0,0,0,24,0.0
min_changed_plus_2,DC3,DC40,DC3->DC40,2023-01-08,0,0,0,112,0.0
min_changed_plus_2,DC3,DC8,DC3->DC8,2023-01-08,0,0,0,3,0.0
min_changed_plus_2,DC3,DC9,DC3->DC9,2023-01-08,0,0,0,46,0.0
min_changed_plus_2,DC30,DC10,DC30->DC10,2023-01-08,2920,0,2920,24659,0.11841518309744921
min_changed_plus_2,DC30,DC12,DC30->DC12,2023-01-08,0,0,0,1036,0.0
min_changed_plus_2,DC30,DC14,DC30->DC14,2023-01-08,2632,0,2632,7599,0.34636136333728124
min_changed_plus_2,DC30,DC23,DC30->DC23,2023-01-08,0,0,0,6,0.0
min_changed_plus_2,DC30,DC3,DC30->DC3,2023-01-08,0,0,0,4008,0.0
min_changed_plus_2,DC30,DC32,DC30->DC32,2023-01-08,0,0,0,127,0.0
min_changed_plus_2,DC30,DC34,DC30->DC34,2023-01-08,0,0,0,4,0.0
min_changed_plus_2,DC30,DC35,DC30->DC35,2023-01-08,28,0,28,30682,0.0009125871846685353
min_changed_plus_2,DC30,DC4,DC30->DC4,2023-01-08,8962,0,8962,29680,0.3019541778975741
min_changed_plus_2,DC30,DC40,DC30->DC40,2023-01-08,0,0,0,781,0.0
min_changed_plus_2,DC30,DC62,DC30->DC62,2023-01-08,2795,1347,4142,9368,0.44214346712211783
min_changed_plus_2,DC30,DC64,DC30->DC64,2023-01-08,0,0,0,12926,0.0
min_changed_plus_2,DC30,DC65,DC30->DC65,2023-01-08,0,0,0,6456,0.0
min_changed_plus_2,DC30,DC67,DC30->DC67,2023-01-08,0,0,0,1,0.0
min_changed_plus_2,DC30,DC70,DC30->DC70,2023-01-08,65,0,65,15005,0.00433188937020993
min_changed_plus_2,DC30,DC8,DC30->DC8,2023-01-08,29,0,29,9740,0.00297741273100616
min_changed_plus_2,DC30,DC81,DC30->DC81,2023-01-08,0,0,0,359,0.0
min_changed_plus_2,DC30,DC9,DC30->DC9,2023-01-08,0,0,0,514,0.0
min_changed_plus_2,DC31,DC10,DC31->DC10,2023-01-08,499,0,499,4062,0.12284588872476612
min_changed_plus_2,DC31,DC12,DC31->DC12,2023-01-08,0,0,0,1123,0.0
min_changed_plus_2,DC31,DC14,DC31->DC14,2023-01-08,216,0,216,1943,0.11116829644879053
min_changed_plus_2,DC31,DC3,DC31->DC3,2023-01-08,0,0,0,226,0.0
min_changed_plus_2,DC31,DC32,DC31->DC32,2023-01-08,0,0,0,772,0.0
min_changed_plus_2,DC31,DC34,DC31->DC34,2023-01-08,0,0,0,2,0.0
min_changed_plus_2,DC31,DC35,DC31->DC35,2023-01-08,0,0,0,1919,0.0
min_changed_plus_2,DC31,DC37,DC31->DC37,2023-01-08,0,0,0,104,0.0
min_changed_plus_2,DC31,DC4,DC31->DC4,2023-01-08,2202,0,2202,12492,0.17627281460134486
min_changed_plus_2,DC31,DC40,DC31->DC40,2023-01-08,0,0,0,1485,0.0
min_changed_plus_2,DC31,DC62,DC31->DC62,2023-01-08,611,0,611,3415,0.1789165446559297
min_changed_plus_2,DC31,DC64,DC31->DC64,2023-01-08,0,33,33,5932,0.005563047875927174
min_changed_plus_2,DC31,DC65,DC31->DC65,2023-01-08,0,0,0,1525,0.0
min_changed_plus_2,DC31,DC70,DC31->DC70,2023-01-08,0,0,0,5105,0.0
min_changed_plus_2,DC31,DC76,DC31->DC76,2023-01-08,0,0,0,4,0.0
min_changed_plus_2,DC31,DC8,DC31->DC8,2023-01-08,7,0,7,16148,0.0004334902155065643
min_changed_plus_2,DC31,DC9,DC31->DC9,2023-01-08,0,0,0,781,0.0
min_changed_plus_2,DC32,DC10,DC32->DC10,2023-01-08,0,0,0,5,0.0
min_changed_plus_2,DC32,DC12,DC32->DC12,2023-01-08,0,0,0,11,0.0
min_changed_plus_2,DC32,DC14,DC32->DC14,2023-01-08,0,0,0,13,0.0
min_changed_plus_2,DC32,DC35,DC32->DC35,2023-01-08,0,0,0,23,0.0
min_changed_plus_2,DC32,DC40,DC32->DC40,2023-01-08,0,0,0,1323,0.0
min_changed_plus_2,DC32,DC70,DC32->DC70,2023-01-08,0,0,0,51,0.0
min_changed_plus_2,DC33,DC10,DC33->DC10,2023-01-08,0,0,0,513,0.0
min_changed_plus_2,DC33,DC14,DC33->DC14,2023-01-08,0,0,0,479,0.0
min_changed_plus_2,DC33,DC3,DC33->DC3,2023-01-08,0,0,0,42,0.0
min_changed_plus_2,DC33,DC4,DC33->DC4,2023-01-08,0,0,0,1631,0.0
min_changed_plus_2,DC33,DC62,DC33->DC62,2023-01-08,0,0,0,424,0.0
min_changed_plus_2,DC33,DC65,DC33->DC65,2023-01-08,0,0,0,1,0.0
min_changed_plus_2,DC33,DC8,DC33->DC8,2023-01-08,0,0,0,476,0.0
min_changed_plus_2,DC33,DC9,DC33->DC9,2023-01-08,0,0,0,244,0.0
min_changed_plus_2,DC34,DC10,DC34->DC10,2023-01-08,48,0,48,504,0.09523809523809523
min_changed_plus_2,DC34,DC12,DC34->DC12,2023-01-08,0,10,10,3608,0.002771618625277162
min_changed_plus_2,DC34,DC14,DC34->DC14,2023-01-08,43,0,43,869,0.04948216340621404
min_changed_plus_2,DC34,DC3,DC34->DC3,2023-01-08,0,0,0,85,0.0
min_changed_plus_2,DC34,DC30,DC34->DC30,2023-01-08,0,0,0,1,0.0
min_changed_plus_2,DC34,DC32,DC34->DC32,2023-01-08,0,0,0,410,0.0
min_changed_plus_2,DC34,DC35,DC34->DC35,2023-01-08,299,0,299,1981,0.15093387178192832
min_changed_plus_2,DC34,DC4,DC34->DC4,2023-01-08,2,0,2,309,0.006472491909385114
min_changed_plus_2,DC34,DC40,DC34->DC40,2023-01-08,0,0,0,972,0.0
min_changed_plus_2,DC34,DC62,DC34->DC62,2023-01-08,54,0,54,507,0.10650887573964497
min_changed_plus_2,DC34,DC64,DC34->DC64,2023-01-08,0,0,0,2,0.0
min_changed_plus_2,DC34,DC67,DC34->DC67,2023-01-08,0,0,0,12,0.0
min_changed_plus_2,DC34,DC70,DC34->DC70,2023-01-08,603,0,603,6013,0.10028272077166141
min_changed_plus_2,DC34,DC8,DC34->DC8,2023-01-08,94,0,94,1935,0.04857881136950904
min_changed_plus_2,DC34,DC9,DC34->DC9,2023-01-08,0,0,0,438,0.0
min_changed_plus_2,DC35,DC10,DC35->DC10,2023-01-08,0,0,0,35,0.0
min_changed_plus_2,DC35,DC12,DC35->DC12,2023-01-08,0,0,0,1655,0.0
min_changed_plus_2,DC35,DC14,DC35->DC14,2023-01-08,0,0,0,29,0.0
min_changed_plus_2,DC35,DC17,DC35->DC17,2023-01-08,0,0,0,74,0.0
min_changed_plus_2,DC35,DC23,DC35->DC23,2023-01-08,0,0,0,109,0.0
min_changed_plus_2,DC35,DC3,DC35->DC3,2023-01-08,0,0,0,15,0.0
min_changed_plus_2,DC35,DC30,DC35->DC30,2023-01-08,0,0,0,19,0.0
min_changed_plus_2,DC35,DC32,DC35->DC32,2023-01-08,0,0,0,1564,0.0
min_changed_plus_2,DC35,DC34,DC35->DC34,2023-01-08,0,0,0,3,0.0
min_changed_plus_2,DC35,DC36,DC35->DC36,2023-01-08,0,0,0,1,0.0
min_changed_plus_2,DC35,DC4,DC35->DC4,2023-01-08,0,0,0,34,0.0
min_changed_plus_2,DC35,DC40,DC35->DC40,2023-01-08,0,0,0,1700,0.0
min_changed_plus_2,DC35,DC62,DC35->DC62,2023-01-08,0,0,0,143,0.0
min_changed_plus_2,DC35,DC67,DC35->DC67,2023-01-08,0,0,0,30,0.0
min_changed_plus_2,DC35,DC70,DC35->DC70,2023-01-08,13,0,13,3185,0.004081632653061225
min_changed_plus_2,DC35,DC8,DC35->DC8,2023-01-08,0,0,0,50,0.0
min_changed_plus_2,DC35,DC9,DC35->DC9,2023-01-08,0,0,0,52,0.0
min_changed_plus_2,DC36,DC10,DC36->DC10,2023-01-08,17882,0,17882,251835,0.07100681001449362
min_changed_plus_2,DC36,DC12,DC36->DC12,2023-01-08,0,0,0,3646,0.0
min_changed_plus_2,DC36,DC14,DC36->DC14,2023-01-08,11525,0,11525,54215,0.21257954440652957
min_changed_plus_2,DC36,DC20,DC36->DC20,2023-01-08,0,0,0,7,0.0
min_changed_plus_2,DC36,DC23,DC36->DC23,2023-01-08,0,0,0,2,0.0
min_changed_plus_2,DC36,DC29,DC36->DC29,2023-01-08,0,0,0,86,0.0
min_changed_plus_2,DC36,DC3,DC36->DC3,2023-01-08,13381,0,13381,60870,0.2198291440775423
min_changed_plus_2,DC36,DC32,DC36->DC32,2023-01-08,0,0,0,450,0.0
min_changed_plus_2,DC36,DC33,DC36->DC33,2023-01-08,0,0,0,12,0.0
min_changed_plus_2,DC36,DC34,DC36->DC34,2023-01-08,0,0,0,6,0.0
min_changed_plus_2,DC36,DC35,DC36->DC35,2023-01-08,547,0,547,15980,0.03423028785982478
min_changed_plus_2,DC36,DC4,DC36->DC4,2023-01-08,45100,0,45100,243230,0.18542120626567446
min_changed_plus_2,DC36,DC40,DC36->DC40,2023-01-08,0,0,0,5003,0.0
min_changed_plus_2,DC36,DC62,DC36->DC62,2023-01-08,13936,0,13936,61633,0.2261126344653027
min_changed_plus_2,DC36,DC64,DC36->DC64,2023-01-08,0,7790,7790,101881,0.07646175439974087
min_changed_plus_2,DC36,DC65,DC36->DC65,2023-01-08,0,0,0,57714,0.0
min_changed_plus_2,DC36,DC70,DC36->DC70,2023-01-08,661,0,661,5527,0.11959471684458114
min_changed_plus_2,DC36,DC8,DC36->DC8,2023-01-08,134,0,134,53861,0.002487885483002544
min_changed_plus_2,DC36,DC81,DC36->DC81,2023-01-08,0,0,0,431,0.0
min_changed_plus_2,DC36,DC9,DC36->DC9,2023-01-08,0,0,0,969,0.0
min_changed_plus_2,DC37,DC10,DC37->DC10,2023-01-08,0,0,0,2367,0.0
min_changed_plus_2,DC37,DC14,DC37->DC14,2023-01-08,0,0,0,2216,0.0
min_changed_plus_2,DC37,DC3,DC37->DC3,2023-01-08,0,0,0,945,0.0
min_changed_plus_2,DC37,DC4,DC37->DC4,2023-01-08,0,0,0,769,0.0
min_changed_plus_2,DC37,DC54,DC37->DC54,2023-01-08,0,0,0,28,0.0
min_changed_plus_2,DC37,DC62,DC37->DC62,2023-01-08,0,0,0,4,0.0
min_changed_plus_2,DC37,DC8,DC37->DC8,2023-01-08,0,0,0,10,0.0
min_changed_plus_2,DC37,DC9,DC37->DC9,2023-01-08,0,0,0,352,0.0
min_changed_plus_2,DC38,DC10,DC38->DC10,2023-01-08,4828,0,4828,63516,0.07601234334655835
min_changed_plus_2,DC38,DC12,DC38->DC12,2023-01-08,0,0,0,6643,0.0
min_changed_plus_2,DC38,DC14,DC38->DC14,2023-01-08,4616,0,4616,31801,0.14515266815508945
min_changed_plus_2,DC38,DC22,DC38->DC22,2023-01-08,0,0,0,1,0.0
min_changed_plus_2,DC38,DC3,DC38->DC3,2023-01-08,5063,0,5063,11462,0.4417204676321759
min_changed_plus_2,DC38,DC32,DC38->DC32,2023-01-08,0,0,0,488,0.0
min_changed_plus_2,DC38,DC34,DC38->DC34,2023-01-08,0,0,0,3,0.0
min_changed_plus_2,DC38,DC35,DC38->DC35,2023-01-08,514,0,514,7910,0.06498103666245258
min_changed_plus_2,DC38,DC4,DC38->DC4,2023-01-08,11109,0,11109,100451,0.11059123353674927
min_changed_plus_2,DC38,DC40,DC38->DC40,2023-01-08,0,0,0,3901,0.0
min_changed_plus_2,DC38,DC62,DC38->DC62,2023-01-08,4939,2458,7397,31191,0.2371517424898208
min_changed_plus_2,DC38,DC64,DC38->DC64,2023-01-08,0,0,0,14273,0.0
min_changed_plus_2,DC38,DC65,DC38->DC65,2023-01-08,0,0,0,9942,0.0
min_changed_plus_2,DC38,DC70,DC38->DC70,2023-01-08,1041,0,1041,13545,0.07685492801771872
min_changed_plus_2,DC38,DC8,DC38->DC8,2023-01-08,45,0,45,14035,0.003206270039187745
min_changed_plus_2,DC38,DC81,DC38->DC81,2023-01-08,0,0,0,609,0.0
min_changed_plus_2,DC38,DC9,DC38->DC9,2023-01-08,0,0,0,794,0.0
min_changed_plus_2,DC39,DC10,DC39->DC10,2023-01-08,0,0,0,15,0.0
min_changed_plus_2,DC39,DC14,DC39->DC14,2023-01-08,0,0,0,3,0.0
min_changed_plus_2,DC39,DC4,DC39->DC4,2023-01-08,0,0,0,4,0.0
min_changed_plus_2,DC39,DC8,DC39->DC8,2023-01-08,0,0,0,10,0.0
min_changed_plus_2,DC39,DC9,DC39->DC9,2023-01-08,0,0,0,4,0.0
min_changed_plus_2,DC4,DC10,DC4->DC10,2023-01-08,32,9,41,12360,0.0033171521035598706
min_changed_plus_2,DC4,DC14,DC4->DC14,2023-01-08,53,0,53,5983,0.00885843222463647
min_changed_plus_2,DC4,DC17,DC4->DC17,2023-01-08,0,0,0,14,0.0
min_changed_plus_2,DC4,DC19,DC4->DC19,2023-01-08,0,0,0,8,0.0
min_changed_plus_2,DC4,DC20,DC4->DC20,2023-01-08,0,0,0,14,0.0
min_changed_plus_2,DC4,DC21,DC4->DC21,2023-01-08,0,0,0,68,0.0
min_changed_plus_2,DC4,DC22,DC4->DC22,2023-01-08,0,0,0,9,0.0
min_changed_plus_2,DC4,DC23,DC4->DC23,2023-01-08,0,0,0,3519,0.0
min_changed_plus_2,DC4,DC3,DC4->DC3,2023-01-08,0,0,0,4087,0.0
min_changed_plus_2,DC4,DC30,DC4->DC30,2023-01-08,0,0,0,174,0.0
min_changed_plus_2,DC4,DC34,DC4->DC34,2023-01-08,0,0,0,4,0.0
min_changed_plus_2,DC4,DC35,DC4->DC35,2023-01-08,0,0,0,90,0.0
min_changed_plus_2,DC4,DC36,DC4->DC36,2023-01-08,0,0,0,12,0.0
min_changed_plus_2,DC4,DC38,DC4->DC38,2023-01-08,0,0,0,14,0.0
min_changed_plus_2,DC4,DC40,DC4->DC40,2023-01-08,0,0,0,2,0.0
min_changed_plus_2,DC4,DC62,DC4->DC62,2023-01-08,49,0,49,7857,0.006236477026855034
min_changed_plus_2,DC4,DC64,DC4->DC64,2023-01-08,0,0,0,13,0.0
min_changed_plus_2,DC4,DC65,DC4->DC65,2023-01-08,0,0,0,1,0.0
min_changed_plus_2,DC4,DC70,DC4->DC70,2023-01-08,0,0,0,40,0.0
min_changed_plus_2,DC4,DC8,DC4->DC8,2023-01-08,64,0,64,27330,0.0023417489937797293
min_changed_plus_2,DC4,DC9,DC4->DC9,2023-01-08,0,0,0,9,0.0
min_changed_plus_2,DC40,DC10,DC40->DC10,2023-01-08,6,0,6,241,0.024896265560165973
min_changed_plus_2,DC40,DC12,DC40->DC12,2023-01-08,0,0,0,31454,0.0
min_changed_plus_2,DC40,DC14,DC40->DC14,2023-01-08,8,0,8,131,0.061068702290076333
min_changed_plus_2,DC40,DC21,DC40->DC21,2023-01-08,0,0,0,68,0.0
min_changed_plus_2,DC40,DC22,DC40->DC22,2023-01-08,0,0,0,28,0.0
min_changed_plus_2,DC40,DC3,DC40->DC3,2023-01-08,0,0,0,116,0.0
min_changed_plus_2,DC40,DC30,DC40->DC30,2023-01-08,0,0,0,7,0.0
min_changed_plus_2,DC40,DC32,DC40->DC32,2023-01-08,0,0,0,1854,0.0
min_changed_plus_2,DC40,DC34,DC40->DC34,2023-01-08,0,0,0,2,0.0
min_changed_plus_2,DC40,DC35,DC40->DC35,2023-01-08,1446,0,1446,12275,0.11780040733197555
min_changed_plus_2,DC40,DC4,DC40->DC4,2023-01-08,11,0,11,239,0.04602510460251046
min_changed_plus_2,DC40,DC62,DC40->DC62,2023-01-08,10,0,10,238,0.04201680672268908
min_changed_plus_2,DC40,DC67,DC40->DC67,2023-01-08,0,0,0,3,0.0
min_changed_plus_2,DC40,DC70,DC40->DC70,2023-01-08,2562,0,2562,16173,0.1584121684288629
min_changed_plus_2,DC40,DC8,DC40->DC8,2023-01-08,0,13,13,248,0.05241935483870968
min_changed_plus_2,DC40,DC9,DC40->DC9,2023-01-08,0,0,0,639,0.0
min_changed_plus_2,DC41,DC10,DC41->DC10,2023-01-08,0,0,0,12794,0.0
min_changed_plus_2,DC41,DC12,DC41->DC12,2023-01-08,0,0,0,1936,0.0
min_changed_plus_2,DC41,DC14,DC41->DC14,2023-01-08,0,0,0,4274,0.0
min_changed_plus_2,DC41,DC29,DC41->DC29,2023-01-08,0,0,0,187,0.0
min_changed_plus_2,DC41,DC3,DC41->DC3,2023-01-08,0,0,0,3997,0.0
min_changed_plus_2,DC41,DC35,DC41->DC35,2023-01-08,0,0,0,2033,0.0
min_changed_plus_2,DC41,DC40,DC41->DC40,2023-01-08,0,0,0,264,0.0
min_changed_plus_2,DC41,DC81,DC41->DC81,2023-01-08,0,0,0,50,0.0
min_changed_plus_2,DC41,DC9,DC41->DC9,2023-01-08,17095,0,17095,29520,0.5790989159891599
min_changed_plus_2,DC42,DC10,DC42->DC10,2023-01-08,793,0,793,7970,0.09949811794228357
min_changed_plus_2,DC42,DC12,DC42->DC12,2023-01-08,0,0,0,3509,0.0
min_changed_plus_2,DC42,DC14,DC42->DC14,2023-01-08,1023,336,1359,6875,0.19767272727272728
min_changed_plus_2,DC42,DC29,DC42->DC29,2023-01-08,0,0,0,6,0.0
min_changed_plus_2,DC42,DC3,DC42->DC3,2023-01-08,0,0,0,2990,0.0
min_changed_plus_2,DC42,DC32,DC42->DC32,2023-01-08,0,0,0,120,0.0
min_changed_plus_2,DC42,DC34,DC42->DC34,2023-01-08,0,0,0,12,0.0
min_changed_plus_2,DC42,DC35,DC42->DC35,2023-01-08,12,0,12,1812,0.006622516556291391
min_changed_plus_2,DC42,DC4,DC42->DC4,2023-01-08,6,0,6,3542,0.0016939582156973462
min_changed_plus_2,DC42,DC40,DC42->DC40,2023-01-08,0,0,0,1186,0.0
min_changed_plus_2,DC42,DC62,DC42->DC62,2023-01-08,1078,0,1078,6042,0.178417742469381
