scenario,tau_years,year,distance_m,cumulative_change_m,bed_elevation_m
central,5.0,2032,1885.0,1.3114103785107731,42.82066963777004
central,5.0,2033,1885.0,1.3584866097514035,42.86774586901067
central,5.0,2023,1890.0,0.0,41.5
central,5.0,2024,1890.0,0.16082967274453855,41.66082967274454
central,5.0,2025,1890.0,0.2925058718279599,41.79250587182796
central,5.0,2026,1890.0,0.40031322546597575,41.90031322546598
central,5.0,2027,1890.0,0.48857842129737283,41.988578421297376
central,5.0,2028,1890.0,0.560843851550988,42.060843851550985
central,5.0,2029,1890.0,0.6200097816840348,42.12000978168403
central,5.0,2030,1890.0,0.6684507482184235,42.168450748218426
central,5.0,2031,1890.0,0.708110857228949,42.20811085722895
central,5.0,2032,1890.0,0.740581808146291,42.24058180814629
central,5.0,2033,1890.0,0.7671667742440049,42.267166774244004
central,5.0,2023,1895.0,0.0,41.5
central,5.0,2024,1895.0,0.0243726268707294,41.52437262687073
central,5.0,2025,1895.0,0.04432724602309032,41.54432724602309
central,5.0,2026,1895.0,0.0606647063890871,41.56066470638909
central,5.0,2027,1895.0,0.07404068761792135,41.574040687617924
central,5.0,2028,1895.0,0.08499201480256174,41.58499201480256
central,5.0,2029,1895.0,0.09395820315564574,41.593958203155644
central,5.0,2030,1895.0,0.10129909729820526,41.6012990972982
central,5.0,2031,1895.0,0.10730931308780875,41.60730931308781
central,5.0,2032,1895.0,0.11223006158739197,41.61223006158739
central,5.0,2033,1895.0,0.1162588297121631,41.616258829712166
central,5.0,2023,1900.0,-0.0,41.5
central,5.0,2024,1900.0,-0.03795320808043815,41.46204679191956
central,5.0,2025,1900.0,-0.06902666671386061,41.43097333328614
central,5.0,2026,1900.0,-0.0944674629015401,41.40553253709846
central,5.0,2027,1900.0,-0.1152966251231824,41.38470337487682
central,5.0,2028,1900.0,-0.132350100794891,41.36764989920511
central,5.0,2029,1900.0,-0.14631230577418605,41.35368769422581
central,5.0,2030,1900.0,-0.15774359237151347,41.34225640762849
central,5.0,2031,1900.0,-0.1671027382559936,41.33289726174401
central,5.0,2032,1900.0,-0.17476535881416064,41.32523464118584
central,5.0,2033,1900.0,-0.1810389819142996,41.3189610180857
central,5.0,2023,1905.0,-0.0,41.48900067552012
central,5.0,2024,1905.0,-0.015465187064999877,41.47353548845512
central,5.0,2025,1905.0,-0.02812701131721908,41.4608736642029
central,5.0,2026,1905.0,-0.038493636222579564,41.450507039297534
central,5.0,2027,1905.0,-0.04698111083822233,41.44201956468189
central,5.0,2028,1905.0,-0.05393006732201777,41.435070608198096
central,5.0,2029,1905.0,-0.05961939169710174,41.42938128382301
central,5.0,2030,1905.0,-0.06427741652721917,41.4247232589929
central,5.0,2031,1905.0,-0.06809108470423715,41.42090959081588
central,5.0,2032,1905.0,-0.0712134521227966,41.41778722339732
central,5.0,2033,1905.0,-0.07376983035077993,41.41523084516934
central,5.0,2023,1910.0,0.0,41.46018235253434
central,5.0,2024,1910.0,0.05176346424631961,41.51194581678066
central,5.0,2025,1910.0,0.09414380431063403,41.55432615684497
central,5.0,2026,1910.0,0.12884189204719113,41.58902424458153
central,5.0,2027,1910.0,0.15725028355010848,41.617432636084445
central,5.0,2028,1910.0,0.18050910731902609,41.640691459853365
central,5.0,2029,1910.0,0.19955182161906004,41.6597341741534
central,5.0,2030,1910.0,0.21514267743857576,41.67532502997292
central,5.0,2031,1910.0,0.2279073905648181,41.688089743099155
central,5.0,2032,1910.0,0.23835825375549083,41.69854060628983
central,5.0,2033,1910.0,0.2469146968459053,41.707097049380245
central,5.0,2023,1915.0,0.0,41.43925559359996
central,5.0,2024,1915.0,0.13028034241958375,41.56953593601954
central,5.0,2025,1915.0,0.23694486528002684,41.67620045887999
central,5.0,2026,1915.0,0.32427439040826106,41.76352998400822
central,5.0,2027,1915.0,0.3957737582824429,41.835029351882405
central,5.0,2028,1915.0,0.4543124895866713,41.89356808318663
central,5.0,2029,1915.0,0.5022399491516119,41.94149554275157
central,5.0,2030,1915.0,0.5414796342143303,41.98073522781429
central,5.0,2031,1915.0,0.5736063711162726,42.01286196471623
central,5.0,2032,1915.0,0.5999095186139378,42.039165112213894
central,5.0,2033,1915.0,0.6214447143730226,42.06070030797298
central,5.0,2023,1920.0,0.0,41.423032546285256
central,5.0,2024,1920.0,0.226299154707642,41.649331700992896
central,5.0,2025,1920.0,0.4115772320623403,41.8346097783476
central,5.0,2026,1920.0,0.5632700918637931,41.98630263814905
central,5.0,2027,1920.0,0.6874657012055894,42.110498247490845
central,5.0,2028,1920.0,0.789148465970977,42.21218101225623
central,5.0,2029,1920.0,0.8723992725423939,42.29543181882765
central,5.0,2030,1920.0,0.9405592681009598,42.36359181438622
central,5.0,2031,1920.0,0.9963639525944163,42.41939649887967
central,5.0,2032,1920.0,1.042052963955023,42.46508551024028
central,5.0,2033,1920.0,1.079459962633681,42.502492508918934
central,5.0,2023,1925.0,0.0,41.383644762335045
central,5.0,2024,1925.0,0.28003144647456446,41.66367620880961
central,5.0,2025,1925.0,0.5093018035322011,41.89294656586725
central,5.0,2026,1925.0,0.6970124956244577,42.0806572579595
central,5.0,2027,1925.0,0.8506970119219404,42.23434177425698
central,5.0,2028,1925.0,0.9765232516866035,42.360168014021646
central,5.0,2029,1925.0,1.0795410637260967,42.46318582606114
central,5.0,2030,1925.0,1.1638849145576375,42.54752967689268
central,5.0,2031,1925.0,1.2329398190664416,42.61658458140149
central,5.0,2032,1925.0,1.2894771930386628,42.67312195537371
central,5.0,2033,1925.0,1.335766079807991,42.719410842143034
central,5.0,2023,1930.0,0.0,41.123250764839916
central,5.0,2024,1930.0,0.2910499423379119,41.41430070717783
central,5.0,2025,1930.0,0.5293414808115336,41.65259224565145
central,5.0,2026,1930.0,0.7244380915581528,41.84768885639807
central,5.0,2027,1930.0,0.8841696865976943,42.00742045143761
central,5.0,2028,1930.0,1.0149468556947654,42.13819762053468
central,5.0,2029,1930.0,1.1220181458350167,42.24526891067493
central,5.0,2030,1930.0,1.2096807038445763,42.33293146868449
central,5.0,2031,1930.0,1.281452735980485,42.4047035008204
central,5.0,2032,1930.0,1.3402147059010545,42.46346547074097
central,5.0,2033,1930.0,1.3883249377864681,42.51157570262639
central,5.0,2023,1935.0,0.0,40.800000000000004
central,5.0,2024,1935.0,0.2741073246831135,41.07410732468312
central,5.0,2025,1935.0,0.4985274210451098,41.298527421045115
central,5.0,2026,1935.0,0.6822670555454002,41.48226705554541
central,5.0,2027,1935.0,0.8327003448700964,41.6327003448701
central,5.0,2028,1935.0,0.9558647051269026,41.7558647051269
central,5.0,2029,1935.0,1.0567031545523253,41.85670315455233
central,5.0,2030,1935.0,1.139262694189618,41.93926269418962
central,5.0,2031,1935.0,1.20685672825063,42.00685672825063
central,5.0,2032,1935.0,1.262198042660981,42.06219804266099
central,5.0,2033,1935.0,1.307507678684493,42.1075076786845
central,5.0,2023,1940.0,0.0,40.550389846764496
central,5.0,2024,1940.0,0.3008193870953442,40.85120923385984
central,5.0,2025,1940.0,0.5471094704323721,41.09749931719687
central,5.0,2026,1940.0,0.748754735838536,41.299144582603034
central,5.0,2027,1940.0,0.9138479158391343,41.46423776260363
central,5.0,2028,1940.0,1.0490147794290627,41.59940462619356
central,5.0,2029,1940.0,1.1596800474472335,41.71006989421173
central,5.0,2030,1940.0,1.2502851056713276,41.80067495243583
central,5.0,2031,1940.0,1.3244662532238145,41.87485609998831
central,5.0,2032,1940.0,1.3852006400236507,41.93559048678814
central,5.0,2033,1940.0,1.43492575026601,41.98531559703051
central,5.0,2023,1945.0,0.0,40.33431950215053
central,5.0,2024,1945.0,0.3172588035411917,40.65157830569172
central,5.0,2025,1945.0,0.5770083426850908,40.91132784483562
central,5.0,2026,1945.0,0.7896732784800342,41.12399278063056
central,5.0,2027,1945.0,0.963788601516709,41.29810810366724
central,5.0,2028,1945.0,1.1063421710689416,41.440661673219466
central,5.0,2029,1945.0,1.2230551624223955,41.557374664572926
central,5.0,2030,1945.0,1.318611677727193,41.65293117987772
central,5.0,2031,1945.0,1.3968467354641976,41.73116623761472
central,5.0,2032,1945.0,1.4609001832023145,41.79521968535284
central,5.0,2033,1945.0,1.513342710706184,41.84766221285671
central,5.0,2023,1950.0,0.0,40.18783526435339
central,5.0,2024,1950.0,0.3535329271395263,40.541368191492914
central,5.0,2025,1950.0,0.6429812068143338,40.83081647116772
central,5.0,2026,1950.0,0.8799614148096152,41.067796679163
central,5.0,2027,1950.0,1.073984398966169,41.26181966331956
central,5.0,2028,1950.0,1.2328369828991015,41.42067224725249
central,5.0,2029,1950.0,1.3628944785708945,41.55072974292428
central,5.0,2030,1950.0,1.4693765499456983,41.65721181429909
central,5.0,2031,1950.0,1.5565566964316946,41.74439196078508
central,5.0,2032,1950.0,1.6279337634176232,41.81576902777101
central,5.0,2033,1950.0,1.68637236322351,41.8742076275769
central,5.0,2023,1955.0,0.0,40.07270266460046
central,5.0,2024,1955.0,0.3511876172549089,40.42389028185537
central,5.0,2025,1955.0,0.6387157196016823,40.71141838420215
central,5.0,2026,1955.0,0.8741238193671391,40.946826483967605
central,5.0,2027,1955.0,1.0668596701687685,41.13956233476923
central,5.0,2028,1955.0,1.224658438440712,41.297361103041176
central,5.0,2029,1955.0,1.353853142822778,41.42655580742324
central,5.0,2030,1955.0,1.4596288204351946,41.532331485035655
central,5.0,2031,1955.0,1.546230620624142,41.61893328522461
central,5.0,2032,1955.0,1.6171341777107477,41.68983684231121
central,5.0,2033,1955.0,1.6751851004001723,41.747887765000634
central,5.0,2023,1960.0,0.0,39.945397244673764
central,5.0,2024,1960.0,0.34838977796291937,40.293787022636685
central,5.0,2025,1960.0,0.633627203239171,40.579024447912936
central,5.0,2026,1960.0,0.8671598552416212,40.81255709991539
central,5.0,2027,1960.0,1.0583602192838857,41.00375746395765
central,5.0,2028,1960.0,1.214901837324993,41.16029908199876
central,5.0,2029,1960.0,1.3430672741518344,41.2884645188256
central,5.0,2030,1960.0,1.4480002587636431,41.393397503437406
central,5.0,2031,1960.0,1.5339121202775896,41.479309364951355
central,5.0,2032,1960.0,1.604250803353234,41.549648048026995
central,5.0,2033,1960.0,1.6618392463182698,41.60723649099204
central,5.0,2023,1965.0,0.0,39.80133779511371
central,5.0,2024,1965.0,0.34264019179973954,40.14397798691345
central,5.0,2025,1965.0,0.6231702540667242,40.42450804918043
central,5.0,2026,1965.0,0.8528488432075857,40.6541866383213
central,5.0,2027,1965.0,1.040893767460772,40.84223156257448
central,5.0,2028,1965.0,1.194851929907075,40.996189725020784
central,5.0,2029,1965.0,1.3209022121892386,41.12224000730295
central,5.0,2030,1965.0,1.4241034547278073,41.225441249841516
central,5.0,2031,1965.0,1.5085974857499929,41.309935280863705
central,5.0,2032,1965.0,1.577775347399381,41.37911314251309
central,5.0,2033,1965.0,1.634413390163909,41.43575118527762
central,5.0,2023,1970.0,0.0,39.67837178364891
central,5.0,2024,1970.0,0.3708591053631484,40.04923088901206
central,5.0,2025,1970.0,0.6744928599829454,40.35286464363186
central,5.0,2026,1970.0,0.9230871525627069,40.60145893621162
central,5.0,2027,1970.0,1.1266189449374235,40.80499072858634
central,5.0,2028,1970.0,1.2932566825836864,40.9716284662326
central,5.0,2029,1970.0,1.4296881230180223,41.10805990666694
central,5.0,2030,1970.0,1.5413887389883403,41.21976052263725
central,5.0,2031,1970.0,1.632841468420993,41.311213252069905
central,5.0,2032,1970.0,1.7077166304604257,41.38608841410934
central,5.0,2033,1970.0,1.7690192282638062,41.44739101191272
central,5.0,2023,1975.0,0.0,39.57846070072168
central,5.0,2024,1975.0,0.42848554278538764,40.006946243507066
central,5.0,2025,1975.0,0.7792998339130957,40.35776053463477
central,5.0,2026,1975.0,1.0665222826786025,40.64498298340028
central,5.0,2027,1975.0,1.3016801344572881,40.88014083517896
central,5.0,2028,1975.0,1.4942110995362516,41.07267180025793
central,5.0,2029,1975.0,1.651842121566182,41.23030282228786
central,5.0,2030,1975.0,1.7808994869411994,41.35936018766288
central,5.0,2031,1975.0,1.8865627208849474,41.465023421606624
central,5.0,2032,1975.0,1.9730724599843668,41.55153316070604
central,5.0,2033,1975.0,2.0439006438258143,41.62236134454749
central,5.0,2023,1980.0,0.0,39.5
central,5.0,2024,1980.0,0.4526519269635226,39.952651926963526
central,5.0,2025,1980.0,0.8232519800085668,40.323251980008564
central,5.0,2026,1980.0,1.126673640528876,40.62667364052888
central,5.0,2027,1980.0,1.3750942851468406,40.875094285146844
central,5.0,2028,1980.0,1.5784839065950245,41.078483906595025
central,5.0,2029,1980.0,1.7450052445315414,41.24500524453154
central,5.0,2030,1980.0,1.8813413849438594,41.38134138494386
central,5.0,2031,1980.0,1.992963975855382,41.49296397585538
central,5.0,2032,1980.0,2.084352823772888,41.58435282377289
central,5.0,2033,1980.0,2.159175684051317,41.65917568405132
central,5.0,2023,1985.0,0.0,39.433944954128435
central,5.0,2024,1985.0,0.4775885461289138,39.91153350025735
central,5.0,2025,1985.0,0.8686049761624577,40.302549930290894
central,5.0,2026,1985.0,1.188742152389685,40.62268710651812
central,5.0,2027,1985.0,1.4508483037704618,40.8847932578989
central,5.0,2028,1985.0,1.6654426704768166,41.09938762460525
central,5.0,2029,1985.0,1.8411376779366027,41.275082632065036
central,5.0,2030,1985.0,1.9849845837061957,41.41892953783463
central,5.0,2031,1985.0,2.1027564691948717,41.53670142332331
central,5.0,2032,1985.0,2.199179933692429,41.63312488782086
central,5.0,2033,1985.0,2.2781247893949024,41.71206974352334
central,5.0,2023,1990.0,0.0,39.4
central,5.0,2024,1990.0,0.4995290891915133,39.89952908919151
central,5.0,2025,1990.0,0.9085089165696391,40.308508916569636
central,5.0,2026,1990.0,1.2433532786326351,40.64335327863263
central,5.0,2027,1990.0,1.5175006553483885,40.917500655348384
central,5.0,2028,1990.0,1.74195354354123,41.14195354354123
central,5.0,2029,1990.0,1.9257200257218834,41.32572002572188
central,5.0,2030,1990.0,2.0761752960681417,41.47617529606814
central,5.0,2031,1990.0,2.1993576528632848,41.59935765286328
central,5.0,2032,1990.0,2.300210836608093,41.70021083660809
central,5.0,2033,1990.0,2.3827824396857915,41.78278243968579
central,5.0,2023,1995.0,0.0,39.4
central,5.0,2024,1995.0,0.5119903015113068,39.9119903015113
central,5.0,2025,1995.0,0.9311725066362816,40.33117250663628
central,5.0,2026,1995.0,1.2743698691151413,40.67436986911514
central,5.0,2027,1995.0,1.5553561041518358,40.95535610415183
central,5.0,2028,1995.0,1.785408175967975,41.18540817596797
central,5.0,2029,1995.0,1.9737588819731524,41.37375888197315
central,5.0,2030,1995.0,2.1279673973435416,41.52796739734354
central,5.0,2031,1995.0,2.2542226512637775,41.65422265126378
central,5.0,2032,1995.0,2.357591710385944,41.757591710385945
central,5.0,2033,1995.0,2.4422231380059976,41.842223138006
central,5.0,2023,2000.0,0.0,39.4
central,5.0,2024,2000.0,0.4820967111603139,39.882096711160315
central,5.0,2025,2000.0,0.8768041145450157,40.276804114545016
central,5.0,2026,2000.0,1.1999632041636275,40.59996320416363
central,5.0,2027,2000.0,1.464543488971069,40.864543488971066
central,5.0,2028,2000.0,1.6811635048010518,41.08116350480105
central,5.0,2029,2000.0,1.8585169734932983,41.2585169734933
central,5.0,2030,2000.0,2.0037217124766937,41.403721712476695
central,5.0,2031,2000.0,2.1226052977750607,41.52260529777506
central,5.0,2032,2000.0,2.219938945095003,41.619938945095
central,5.0,2033,2000.0,2.299628995465086,41.69962899546508
central,5.0,2023,2005.0,0.0,39.4
central,5.0,2024,2005.0,0.4584047760734255,39.85840477607342
central,5.0,2025,2005.0,0.8337148636025645,40.233714863602565
central,5.0,2026,2005.0,1.14099277420306,40.54099277420306
central,5.0,2027,2005.0,1.3925706493532326,40.79257064935323
central,5.0,2028,2005.0,1.5985451925326917,40.99854519253269
central,5.0,2029,2005.0,1.7671828853849032,41.167182885384904
central,5.0,2030,2005.0,1.9052517506511284,41.305251750651124
central,5.0,2031,2005.0,2.0182929766871673,41.41829297668717
central,5.0,2032,2005.0,2.1108433048085113,41.51084330480851
central,5.0,2033,2005.0,2.186617104648914,41.586617104648916
central,5.0,2023,2010.0,0.0,39.4
central,5.0,2024,2010.0,0.4518853342420143,39.85188533424201
central,5.0,2025,2010.0,0.821857754250874,40.22185775425087
central,5.0,2026,2010.0,1.1247655523028113,40.52476555230281
central,5.0,2027,2010.0,1.3727654819150672,40.772765481915066
central,5.0,2028,2010.0,1.5758106510497958,40.97581065104979
central,5.0,2029,2010.0,1.7420499752843184,41.142049975284316
central,5.0,2030,2010.0,1.878155222406024,41.27815522240602
central,5.0,2031,2010.0,1.989588773879843,41.389588773879844
central,5.0,2032,2010.0,2.0808228493961565,41.480822849396155
central,5.0,2033,2010.0,2.1555189927500016,41.55551899275
central,5.0,2023,2015.0,0.0,39.33
central,5.0,2024,2015.0,0.5479940082570193,39.87799400825702
central,5.0,2025,2015.0,0.9966535553195102,40.32665355531951
central,5.0,2026,2015.0,1.3639849241616095,40.693984924161605
central,5.0,2027,2015.0,1.664730412402868,40.994730412402866
central,5.0,2028,2015.0,1.9109599924754386,41.24095999247544
central,5.0,2029,2015.0,2.112555721998329,41.442555721998325
central,5.0,2030,2015.0,2.277608345447911,41.60760834544791
central,5.0,2031,2015.0,2.412742004142284,41.74274200414228
central,5.0,2032,2015.0,2.5233800862913105,41.85338008629131
central,5.0,2033,2015.0,2.6139628866082862,41.94396288660828
central,5.0,2023,2020.0,0.0,39.2
central,5.0,2024,2020.0,0.7352953649148054,39.93529536491481
central,5.0,2025,2020.0,1.3373042927662533,40.53730429276626
central,5.0,2026,2020.0,1.8301875156257374,41.03018751562574
central,5.0,2027,2020.0,2.2337261678569864,41.43372616785699
central,5.0,2028,2020.0,2.56411567249435,41.764115672494356
central,5.0,2029,2020.0,2.8346157204351603,42.03461572043516
central,5.0,2030,2020.0,3.0560824283933705,42.25608242839337
central,5.0,2031,2020.0,3.237404032981697,42.4374040329817
central,5.0,2032,2020.0,3.3858576068556054,42.58585760685561
central,5.0,2033,2020.0,3.5074011131905087,42.707401113190514
central,5.0,2023,2025.0,0.0,39.06503916449087
central,5.0,2024,2025.0,0.882379786147562,39.94741895063843
central,5.0,2025,2025.0,1.6048112529609435,40.66985041745181
central,5.0,2026,2025.0,2.1962881118322946,41.261327276323165
central,5.0,2027,2025.0,2.6805484059242355,41.745587570415104
central,5.0,2028,2025.0,3.077027201191895,42.142066365682766
central,5.0,2029,2025.0,3.401636583820836,42.46667574831171
central,5.0,2030,2025.0,3.667404268116809,42.73244343260768
central,5.0,2031,2025.0,3.884996444424242,42.95003560891511
central,5.0,2032,2025.0,4.063145850796303,43.12818501528717
central,5.0,2033,2025.0,4.209002248435696,43.274041412926564
central,5.0,2023,2030.0,0.0,38.9
central,5.0,2024,2030.0,0.8940730797054672,39.79407307970546
central,5.0,2025,2030.0,1.6260782055594745,40.52607820555947
