场地1,场地2,edge,日期,预测货量
DC34,DC40,DC34->DC40,2023-01-10,59
DC34,DC5,DC34->DC5,2023-01-10,24
DC34,DC62,DC34->DC62,2023-01-10,111
DC34,DC64,DC34->DC64,2023-01-10,2
DC34,DC67,DC34->DC67,2023-01-10,3
DC34,DC70,DC34->DC70,2023-01-10,1463
DC34,DC8,DC34->DC8,2023-01-10,367
DC34,DC9,DC34->DC9,2023-01-10,38
DC35,DC10,DC35->DC10,2023-01-10,4
DC35,DC12,DC35->DC12,2023-01-10,36
DC35,DC14,DC35->DC14,2023-01-10,4
DC35,DC17,DC35->DC17,2023-01-10,3
DC35,DC23,DC35->DC23,2023-01-10,3
DC35,DC3,DC35->DC3,2023-01-10,3
DC35,DC30,DC35->DC30,2023-01-10,3
DC35,DC32,DC35->DC32,2023-01-10,22
DC35,DC34,DC35->DC34,2023-01-10,3
DC35,DC36,DC35->DC36,2023-01-10,1
DC35,DC4,DC35->DC4,2023-01-10,4
DC35,DC40,DC35->DC40,2023-01-10,39
DC35,DC5,DC35->DC5,2023-01-10,4
DC35,DC62,DC35->DC62,2023-01-10,5
DC35,DC67,DC35->DC67,2023-01-10,3
DC35,DC70,DC35->DC70,2023-01-10,202
DC35,DC8,DC35->DC8,2023-01-10,6
DC35,DC9,DC35->DC9,2023-01-10,4
DC36,DC10,DC36->DC10,2023-01-10,21754
DC36,DC12,DC36->DC12,2023-01-10,83
DC36,DC14,DC36->DC14,2023-01-10,13114
DC36,DC20,DC36->DC20,2023-01-10,3
DC36,DC23,DC36->DC23,2023-01-10,2
DC36,DC29,DC36->DC29,2023-01-10,4
DC36,DC3,DC36->DC3,2023-01-10,372
DC36,DC32,DC36->DC32,2023-01-10,60
DC36,DC33,DC36->DC33,2023-01-10,3
DC36,DC34,DC36->DC34,2023-01-10,3
DC36,DC35,DC36->DC35,2023-01-10,1292
DC36,DC4,DC36->DC4,2023-01-10,49611
DC36,DC40,DC36->DC40,2023-01-10,107
DC36,DC5,DC36->DC5,2023-01-10,8737
DC36,DC62,DC36->DC62,2023-01-10,20523
DC36,DC64,DC36->DC64,2023-01-10,221
DC36,DC65,DC36->DC65,2023-01-10,242
DC36,DC70,DC36->DC70,2023-01-10,1390
DC36,DC8,DC36->DC8,2023-01-10,498
DC36,DC81,DC36->DC81,2023-01-10,59
DC36,DC9,DC36->DC9,2023-01-10,6
DC37,DC10,DC37->DC10,2023-01-10,54
DC37,DC14,DC37->DC14,2023-01-10,27
DC37,DC3,DC37->DC3,2023-01-10,24
DC37,DC4,DC37->DC4,2023-01-10,65
DC37,DC5,DC37->DC5,2023-01-10,45
DC37,DC54,DC37->DC54,2023-01-10,3
DC37,DC62,DC37->DC62,2023-01-10,4
DC37,DC8,DC37->DC8,2023-01-10,3
DC37,DC9,DC37->DC9,2023-01-10,11
DC38,DC10,DC38->DC10,2023-01-10,6464
DC38,DC12,DC38->DC12,2023-01-10,91
DC38,DC14,DC38->DC14,2023-01-10,5355
DC38,DC22,DC38->DC22,2023-01-10,1
DC38,DC3,DC38->DC3,2023-01-10,185
DC38,DC32,DC38->DC32,2023-01-10,116
DC38,DC34,DC38->DC34,2023-01-10,4
DC38,DC35,DC38->DC35,2023-01-10,1344
DC38,DC4,DC38->DC4,2023-01-10,20998
DC38,DC40,DC38->DC40,2023-01-10,194
DC38,DC5,DC38->DC5,2023-01-10,3057
DC38,DC62,DC38->DC62,2023-01-10,5512
DC38,DC64,DC38->DC64,2023-01-10,143
DC38,DC65,DC38->DC65,2023-01-10,121
DC38,DC70,DC38->DC70,2023-01-10,2565
DC38,DC8,DC38->DC8,2023-01-10,235
DC38,DC81,DC38->DC81,2023-01-10,69
DC38,DC9,DC38->DC9,2023-01-10,34
DC39,DC10,DC39->DC10,2023-01-10,3
DC39,DC14,DC39->DC14,2023-01-10,3
DC39,DC4,DC39->DC4,2023-01-10,3
DC39,DC5,DC39->DC5,2023-01-10,3
DC39,DC8,DC39->DC8,2023-01-10,3
DC39,DC9,DC39->DC9,2023-01-10,3
DC4,DC10,DC4->DC10,2023-01-10,651
DC4,DC14,DC4->DC14,2023-01-10,405
DC4,DC17,DC4->DC17,2023-01-10,3
DC4,DC19,DC4->DC19,2023-01-10,3
DC4,DC20,DC4->DC20,2023-01-10,3
DC4,DC21,DC4->DC21,2023-01-10,6
DC4,DC22,DC4->DC22,2023-01-10,3
DC4,DC23,DC4->DC23,2023-01-10,164
DC4,DC3,DC4->DC3,2023-01-10,113
DC4,DC30,DC4->DC30,2023-01-10,4
DC4,DC34,DC4->DC34,2023-01-10,3
DC4,DC35,DC4->DC35,2023-01-10,4
DC4,DC36,DC4->DC36,2023-01-10,3
DC4,DC38,DC4->DC38,2023-01-10,3
DC4,DC40,DC4->DC40,2023-01-10,2
DC4,DC5,DC4->DC5,2023-01-10,210
DC4,DC62,DC4->DC62,2023-01-10,527
DC4,DC64,DC4->DC64,2023-01-10,3
DC4,DC65,DC4->DC65,2023-01-10,1
DC4,DC70,DC4->DC70,2023-01-10,4
DC4,DC8,DC4->DC8,2023-01-10,228
DC4,DC9,DC4->DC9,2023-01-10,3
DC40,DC10,DC40->DC10,2023-01-10,16
DC40,DC12,DC40->DC12,2023-01-10,52
DC40,DC14,DC40->DC14,2023-01-10,21
DC40,DC21,DC40->DC21,2023-01-10,3
DC40,DC22,DC40->DC22,2023-01-10,3
DC40,DC3,DC40->DC3,2023-01-10,11
DC40,DC30,DC40->DC30,2023-01-10,3
DC40,DC32,DC40->DC32,2023-01-10,18
DC40,DC34,DC40->DC34,2023-01-10,2
DC40,DC35,DC40->DC35,2023-01-10,2967
DC40,DC4,DC40->DC4,2023-01-10,40
DC40,DC5,DC40->DC5,2023-01-10,7
DC40,DC62,DC40->DC62,2023-01-10,24
DC40,DC67,DC40->DC67,2023-01-10,3
DC40,DC70,DC40->DC70,2023-01-10,4699
DC40,DC8,DC40->DC8,2023-01-10,15
DC40,DC9,DC40->DC9,2023-01-10,24
DC41,DC10,DC41->DC10,2023-01-10,10
DC41,DC12,DC41->DC12,2023-01-10,46
DC41,DC14,DC41->DC14,2023-01-10,28
DC41,DC29,DC41->DC29,2023-01-10,4
DC41,DC3,DC41->DC3,2023-01-10,42
DC41,DC35,DC41->DC35,2023-01-10,105
DC41,DC40,DC41->DC40,2023-01-10,4
DC41,DC5,DC41->DC5,2023-01-10,52
DC41,DC81,DC41->DC81,2023-01-10,3
DC41,DC9,DC41->DC9,2023-01-10,58
DC42,DC10,DC42->DC10,2023-01-10,1342
DC42,DC12,DC42->DC12,2023-01-10,157
DC42,DC14,DC42->DC14,2023-01-10,1130
DC42,DC29,DC42->DC29,2023-01-10,3
DC42,DC3,DC42->DC3,2023-01-10,45
DC42,DC32,DC42->DC32,2023-01-10,4
DC42,DC34,DC42->DC34,2023-01-10,3
DC42,DC35,DC42->DC35,2023-01-10,136
DC42,DC4,DC42->DC4,2023-01-10,13
DC42,DC40,DC42->DC40,2023-01-10,31
DC42,DC5,DC42->DC5,2023-01-10,699
DC42,DC62,DC42->DC62,2023-01-10,1305
DC42,DC65,DC42->DC65,2023-01-10,6
DC42,DC70,DC42->DC70,2023-01-10,273
DC42,DC8,DC42->DC8,2023-01-10,5093
DC42,DC81,DC42->DC81,2023-01-10,4
DC42,DC9,DC42->DC9,2023-01-10,187
DC43,DC10,DC43->DC10,2023-01-10,2566
DC43,DC12,DC43->DC12,2023-01-10,68
DC43,DC14,DC43->DC14,2023-01-10,2423
DC43,DC29,DC43->DC29,2023-01-10,5
DC43,DC3,DC43->DC3,2023-01-10,58
DC43,DC34,DC43->DC34,2023-01-10,2
DC43,DC35,DC43->DC35,2023-01-10,79
DC43,DC4,DC43->DC4,2023-01-10,21
DC43,DC40,DC43->DC40,2023-01-10,12
DC43,DC45,DC43->DC45,2023-01-10,4
DC43,DC5,DC43->DC5,2023-01-10,881
DC43,DC62,DC43->DC62,2023-01-10,1766
DC43,DC64,DC43->DC64,2023-01-10,9
DC43,DC65,DC43->DC65,2023-01-10,25
DC43,DC70,DC43->DC70,2023-01-10,69
DC43,DC8,DC43->DC8,2023-01-10,5600
DC43,DC9,DC43->DC9,2023-01-10,212
DC44,DC10,DC44->DC10,2023-01-10,6347
DC44,DC12,DC44->DC12,2023-01-10,189
DC44,DC14,DC44->DC14,2023-01-10,4890
DC44,DC29,DC44->DC29,2023-01-10,4
DC44,DC3,DC44->DC3,2023-01-10,236
DC44,DC32,DC44->DC32,2023-01-10,8
DC44,DC34,DC44->DC34,2023-01-10,4
DC44,DC35,DC44->DC35,2023-01-10,1262
DC44,DC4,DC44->DC4,2023-01-10,47
DC44,DC40,DC44->DC40,2023-01-10,194
DC44,DC5,DC44->DC5,2023-01-10,2813
DC44,DC62,DC44->DC62,2023-01-10,5191
DC44,DC64,DC44->DC64,2023-01-10,4
DC44,DC65,DC44->DC65,2023-01-10,18
DC44,DC70,DC44->DC70,2023-01-10,1602
DC44,DC8,DC44->DC8,2023-01-10,21231
DC44,DC81,DC44->DC81,2023-01-10,65
DC44,DC9,DC44->DC9,2023-01-10,663
DC45,DC10,DC45->DC10,2023-01-10,10
DC45,DC12,DC45->DC12,2023-01-10,112
DC45,DC14,DC45->DC14,2023-01-10,53
DC45,DC29,DC45->DC29,2023-01-10,4
DC45,DC3,DC45->DC3,2023-01-10,55
DC45,DC35,DC45->DC35,2023-01-10,103
DC45,DC4,DC45->DC4,2023-01-10,133
DC45,DC5,DC45->DC5,2023-01-10,52
DC45,DC8,DC45->DC8,2023-01-10,123
DC45,DC81,DC45->DC81,2023-01-10,49
DC45,DC9,DC45->DC9,2023-01-10,195
DC46,DC10,DC46->DC10,2023-01-10,1880
DC46,DC12,DC46->DC12,2023-01-10,118
DC46,DC13,DC46->DC13,2023-01-10,5
DC46,DC14,DC46->DC14,2023-01-10,1652
DC46,DC29,DC46->DC29,2023-01-10,5
DC46,DC3,DC46->DC3,2023-01-10,59
DC46,DC32,DC46->DC32,2023-01-10,28
DC46,DC34,DC46->DC34,2023-01-10,5
DC46,DC35,DC46->DC35,2023-01-10,917
DC46,DC4,DC46->DC4,2023-01-10,32
DC46,DC40,DC46->DC40,2023-01-10,61
DC46,DC5,DC46->DC5,2023-01-10,1422
DC46,DC52,DC46->DC52,2023-01-10,5
DC46,DC62,DC46->DC62,2023-01-10,2633
DC46,DC64,DC46->DC64,2023-01-10,5
DC46,DC65,DC46->DC65,2023-01-10,14
DC46,DC70,DC46->DC70,2023-01-10,1908
DC46,DC8,DC46->DC8,2023-01-10,7096
DC46,DC81,DC46->DC81,2023-01-10,190
DC46,DC9,DC46->DC9,2023-01-10,358
DC47,DC10,DC47->DC10,2023-01-10,3640
DC47,DC12,DC47->DC12,2023-01-10,338
DC47,DC14,DC47->DC14,2023-01-10,2718
DC47,DC29,DC47->DC29,2023-01-10,12
DC47,DC3,DC47->DC3,2023-01-10,165
DC47,DC34,DC47->DC34,2023-01-10,2
DC47,DC35,DC47->DC35,2023-01-10,937
DC47,DC4,DC47->DC4,2023-01-10,37
DC47,DC40,DC47->DC40,2023-01-10,464
DC47,DC5,DC47->DC5,2023-01-10,2484
DC47,DC62,DC47->DC62,2023-01-10,3074
DC47,DC64,DC47->DC64,2023-01-10,6
DC47,DC65,DC47->DC65,2023-01-10,53
DC47,DC70,DC47->DC70,2023-01-10,85
DC47,DC8,DC47->DC8,2023-01-10,6855
DC47,DC81,DC47->DC81,2023-01-10,21
DC47,DC9,DC47->DC9,2023-01-10,319
DC48,DC10,DC48->DC10,2023-01-10,2979
DC48,DC12,DC48->DC12,2023-01-10,63
DC48,DC14,DC48->DC14,2023-01-10,2483
DC48,DC29,DC48->DC29,2023-01-10,4
DC48,DC3,DC48->DC3,2023-01-10,56
DC48,DC32,DC48->DC32,2023-01-10,4
DC48,DC34,DC48->DC34,2023-01-10,4
DC48,DC35,DC48->DC35,2023-01-10,392
DC48,DC4,DC48->DC4,2023-01-10,42
DC48,DC40,DC48->DC40,2023-01-10,24
DC48,DC5,DC48->DC5,2023-01-10,1232
DC48,DC50,DC48->DC50,2023-01-10,4
DC48,DC62,DC48->DC62,2023-01-10,2743
DC48,DC64,DC48->DC64,2023-01-10,4
DC48,DC65,DC48->DC65,2023-01-10,10
DC48,DC70,DC48->DC70,2023-01-10,228
DC48,DC8,DC48->DC8,2023-01-10,6535
DC48,DC9,DC48->DC9,2023-01-10,216
DC49,DC10,DC49->DC10,2023-01-10,10
DC49,DC12,DC49->DC12,2023-01-10,152
DC49,DC14,DC49->DC14,2023-01-10,44
DC49,DC3,DC49->DC3,2023-01-10,25
DC49,DC35,DC49->DC35,2023-01-10,20
DC49,DC5,DC49->DC5,2023-01-10,45
DC49,DC9,DC49->DC9,2023-01-10,51
DC5,DC10,DC5->DC10,2023-01-10,391
DC5,DC12,DC5->DC12,2023-01-10,4
DC5,DC14,DC5->DC14,2023-01-10,109
DC5,DC15,DC5->DC15,2023-01-10,2
DC5,DC19,DC5->DC19,2023-01-10,2
DC5,DC20,DC5->DC20,2023-01-10,3
DC5,DC21,DC5->DC21,2023-01-10,3
DC5,DC22,DC5->DC22,2023-01-10,3
DC5,DC23,DC5->DC23,2023-01-10,3
DC5,DC3,DC5->DC3,2023-01-10,42
DC5,DC30,DC5->DC30,2023-01-10,3
DC5,DC31,DC5->DC31,2023-01-10,3
DC5,DC32,DC5->DC32,2023-01-10,3
DC5,DC35,DC5->DC35,2023-01-10,5
DC5,DC36,DC5->DC36,2023-01-10,4
DC5,DC4,DC5->DC4,2023-01-10,760
DC5,DC40,DC5->DC40,2023-01-10,3
DC5,DC51,DC5->DC51,2023-01-10,1
DC5,DC61,DC5->DC61,2023-01-10,3
DC5,DC62,DC5->DC62,2023-01-10,195
DC5,DC70,DC5->DC70,2023-01-10,8
DC5,DC8,DC5->DC8,2023-01-10,33
DC5,DC9,DC5->DC9,2023-01-10,6
DC50,DC10,DC50->DC10,2023-01-10,1516
DC50,DC12,DC50->DC12,2023-01-10,95
DC50,DC14,DC50->DC14,2023-01-10,1377
DC50,DC29,DC50->DC29,2023-01-10,4
DC50,DC3,DC50->DC3,2023-01-10,47
DC50,DC32,DC50->DC32,2023-01-10,3
DC50,DC34,DC50->DC34,2023-01-10,3
DC50,DC35,DC50->DC35,2023-01-10,309
DC50,DC4,DC50->DC4,2023-01-10,12
DC50,DC40,DC50->DC40,2023-01-10,26
DC50,DC48,DC50->DC48,2023-01-10,3
DC50,DC5,DC50->DC5,2023-01-10,914
DC50,DC62,DC50->DC62,2023-01-10,1510
DC50,DC64,DC50->DC64,2023-01-10,3
DC50,DC65,DC50->DC65,2023-01-10,5
DC50,DC70,DC50->DC70,2023-01-10,166
DC50,DC8,DC50->DC8,2023-01-10,3467
DC50,DC9,DC50->DC9,2023-01-10,145
DC51,DC10,DC51->DC10,2023-01-10,7025
DC51,DC12,DC51->DC12,2023-01-10,445
DC51,DC14,DC51->DC14,2023-01-10,5659
DC51,DC29,DC51->DC29,2023-01-10,6
DC51,DC3,DC51->DC3,2023-01-10,249
DC51,DC32,DC51->DC32,2023-01-10,6
DC51,DC34,DC51->DC34,2023-01-10,4
DC51,DC35,DC51->DC35,2023-01-10,453
DC51,DC4,DC51->DC4,2023-01-10,83
DC51,DC40,DC51->DC40,2023-01-10,137
DC51,DC5,DC51->DC5,2023-01-10,3380
DC51,DC62,DC51->DC62,2023-01-10,5841
DC51,DC64,DC51->DC64,2023-01-10,11
DC51,DC65,DC51->DC65,2023-01-10,261
DC51,DC70,DC51->DC70,2023-01-10,828
DC51,DC8,DC51->DC8,2023-01-10,23474
DC51,DC81,DC51->DC81,2023-01-10,710
DC51,DC9,DC51->DC9,2023-01-10,1311
DC52,DC10,DC52->DC10,2023-01-10,86
DC52,DC14,DC52->DC14,2023-01-10,45
DC52,DC3,DC52->DC3,2023-01-10,17
DC52,DC35,DC52->DC35,2023-01-10,15
DC52,DC4,DC52->DC4,2023-01-10,5
DC52,DC40,DC52->DC40,2023-01-10,7
DC52,DC46,DC52->DC46,2023-01-10,3
DC52,DC5,DC52->DC5,2023-01-10,20
DC52,DC62,DC52->DC62,2023-01-10,89
DC52,DC64,DC52->DC64,2023-01-10,3
DC52,DC65,DC52->DC65,2023-01-10,3
DC52,DC70,DC52->DC70,2023-01-10,19
DC52,DC8,DC52->DC8,2023-01-10,387
DC52,DC9,DC52->DC9,2023-01-10,15
DC53,DC10,DC53->DC10,2023-01-10,1283
DC53,DC14,DC53->DC14,2023-01-10,1388
DC53,DC25,DC53->DC25,2023-01-10,101
DC53,DC3,DC53->DC3,2023-01-10,9
DC53,DC33,DC53->DC33,2023-01-10,2
DC53,DC35,DC53->DC35,2023-01-10,10
DC53,DC4,DC53->DC4,2023-01-10,29
DC53,DC5,DC53->DC5,2023-01-10,690
DC53,DC62,DC53->DC62,2023-01-10,2437
DC53,DC64,DC53->DC64,2023-01-10,44
DC53,DC65,DC53->DC65,2023-01-10,19
DC53,DC70,DC53->DC70,2023-01-10,10
DC53,DC8,DC53->DC8,2023-01-10,4969
DC54,DC23,DC54->DC23,2023-01-10,3
DC54,DC37,DC54->DC37,2023-01-10,3
DC55,DC10,DC55->DC10,2023-01-10,119
DC55,DC14,DC55->DC14,2023-01-10,90
DC55,DC20,DC55->DC20,2023-01-10,3
DC55,DC3,DC55->DC3,2023-01-10,33
DC55,DC33,DC55->DC33,2023-01-10,2
DC55,DC35,DC55->DC35,2023-01-10,2
DC55,DC4,DC55->DC4,2023-01-10,379
DC55,DC5,DC55->DC5,2023-01-10,59
DC55,DC62,DC55->DC62,2023-01-10,120
DC55,DC8,DC55->DC8,2023-01-10,7
DC55,DC9,DC55->DC9,2023-01-10,4
DC56,DC10,DC56->DC10,2023-01-10,12
DC56,DC12,DC56->DC12,2023-01-10,4
DC56,DC14,DC56->DC14,2023-01-10,42
DC56,DC3,DC56->DC3,2023-01-10,28
DC56,DC35,DC56->DC35,2023-01-10,10
DC56,DC4,DC56->DC4,2023-01-10,15
DC56,DC40,DC56->DC40,2023-01-10,6
DC56,DC5,DC56->DC5,2023-01-10,38
DC56,DC61,DC56->DC61,2023-01-10,1
DC56,DC62,DC56->DC62,2023-01-10,3
DC56,DC70,DC56->DC70,2023-01-10,392
DC56,DC8,DC56->DC8,2023-01-10,67
DC56,DC9,DC56->DC9,2023-01-10,49
DC57,DC10,DC57->DC10,2023-01-10,15
DC57,DC14,DC57->DC14,2023-01-10,15
DC57,DC32,DC57->DC32,2023-01-10,4
DC57,DC35,DC57->DC35,2023-01-10,15
DC57,DC4,DC57->DC4,2023-01-10,3
DC57,DC40,DC57->DC40,2023-01-10,4
DC57,DC5,DC57->DC5,2023-01-10,3
DC57,DC62,DC57->DC62,2023-01-10,15
DC57,DC70,DC57->DC70,2023-01-10,12
DC57,DC8,DC57->DC8,2023-01-10,12
DC58,DC10,DC58->DC10,2023-01-10,1363
DC58,DC12,DC58->DC12,2023-01-10,234
DC58,DC14,DC58->DC14,2023-01-10,178
DC58,DC29,DC58->DC29,2023-01-10,1
DC58,DC3,DC58->DC3,2023-01-10,176
DC58,DC34,DC58->DC34,2023-01-10,1
DC58,DC35,DC58->DC35,2023-01-10,308
DC58,DC4,DC58->DC4,2023-01-10,115
DC58,DC40,DC58->DC40,2023-01-10,417
DC58,DC5,DC58->DC5,2023-01-10,167
DC58,DC70,DC58->DC70,2023-01-10,192
DC58,DC8,DC58->DC8,2023-01-10,440
DC58,DC81,DC58->DC81,2023-01-10,206
DC58,DC9,DC58->DC9,2023-01-10,2556
DC59,DC10,DC59->DC10,2023-01-10,911
DC59,DC14,DC59->DC14,2023-01-10,834
DC59,DC3,DC59->DC3,2023-01-10,9
DC59,DC35,DC59->DC35,2023-01-10,482
DC59,DC4,DC59->DC4,2023-01-10,2452
DC59,DC40,DC59->DC40,2023-01-10,56
DC59,DC5,DC59->DC5,2023-01-10,583
DC59,DC62,DC59->DC62,2023-01-10,848
DC59,DC64,DC59->DC64,2023-01-10,126
DC59,DC65,DC59->DC65,2023-01-10,60
DC59,DC70,DC59->DC70,2023-01-10,809
DC59,DC8,DC59->DC8,2023-01-10,285
DC6,DC10,DC6->DC10,2023-01-10,100
DC6,DC14,DC6->DC14,2023-01-10,21
DC6,DC23,DC6->DC23,2023-01-10,6
DC6,DC4,DC6->DC4,2023-01-10,50
DC6,DC62,DC6->DC62,2023-01-10,82
DC6,DC70,DC6->DC70,2023-01-10,2
DC60,DC10,DC60->DC10,2023-01-10,3086
DC60,DC14,DC60->DC14,2023-01-10,2921
DC60,DC3,DC60->DC3,2023-01-10,4
DC60,DC34,DC60->DC34,2023-01-10,2
DC60,DC35,DC60->DC35,2023-01-10,388
DC60,DC4,DC60->DC4,2023-01-10,30
DC60,DC40,DC60->DC40,2023-01-10,10
DC60,DC5,DC60->DC5,2023-01-10,2633
DC60,DC62,DC60->DC62,2023-01-10,4896
DC60,DC64,DC60->DC64,2023-01-10,5
DC60,DC70,DC60->DC70,2023-01-10,791
DC60,DC8,DC60->DC8,2023-01-10,11330
DC61,DC10,DC61->DC10,2023-01-10,31
DC61,DC14,DC61->DC14,2023-01-10,4
DC61,DC3,DC61->DC3,2023-01-10,4
DC61,DC4,DC61->DC4,2023-01-10,4
DC61,DC5,DC61->DC5,2023-01-10,4
DC62,DC10,DC62->DC10,2023-01-10,13604
DC62,DC14,DC62->DC14,2023-01-10,12238
DC62,DC15,DC62->DC15,2023-01-10,2
DC62,DC17,DC62->DC17,2023-01-10,3
DC62,DC20,DC62->DC20,2023-01-10,3
DC62,DC21,DC62->DC21,2023-01-10,3
DC62,DC22,DC62->DC22,2023-01-10,3
DC62,DC23,DC62->DC23,2023-01-10,37
DC62,DC3,DC62->DC3,2023-01-10,7
DC62,DC30,DC62->DC30,2023-01-10,3
DC62,DC32,DC62->DC32,2023-01-10,4
DC62,DC33,DC62->DC33,2023-01-10,3
DC62,DC34,DC62->DC34,2023-01-10,5
DC62,DC35,DC62->DC35,2023-01-10,70
DC62,DC38,DC62->DC38,2023-01-10,3
DC62,DC4,DC62->DC4,2023-01-10,326
DC62,DC40,DC62->DC40,2023-01-10,24
DC62,DC5,DC62->DC5,2023-01-10,5288
DC62,DC50,DC62->DC50,2023-01-10,2
DC62,DC64,DC62->DC64,2023-01-10,4
DC62,DC65,DC62->DC65,2023-01-10,5
DC62,DC70,DC62->DC70,2023-01-10,79
DC62,DC73,DC62->DC73,2023-01-10,3
DC62,DC76,DC62->DC76,2023-01-10,3
DC62,DC8,DC62->DC8,2023-01-10,45330
DC62,DC9,DC62->DC9,2023-01-10,3
DC63,DC10,DC63->DC10,2023-01-10,3
DC63,DC14,DC63->DC14,2023-01-10,3
DC63,DC8,DC63->DC8,2023-01-10,5
DC64,DC10,DC64->DC10,2023-01-10,11
DC64,DC14,DC64->DC14,2023-01-10,30
DC64,DC30,DC64->DC30,2023-01-10,7
DC64,DC4,DC64->DC4,2023-01-10,8
DC64,DC5,DC64->DC5,2023-01-10,11
DC64,DC62,DC64->DC62,2023-01-10,41
DC64,DC8,DC64->DC8,2023-01-10,172
DC65,DC10,DC65->DC10,2023-01-10,3
DC65,DC14,DC65->DC14,2023-01-10,3
DC65,DC4,DC65->DC4,2023-01-10,3
DC65,DC43,DC65->DC43,2023-01-10,3
DC65,DC5,DC65->DC5,2023-01-10,3
DC65,DC62,DC65->DC62,2023-01-10,4
DC65,DC8,DC65->DC8,2023-01-10,8
DC66,DC10,DC66->DC10,2023-01-10,37
DC66,DC14,DC66->DC14,2023-01-10,12
DC66,DC3,DC66->DC3,2023-01-10,14
DC66,DC4,DC66->DC4,2023-01-10,49
DC66,DC5,DC66->DC5,2023-01-10,10
DC66,DC8,DC66->DC8,2023-01-10,3
DC66,DC9,DC66->DC9,2023-01-10,103
DC67,DC10,DC67->DC10,2023-01-10,12
DC67,DC12,DC67->DC12,2023-01-10,39
DC67,DC14,DC67->DC14,2023-01-10,6
DC67,DC3,DC67->DC3,2023-01-10,4
DC67,DC32,DC67->DC32,2023-01-10,3
DC67,DC34,DC67->DC34,2023-01-10,4
DC67,DC35,DC67->DC35,2023-01-10,45
DC67,DC40,DC67->DC40,2023-01-10,21
DC67,DC5,DC67->DC5,2023-01-10,4
DC67,DC9,DC67->DC9,2023-01-10,8
DC68,DC10,DC68->DC10,2023-01-10,460
DC68,DC14,DC68->DC14,2023-01-10,316
DC68,DC3,DC68->DC3,2023-01-10,3
DC68,DC35,DC68->DC35,2023-01-10,8
DC68,DC4,DC68->DC4,2023-01-10,5
DC68,DC40,DC68->DC40,2023-01-10,3
DC68,DC5,DC68->DC5,2023-01-10,287
DC68,DC62,DC68->DC62,2023-01-10,393
DC68,DC64,DC68->DC64,2023-01-10,3
DC68,DC65,DC68->DC65,2023-01-10,3
DC68,DC70,DC68->DC70,2023-01-10,19
DC68,DC8,DC68->DC8,2023-01-10,1476
DC69,DC10,DC69->DC10,2023-01-10,1305
DC69,DC14,DC69->DC14,2023-01-10,1157
DC69,DC3,DC69->DC3,2023-01-10,2
DC69,DC4,DC69->DC4,2023-01-10,4
DC69,DC5,DC69->DC5,2023-01-10,339
DC69,DC62,DC69->DC62,2023-01-10,1176
DC69,DC8,DC69->DC8,2023-01-10,2221
DC7,DC10,DC7->DC10,2023-01-10,791
DC7,DC12,DC7->DC12,2023-01-10,4
DC7,DC14,DC7->DC14,2023-01-10,1339
DC7,DC3,DC7->DC3,2023-01-10,50
DC7,DC34,DC7->DC34,2023-01-10,3
DC7,DC35,DC7->DC35,2023-01-10,4
DC7,DC4,DC7->DC4,2023-01-10,78
DC7,DC40,DC7->DC40,2023-01-10,2
DC7,DC5,DC7->DC5,2023-01-10,589
DC7,DC62,DC7->DC62,2023-01-10,786
DC7,DC65,DC7->DC65,2023-01-10,4
DC7,DC70,DC7->DC70,2023-01-10,4
DC7,DC8,DC7->DC8,2023-01-10,1371
DC7,DC9,DC7->DC9,2023-01-10,55
DC70,DC10,DC70->DC10,2023-01-10,4
DC70,DC14,DC70->DC14,2023-01-10,7
DC70,DC3,DC70->DC3,2023-01-10,3
DC70,DC32,DC70->DC32,2023-01-10,47
DC70,DC34,DC70->DC34,2023-01-10,2
DC70,DC35,DC70->DC35,2023-01-10,45
DC70,DC38,DC70->DC38,2023-01-10,5
DC70,DC4,DC70->DC4,2023-01-10,12
DC70,DC40,DC70->DC40,2023-01-10,33
DC70,DC5,DC70->DC5,2023-01-10,4
DC70,DC62,DC70->DC62,2023-01-10,4
DC70,DC8,DC70->DC8,2023-01-10,14
DC71,DC10,DC71->DC10,2023-01-10,321
DC71,DC12,DC71->DC12,2023-01-10,455
DC71,DC14,DC71->DC14,2023-01-10,144
DC71,DC3,DC71->DC3,2023-01-10,117
DC71,DC35,DC71->DC35,2023-01-10,54
DC71,DC4,DC71->DC4,2023-01-10,834
DC71,DC40,DC71->DC40,2023-01-10,9
DC71,DC5,DC71->DC5,2023-01-10,86
DC71,DC62,DC71->DC62,2023-01-10,173
DC71,DC70,DC71->DC70,2023-01-10,191
DC71,DC8,DC71->DC8,2023-01-10,10
DC71,DC9,DC71->DC9,2023-01-10,11
DC72,DC10,DC72->DC10,2023-01-10,158
DC72,DC14,DC72->DC14,2023-01-10,164
DC72,DC3,DC72->DC3,2023-01-10,89
DC72,DC35,DC72->DC35,2023-01-10,16
DC72,DC4,DC72->DC4,2023-01-10,112
DC72,DC5,DC72->DC5,2023-01-10,11
DC72,DC62,DC72->DC62,2023-01-10,8
DC72,DC8,DC72->DC8,2023-01-10,6
DC72,DC9,DC72->DC9,2023-01-10,4
DC73,DC10,DC73->DC10,2023-01-10,10688
DC73,DC12,DC73->DC12,2023-01-10,8
DC73,DC14,DC73->DC14,2023-01-10,10235
DC73,DC20,DC73->DC20,2023-01-10,4
