场地1,场地2,edge,日期,预测货量
DC26,DC35,DC26->DC35,2023-01-22,10
DC26,DC35,DC26->DC35,2023-01-23,30
DC26,DC35,DC26->DC35,2023-01-24,10
DC26,DC35,DC26->DC35,2023-01-25,43
DC26,DC35,DC26->DC35,2023-01-26,10
DC26,DC35,DC26->DC35,2023-01-27,4
DC26,DC35,DC26->DC35,2023-01-28,5
DC26,DC35,DC26->DC35,2023-01-29,4
DC26,DC35,DC26->DC35,2023-01-30,27
DC26,DC35,DC26->DC35,2023-01-31,9
DC26,DC4,DC26->DC4,2023-01-01,1777
DC26,DC4,DC26->DC4,2023-01-02,4
DC26,DC4,DC26->DC4,2023-01-03,6
DC26,DC4,DC26->DC4,2023-01-04,4
DC26,DC4,DC26->DC4,2023-01-05,7
DC26,DC4,DC26->DC4,2023-01-06,11
DC26,DC4,DC26->DC4,2023-01-07,7
DC26,DC4,DC26->DC4,2023-01-08,4
DC26,DC4,DC26->DC4,2023-01-09,10
DC26,DC4,DC26->DC4,2023-01-10,2333
DC26,DC4,DC26->DC4,2023-01-11,2711
DC26,DC4,DC26->DC4,2023-01-12,1645
DC26,DC4,DC26->DC4,2023-01-13,21
DC26,DC4,DC26->DC4,2023-01-14,9
DC26,DC4,DC26->DC4,2023-01-15,1306
DC26,DC4,DC26->DC4,2023-01-16,2276
DC26,DC4,DC26->DC4,2023-01-17,12
DC26,DC4,DC26->DC4,2023-01-18,9
DC26,DC4,DC26->DC4,2023-01-19,12
DC26,DC4,DC26->DC4,2023-01-20,754
DC26,DC4,DC26->DC4,2023-01-21,1087
DC26,DC4,DC26->DC4,2023-01-22,809
DC26,DC4,DC26->DC4,2023-01-23,10
DC26,DC4,DC26->DC4,2023-01-24,7
DC26,DC4,DC26->DC4,2023-01-25,644
DC26,DC4,DC26->DC4,2023-01-26,1123
DC26,DC4,DC26->DC4,2023-01-27,9
DC26,DC4,DC26->DC4,2023-01-28,6
DC26,DC4,DC26->DC4,2023-01-29,5
DC26,DC4,DC26->DC4,2023-01-30,5
DC26,DC4,DC26->DC4,2023-01-31,5
DC26,DC40,DC26->DC40,2023-01-01,0
DC26,DC40,DC26->DC40,2023-01-02,0
DC26,DC40,DC26->DC40,2023-01-03,0
DC26,DC40,DC26->DC40,2023-01-04,0
DC26,DC40,DC26->DC40,2023-01-05,0
DC26,DC40,DC26->DC40,2023-01-06,0
DC26,DC40,DC26->DC40,2023-01-07,0
DC26,DC40,DC26->DC40,2023-01-08,0
DC26,DC40,DC26->DC40,2023-01-09,0
DC26,DC40,DC26->DC40,2023-01-10,0
DC26,DC40,DC26->DC40,2023-01-11,0
DC26,DC40,DC26->DC40,2023-01-12,0
DC26,DC40,DC26->DC40,2023-01-13,0
DC26,DC40,DC26->DC40,2023-01-14,0
DC26,DC40,DC26->DC40,2023-01-15,0
DC26,DC40,DC26->DC40,2023-01-16,0
DC26,DC40,DC26->DC40,2023-01-17,0
DC26,DC40,DC26->DC40,2023-01-18,0
DC26,DC40,DC26->DC40,2023-01-19,0
DC26,DC40,DC26->DC40,2023-01-20,0
DC26,DC40,DC26->DC40,2023-01-21,0
DC26,DC40,DC26->DC40,2023-01-22,0
DC26,DC40,DC26->DC40,2023-01-23,0
DC26,DC40,DC26->DC40,2023-01-24,0
DC26,DC40,DC26->DC40,2023-01-25,0
DC26,DC40,DC26->DC40,2023-01-26,0
DC26,DC40,DC26->DC40,2023-01-27,0
DC26,DC40,DC26->DC40,2023-01-28,0
DC26,DC40,DC26->DC40,2023-01-29,0
DC26,DC40,DC26->DC40,2023-01-30,0
DC26,DC40,DC26->DC40,2023-01-31,0
DC26,DC5,DC26->DC5,2023-01-01,619
DC26,DC5,DC26->DC5,2023-01-02,833
DC26,DC5,DC26->DC5,2023-01-03,769
DC26,DC5,DC26->DC5,2023-01-04,474
DC26,DC5,DC26->DC5,2023-01-05,577
DC26,DC5,DC26->DC5,2023-01-06,534
DC26,DC5,DC26->DC5,2023-01-07,607
DC26,DC5,DC26->DC5,2023-01-08,1662
DC26,DC5,DC26->DC5,2023-01-09,871
DC26,DC5,DC26->DC5,2023-01-10,1038
DC26,DC5,DC26->DC5,2023-01-11,1561
DC26,DC5,DC26->DC5,2023-01-12,1431
DC26,DC5,DC26->DC5,2023-01-13,1197
DC26,DC5,DC26->DC5,2023-01-14,799
DC26,DC5,DC26->DC5,2023-01-15,1015
DC26,DC5,DC26->DC5,2023-01-16,1104
DC26,DC5,DC26->DC5,2023-01-17,654
DC26,DC5,DC26->DC5,2023-01-18,518
DC26,DC5,DC26->DC5,2023-01-19,895
DC26,DC5,DC26->DC5,2023-01-20,1118
DC26,DC5,DC26->DC5,2023-01-21,355
DC26,DC5,DC26->DC5,2023-01-22,359
DC26,DC5,DC26->DC5,2023-01-23,474
DC26,DC5,DC26->DC5,2023-01-24,753
DC26,DC5,DC26->DC5,2023-01-25,669
DC26,DC5,DC26->DC5,2023-01-26,569
DC26,DC5,DC26->DC5,2023-01-27,623
DC26,DC5,DC26->DC5,2023-01-28,589
DC26,DC5,DC26->DC5,2023-01-29,523
DC26,DC5,DC26->DC5,2023-01-30,743
DC26,DC5,DC26->DC5,2023-01-31,535
DC26,DC62,DC26->DC62,2023-01-01,1046
DC26,DC62,DC26->DC62,2023-01-02,1156
DC26,DC62,DC26->DC62,2023-01-03,1219
DC26,DC62,DC26->DC62,2023-01-04,1429
DC26,DC62,DC26->DC62,2023-01-05,1254
DC26,DC62,DC26->DC62,2023-01-06,2231
DC26,DC62,DC26->DC62,2023-01-07,3076
DC26,DC62,DC26->DC62,2023-01-08,1686
DC26,DC62,DC26->DC62,2023-01-09,2092
DC26,DC62,DC26->DC62,2023-01-10,2274
DC26,DC62,DC26->DC62,2023-01-11,2168
DC26,DC62,DC26->DC62,2023-01-12,2546
DC26,DC62,DC26->DC62,2023-01-13,3121
DC26,DC62,DC26->DC62,2023-01-14,3491
DC26,DC62,DC26->DC62,2023-01-15,3122
DC26,DC62,DC26->DC62,2023-01-16,2650
DC26,DC62,DC26->DC62,2023-01-17,2624
DC26,DC62,DC26->DC62,2023-01-18,2263
DC26,DC62,DC26->DC62,2023-01-19,2851
DC26,DC62,DC26->DC62,2023-01-20,2752
DC26,DC62,DC26->DC62,2023-01-21,2340
DC26,DC62,DC26->DC62,2023-01-22,1750
DC26,DC62,DC26->DC62,2023-01-23,2274
DC26,DC62,DC26->DC62,2023-01-24,2573
DC26,DC62,DC26->DC62,2023-01-25,3706
DC26,DC62,DC26->DC62,2023-01-26,1962
DC26,DC62,DC26->DC62,2023-01-27,2570
DC26,DC62,DC26->DC62,2023-01-28,2756
DC26,DC62,DC26->DC62,2023-01-29,2439
DC26,DC62,DC26->DC62,2023-01-30,1484
DC26,DC62,DC26->DC62,2023-01-31,1494
DC26,DC64,DC26->DC64,2023-01-01,9
DC26,DC64,DC26->DC64,2023-01-02,0
DC26,DC64,DC26->DC64,2023-01-03,0
DC26,DC64,DC26->DC64,2023-01-04,0
DC26,DC64,DC26->DC64,2023-01-05,0
DC26,DC64,DC26->DC64,2023-01-06,3
DC26,DC64,DC26->DC64,2023-01-07,0
DC26,DC64,DC26->DC64,2023-01-08,9
DC26,DC64,DC26->DC64,2023-01-09,0
DC26,DC64,DC26->DC64,2023-01-10,0
DC26,DC64,DC26->DC64,2023-01-11,0
DC26,DC64,DC26->DC64,2023-01-12,0
DC26,DC64,DC26->DC64,2023-01-13,3
DC26,DC64,DC26->DC64,2023-01-14,0
DC26,DC64,DC26->DC64,2023-01-15,9
DC26,DC64,DC26->DC64,2023-01-16,0
DC26,DC64,DC26->DC64,2023-01-17,0
DC26,DC64,DC26->DC64,2023-01-18,0
DC26,DC64,DC26->DC64,2023-01-19,0
DC26,DC64,DC26->DC64,2023-01-20,3
DC26,DC64,DC26->DC64,2023-01-21,0
DC26,DC64,DC26->DC64,2023-01-22,9
DC26,DC64,DC26->DC64,2023-01-23,0
DC26,DC64,DC26->DC64,2023-01-24,0
DC26,DC64,DC26->DC64,2023-01-25,0
DC26,DC64,DC26->DC64,2023-01-26,0
DC26,DC64,DC26->DC64,2023-01-27,3
DC26,DC64,DC26->DC64,2023-01-28,0
DC26,DC64,DC26->DC64,2023-01-29,9
DC26,DC64,DC26->DC64,2023-01-30,0
DC26,DC64,DC26->DC64,2023-01-31,0
DC26,DC65,DC26->DC65,2023-01-01,7
DC26,DC65,DC26->DC65,2023-01-02,0
DC26,DC65,DC26->DC65,2023-01-03,2
DC26,DC65,DC26->DC65,2023-01-04,23
DC26,DC65,DC26->DC65,2023-01-05,1
DC26,DC65,DC26->DC65,2023-01-06,6
DC26,DC65,DC26->DC65,2023-01-07,2
DC26,DC65,DC26->DC65,2023-01-08,7
DC26,DC65,DC26->DC65,2023-01-09,0
DC26,DC65,DC26->DC65,2023-01-10,2
DC26,DC65,DC26->DC65,2023-01-11,23
DC26,DC65,DC26->DC65,2023-01-12,1
DC26,DC65,DC26->DC65,2023-01-13,6
DC26,DC65,DC26->DC65,2023-01-14,2
DC26,DC65,DC26->DC65,2023-01-15,7
DC26,DC65,DC26->DC65,2023-01-16,0
DC26,DC65,DC26->DC65,2023-01-17,2
DC26,DC65,DC26->DC65,2023-01-18,23
DC26,DC65,DC26->DC65,2023-01-19,1
DC26,DC65,DC26->DC65,2023-01-20,6
DC26,DC65,DC26->DC65,2023-01-21,2
DC26,DC65,DC26->DC65,2023-01-22,7
DC26,DC65,DC26->DC65,2023-01-23,0
DC26,DC65,DC26->DC65,2023-01-24,2
DC26,DC65,DC26->DC65,2023-01-25,23
DC26,DC65,DC26->DC65,2023-01-26,1
DC26,DC65,DC26->DC65,2023-01-27,6
DC26,DC65,DC26->DC65,2023-01-28,2
DC26,DC65,DC26->DC65,2023-01-29,7
DC26,DC65,DC26->DC65,2023-01-30,0
DC26,DC65,DC26->DC65,2023-01-31,2
DC26,DC70,DC26->DC70,2023-01-01,121
DC26,DC70,DC26->DC70,2023-01-02,217
DC26,DC70,DC26->DC70,2023-01-03,83
DC26,DC70,DC26->DC70,2023-01-04,146
DC26,DC70,DC26->DC70,2023-01-05,97
DC26,DC70,DC26->DC70,2023-01-06,24
DC26,DC70,DC26->DC70,2023-01-07,190
DC26,DC70,DC26->DC70,2023-01-08,124
DC26,DC70,DC26->DC70,2023-01-09,118
DC26,DC70,DC26->DC70,2023-01-10,181
DC26,DC70,DC26->DC70,2023-01-11,225
DC26,DC70,DC26->DC70,2023-01-12,449
DC26,DC70,DC26->DC70,2023-01-13,162
DC26,DC70,DC26->DC70,2023-01-14,265
DC26,DC70,DC26->DC70,2023-01-15,206
DC26,DC70,DC26->DC70,2023-01-16,95
DC26,DC70,DC26->DC70,2023-01-17,201
DC26,DC70,DC26->DC70,2023-01-18,171
DC26,DC70,DC26->DC70,2023-01-19,179
DC26,DC70,DC26->DC70,2023-01-20,289
DC26,DC70,DC26->DC70,2023-01-21,40
DC26,DC70,DC26->DC70,2023-01-22,151
DC26,DC70,DC26->DC70,2023-01-23,37
DC26,DC70,DC26->DC70,2023-01-24,44
DC26,DC70,DC26->DC70,2023-01-25,88
DC26,DC70,DC26->DC70,2023-01-26,112
DC26,DC70,DC26->DC70,2023-01-27,29
DC26,DC70,DC26->DC70,2023-01-28,2
DC26,DC70,DC26->DC70,2023-01-29,3
DC26,DC70,DC26->DC70,2023-01-30,6
DC26,DC70,DC26->DC70,2023-01-31,3
DC26,DC8,DC26->DC8,2023-01-01,3045
DC26,DC8,DC26->DC8,2023-01-02,8117
DC26,DC8,DC26->DC8,2023-01-03,4074
DC26,DC8,DC26->DC8,2023-01-04,4520
DC26,DC8,DC26->DC8,2023-01-05,7485
DC26,DC8,DC26->DC8,2023-01-06,5765
DC26,DC8,DC26->DC8,2023-01-07,7022
DC26,DC8,DC26->DC8,2023-01-08,6220
DC26,DC8,DC26->DC8,2023-01-09,8375
DC26,DC8,DC26->DC8,2023-01-10,2906
DC26,DC8,DC26->DC8,2023-01-11,3868
DC26,DC8,DC26->DC8,2023-01-12,6750
DC26,DC8,DC26->DC8,2023-01-13,5905
DC26,DC8,DC26->DC8,2023-01-14,5716
DC26,DC8,DC26->DC8,2023-01-15,6295
DC26,DC8,DC26->DC8,2023-01-16,4880
DC26,DC8,DC26->DC8,2023-01-17,6024
DC26,DC8,DC26->DC8,2023-01-18,3868
DC26,DC8,DC26->DC8,2023-01-19,6066
DC26,DC8,DC26->DC8,2023-01-20,4223
DC26,DC8,DC26->DC8,2023-01-21,3977
DC26,DC8,DC26->DC8,2023-01-22,2760
DC26,DC8,DC26->DC8,2023-01-23,6017
DC26,DC8,DC26->DC8,2023-01-24,5917
DC26,DC8,DC26->DC8,2023-01-25,4623
DC26,DC8,DC26->DC8,2023-01-26,3179
DC26,DC8,DC26->DC8,2023-01-27,4451
DC26,DC8,DC26->DC8,2023-01-28,4369
DC26,DC8,DC26->DC8,2023-01-29,4192
DC26,DC8,DC26->DC8,2023-01-30,4934
DC26,DC8,DC26->DC8,2023-01-31,3006
DC26,DC81,DC26->DC81,2023-01-01,0
DC26,DC81,DC26->DC81,2023-01-02,0
DC26,DC81,DC26->DC81,2023-01-03,0
DC26,DC81,DC26->DC81,2023-01-04,0
DC26,DC81,DC26->DC81,2023-01-05,0
DC26,DC81,DC26->DC81,2023-01-06,0
DC26,DC81,DC26->DC81,2023-01-07,0
DC26,DC81,DC26->DC81,2023-01-08,0
DC26,DC81,DC26->DC81,2023-01-09,0
DC26,DC81,DC26->DC81,2023-01-10,0
DC26,DC81,DC26->DC81,2023-01-11,0
DC26,DC81,DC26->DC81,2023-01-12,1
DC26,DC81,DC26->DC81,2023-01-13,6
DC26,DC81,DC26->DC81,2023-01-14,0
DC26,DC81,DC26->DC81,2023-01-15,2
DC26,DC81,DC26->DC81,2023-01-16,0
DC26,DC81,DC26->DC81,2023-01-17,2
DC26,DC81,DC26->DC81,2023-01-18,1
DC26,DC81,DC26->DC81,2023-01-19,0
DC26,DC81,DC26->DC81,2023-01-20,0
DC26,DC81,DC26->DC81,2023-01-21,0
DC26,DC81,DC26->DC81,2023-01-22,0
DC26,DC81,DC26->DC81,2023-01-23,0
DC26,DC81,DC26->DC81,2023-01-24,0
DC26,DC81,DC26->DC81,2023-01-25,0
DC26,DC81,DC26->DC81,2023-01-26,0
DC26,DC81,DC26->DC81,2023-01-27,0
DC26,DC81,DC26->DC81,2023-01-28,0
DC26,DC81,DC26->DC81,2023-01-29,0
DC26,DC81,DC26->DC81,2023-01-30,0
DC26,DC81,DC26->DC81,2023-01-31,0
DC26,DC9,DC26->DC9,2023-01-01,3136
DC26,DC9,DC26->DC9,2023-01-02,2975
DC26,DC9,DC26->DC9,2023-01-03,3321
DC26,DC9,DC26->DC9,2023-01-04,3805
DC26,DC9,DC26->DC9,2023-01-05,3016
DC26,DC9,DC26->DC9,2023-01-06,2939
DC26,DC9,DC26->DC9,2023-01-07,2803
DC26,DC9,DC26->DC9,2023-01-08,4109
DC26,DC9,DC26->DC9,2023-01-09,3074
DC26,DC9,DC26->DC9,2023-01-10,3305
DC26,DC9,DC26->DC9,2023-01-11,3301
DC26,DC9,DC26->DC9,2023-01-12,3189
DC26,DC9,DC26->DC9,2023-01-13,3746
DC26,DC9,DC26->DC9,2023-01-14,1978
DC26,DC9,DC26->DC9,2023-01-15,3768
DC26,DC9,DC26->DC9,2023-01-16,2627
DC26,DC9,DC26->DC9,2023-01-17,3851
DC26,DC9,DC26->DC9,2023-01-18,3687
DC26,DC9,DC26->DC9,2023-01-19,2360
DC26,DC9,DC26->DC9,2023-01-20,3629
DC26,DC9,DC26->DC9,2023-01-21,1482
DC26,DC9,DC26->DC9,2023-01-22,1274
DC26,DC9,DC26->DC9,2023-01-23,1106
DC26,DC9,DC26->DC9,2023-01-24,2535
DC26,DC9,DC26->DC9,2023-01-25,3563
DC26,DC9,DC26->DC9,2023-01-26,2956
DC26,DC9,DC26->DC9,2023-01-27,2790
DC26,DC9,DC26->DC9,2023-01-28,2553
DC26,DC9,DC26->DC9,2023-01-29,2788
DC26,DC9,DC26->DC9,2023-01-30,2454
DC26,DC9,DC26->DC9,2023-01-31,2016
DC27,DC10,DC27->DC10,2023-01-01,1395
DC27,DC10,DC27->DC10,2023-01-02,1449
DC27,DC10,DC27->DC10,2023-01-03,1445
DC27,DC10,DC27->DC10,2023-01-04,1118
DC27,DC10,DC27->DC10,2023-01-05,1194
DC27,DC10,DC27->DC10,2023-01-06,1561
DC27,DC10,DC27->DC10,2023-01-07,1207
DC27,DC10,DC27->DC10,2023-01-08,1395
DC27,DC10,DC27->DC10,2023-01-09,1449
DC27,DC10,DC27->DC10,2023-01-10,1445
DC27,DC10,DC27->DC10,2023-01-11,1118
DC27,DC10,DC27->DC10,2023-01-12,1194
DC27,DC10,DC27->DC10,2023-01-13,1561
DC27,DC10,DC27->DC10,2023-01-14,1207
DC27,DC10,DC27->DC10,2023-01-15,1395
DC27,DC10,DC27->DC10,2023-01-16,1449
DC27,DC10,DC27->DC10,2023-01-17,1445
DC27,DC10,DC27->DC10,2023-01-18,1118
DC27,DC10,DC27->DC10,2023-01-19,1194
DC27,DC10,DC27->DC10,2023-01-20,1561
DC27,DC10,DC27->DC10,2023-01-21,1207
DC27,DC10,DC27->DC10,2023-01-22,1395
DC27,DC10,DC27->DC10,2023-01-23,1449
DC27,DC10,DC27->DC10,2023-01-24,1445
DC27,DC10,DC27->DC10,2023-01-25,1118
DC27,DC10,DC27->DC10,2023-01-26,1194
DC27,DC10,DC27->DC10,2023-01-27,1561
DC27,DC10,DC27->DC10,2023-01-28,1207
DC27,DC10,DC27->DC10,2023-01-29,1395
DC27,DC10,DC27->DC10,2023-01-30,1449
DC27,DC10,DC27->DC10,2023-01-31,1445
DC27,DC14,DC27->DC14,2023-01-01,1578
DC27,DC14,DC27->DC14,2023-01-02,877
DC27,DC14,DC27->DC14,2023-01-03,1044
DC27,DC14,DC27->DC14,2023-01-04,949
DC27,DC14,DC27->DC14,2023-01-05,1157
DC27,DC14,DC27->DC14,2023-01-06,767
DC27,DC14,DC27->DC14,2023-01-07,991
DC27,DC14,DC27->DC14,2023-01-08,1578
DC27,DC14,DC27->DC14,2023-01-09,877
DC27,DC14,DC27->DC14,2023-01-10,1044
DC27,DC14,DC27->DC14,2023-01-11,949
DC27,DC14,DC27->DC14,2023-01-12,1157
DC27,DC14,DC27->DC14,2023-01-13,767
DC27,DC14,DC27->DC14,2023-01-14,991
DC27,DC14,DC27->DC14,2023-01-15,1578
DC27,DC14,DC27->DC14,2023-01-16,877
DC27,DC14,DC27->DC14,2023-01-17,1044
DC27,DC14,DC27->DC14,2023-01-18,949
DC27,DC14,DC27->DC14,2023-01-19,1157
DC27,DC14,DC27->DC14,2023-01-20,767
DC27,DC14,DC27->DC14,2023-01-21,991
DC27,DC14,DC27->DC14,2023-01-22,1578
DC27,DC14,DC27->DC14,2023-01-23,877
DC27,DC14,DC27->DC14,2023-01-24,1044
DC27,DC14,DC27->DC14,2023-01-25,949
DC27,DC14,DC27->DC14,2023-01-26,1157
DC27,DC14,DC27->DC14,2023-01-27,767
DC27,DC14,DC27->DC14,2023-01-28,991
DC27,DC14,DC27->DC14,2023-01-29,1578
DC27,DC14,DC27->DC14,2023-01-30,877
DC27,DC14,DC27->DC14,2023-01-31,1044
DC27,DC3,DC27->DC3,2023-01-01,1
DC27,DC3,DC27->DC3,2023-01-02,0
DC27,DC3,DC27->DC3,2023-01-03,1
DC27,DC3,DC27->DC3,2023-01-04,1
DC27,DC3,DC27->DC3,2023-01-05,0
DC27,DC3,DC27->DC3,2023-01-06,0
DC27,DC3,DC27->DC3,2023-01-07,0
DC27,DC3,DC27->DC3,2023-01-08,1
DC27,DC3,DC27->DC3,2023-01-09,0
DC27,DC3,DC27->DC3,2023-01-10,1
DC27,DC3,DC27->DC3,2023-01-11,1
DC27,DC3,DC27->DC3,2023-01-12,0
DC27,DC3,DC27->DC3,2023-01-13,0
DC27,DC3,DC27->DC3,2023-01-14,0
DC27,DC3,DC27->DC3,2023-01-15,1
DC27,DC3,DC27->DC3,2023-01-16,0
DC27,DC3,DC27->DC3,2023-01-17,1
DC27,DC3,DC27->DC3,2023-01-18,1
DC27,DC3,DC27->DC3,2023-01-19,0
DC27,DC3,DC27->DC3,2023-01-20,0
DC27,DC3,DC27->DC3,2023-01-21,0
DC27,DC3,DC27->DC3,2023-01-22,1
DC27,DC3,DC27->DC3,2023-01-23,0
DC27,DC3,DC27->DC3,2023-01-24,1
DC27,DC3,DC27->DC3,2023-01-25,1
DC27,DC3,DC27->DC3,2023-01-26,0
DC27,DC3,DC27->DC3,2023-01-27,0
DC27,DC3,DC27->DC3,2023-01-28,0
DC27,DC3,DC27->DC3,2023-01-29,1
DC27,DC3,DC27->DC3,2023-01-30,0
DC27,DC3,DC27->DC3,2023-01-31,1
DC27,DC32,DC27->DC32,2023-01-01,0
DC27,DC32,DC27->DC32,2023-01-02,0
DC27,DC32,DC27->DC32,2023-01-03,0
DC27,DC32,DC27->DC32,2023-01-04,0
DC27,DC32,DC27->DC32,2023-01-05,0
DC27,DC32,DC27->DC32,2023-01-06,0
DC27,DC32,DC27->DC32,2023-01-07,0
DC27,DC32,DC27->DC32,2023-01-08,0
DC27,DC32,DC27->DC32,2023-01-09,0
DC27,DC32,DC27->DC32,2023-01-10,0
DC27,DC32,DC27->DC32,2023-01-11,0
DC27,DC32,DC27->DC32,2023-01-12,0
DC27,DC32,DC27->DC32,2023-01-13,0
DC27,DC32,DC27->DC32,2023-01-14,0
DC27,DC32,DC27->DC32,2023-01-15,0
DC27,DC32,DC27->DC32,2023-01-16,0
DC27,DC32,DC27->DC32,2023-01-17,0
DC27,DC32,DC27->DC32,2023-01-18,0
DC27,DC32,DC27->DC32,2023-01-19,0
DC27,DC32,DC27->DC32,2023-01-20,0
DC27,DC32,DC27->DC32,2023-01-21,0
DC27,DC32,DC27->DC32,2023-01-22,0
DC27,DC32,DC27->DC32,2023-01-23,0
DC27,DC32,DC27->DC32,2023-01-24,0
DC27,DC32,DC27->DC32,2023-01-25,0
DC27,DC32,DC27->DC32,2023-01-26,0
DC27,DC32,DC27->DC32,2023-01-27,0
DC27,DC32,DC27->DC32,2023-01-28,0
DC27,DC32,DC27->DC32,2023-01-29,0
DC27,DC32,DC27->DC32,2023-01-30,0
DC27,DC32,DC27->DC32,2023-01-31,0
DC27,DC34,DC27->DC34,2023-01-01,0
DC27,DC34,DC27->DC34,2023-01-02,0
DC27,DC34,DC27->DC34,2023-01-03,0
DC27,DC34,DC27->DC34,2023-01-04,0
DC27,DC34,DC27->DC34,2023-01-05,0
DC27,DC34,DC27->DC34,2023-01-06,0
DC27,DC34,DC27->DC34,2023-01-07,0
DC27,DC34,DC27->DC34,2023-01-08,0
DC27,DC34,DC27->DC34,2023-01-09,0
DC27,DC34,DC27->DC34,2023-01-10,0
DC27,DC34,DC27->DC34,2023-01-11,0
DC27,DC34,DC27->DC34,2023-01-12,0
DC27,DC34,DC27->DC34,2023-01-13,0
DC27,DC34,DC27->DC34,2023-01-14,0
DC27,DC34,DC27->DC34,2023-01-15,0
DC27,DC34,DC27->DC34,2023-01-16,0
DC27,DC34,DC27->DC34,2023-01-17,0
DC27,DC34,DC27->DC34,2023-01-18,0
DC27,DC34,DC27->DC34,2023-01-19,0
DC27,DC34,DC27->DC34,2023-01-20,0
DC27,DC34,DC27->DC34,2023-01-21,0
DC27,DC34,DC27->DC34,2023-01-22,0
DC27,DC34,DC27->DC34,2023-01-23,0
DC27,DC34,DC27->DC34,2023-01-24,0
DC27,DC34,DC27->DC34,2023-01-25,0
DC27,DC34,DC27->DC34,2023-01-26,0
DC27,DC34,DC27->DC34,2023-01-27,0
DC27,DC34,DC27->DC34,2023-01-28,0
DC27,DC34,DC27->DC34,2023-01-29,0
DC27,DC34,DC27->DC34,2023-01-30,0
DC27,DC34,DC27->DC34,2023-01-31,0
DC27,DC35,DC27->DC35,2023-01-01,5
DC27,DC35,DC27->DC35,2023-01-02,6
DC27,DC35,DC27->DC35,2023-01-03,11
DC27,DC35,DC27->DC35,2023-01-04,3
DC27,DC35,DC27->DC35,2023-01-05,18
DC27,DC35,DC27->DC35,2023-01-06,8
DC27,DC35,DC27->DC35,2023-01-07,8
DC27,DC35,DC27->DC35,2023-01-08,5
DC27,DC35,DC27->DC35,2023-01-09,6
DC27,DC35,DC27->DC35,2023-01-10,11
DC27,DC35,DC27->DC35,2023-01-11,3
DC27,DC35,DC27->DC35,2023-01-12,18
DC27,DC35,DC27->DC35,2023-01-13,8
DC27,DC35,DC27->DC35,2023-01-14,8
DC27,DC35,DC27->DC35,2023-01-15,5
DC27,DC35,DC27->DC35,2023-01-16,6
DC27,DC35,DC27->DC35,2023-01-17,11
DC27,DC35,DC27->DC35,2023-01-18,3
DC27,DC35,DC27->DC35,2023-01-19,18
DC27,DC35,DC27->DC35,2023-01-20,8
DC27,DC35,DC27->DC35,2023-01-21,8
DC27,DC35,DC27->DC35,2023-01-22,5
DC27,DC35,DC27->DC35,2023-01-23,6
DC27,DC35,DC27->DC35,2023-01-24,11
DC27,DC35,DC27->DC35,2023-01-25,3
DC27,DC35,DC27->DC35,2023-01-26,18
DC27,DC35,DC27->DC35,2023-01-27,8
DC27,DC35,DC27->DC35,2023-01-28,8
DC27,DC35,DC27->DC35,2023-01-29,5
DC27,DC35,DC27->DC35,2023-01-30,6
DC27,DC35,DC27->DC35,2023-01-31,11
DC27,DC4,DC27->DC4,2023-01-01,11
DC27,DC4,DC27->DC4,2023-01-02,17
DC27,DC4,DC27->DC4,2023-01-03,12
DC27,DC4,DC27->DC4,2023-01-04,11
DC27,DC4,DC27->DC4,2023-01-05,9
DC27,DC4,DC27->DC4,2023-01-06,12
DC27,DC4,DC27->DC4,2023-01-07,10
DC27,DC4,DC27->DC4,2023-01-08,11
DC27,DC4,DC27->DC4,2023-01-09,17
DC27,DC4,DC27->DC4,2023-01-10,12
DC27,DC4,DC27->DC4,2023-01-11,11
DC27,DC4,DC27->DC4,2023-01-12,9
DC27,DC4,DC27->DC4,2023-01-13,12
DC27,DC4,DC27->DC4,2023-01-14,10
DC27,DC4,DC27->DC4,2023-01-15,11
DC27,DC4,DC27->DC4,2023-01-16,17
DC27,DC4,DC27->DC4,2023-01-17,12
DC27,DC4,DC27->DC4,2023-01-18,11
DC27,DC4,DC27->DC4,2023-01-19,9
DC27,DC4,DC27->DC4,2023-01-20,12
DC27,DC4,DC27->DC4,2023-01-21,10
DC27,DC4,DC27->DC4,2023-01-22,11
DC27,DC4,DC27->DC4,2023-01-23,17
DC27,DC4,DC27->DC4,2023-01-24,12
DC27,DC4,DC27->DC4,2023-01-25,11
DC27,DC4,DC27->DC4,2023-01-26,9
DC27,DC4,DC27->DC4,2023-01-27,12
DC27,DC4,DC27->DC4,2023-01-28,10
DC27,DC4,DC27->DC4,2023-01-29,11
DC27,DC4,DC27->DC4,2023-01-30,17
DC27,DC4,DC27->DC4,2023-01-31,12
DC27,DC40,DC27->DC40,2023-01-01,0
DC27,DC40,DC27->DC40,2023-01-02,0
DC27,DC40,DC27->DC40,2023-01-03,0
DC27,DC40,DC27->DC40,2023-01-04,0
DC27,DC40,DC27->DC40,2023-01-05,0
DC27,DC40,DC27->DC40,2023-01-06,0
DC27,DC40,DC27->DC40,2023-01-07,0
DC27,DC40,DC27->DC40,2023-01-08,0
DC27,DC40,DC27->DC40,2023-01-09,0
DC27,DC40,DC27->DC40,2023-01-10,0
DC27,DC40,DC27->DC40,2023-01-11,0
DC27,DC40,DC27->DC40,2023-01-12,0
DC27,DC40,DC27->DC40,2023-01-13,0
DC27,DC40,DC27->DC40,2023-01-14,0
DC27,DC40,DC27->DC40,2023-01-15,0
DC27,DC40,DC27->DC40,2023-01-16,0
