方案,场地1,场地2,edge,日期,原预测货量,分流增加货量,调整后货量,线路能力,线路负荷率
min_changed_plus_0,DC10,DC47,DC10->DC47,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC10,DC51,DC10->DC51,2023-01-12,0,0,0,1,0.0
min_changed_plus_0,DC10,DC59,DC10->DC59,2023-01-12,0,0,0,32,0.0
min_changed_plus_0,DC10,DC60,DC10->DC60,2023-01-12,0,0,0,59,0.0
min_changed_plus_0,DC10,DC61,DC10->DC61,2023-01-12,0,0,0,3,0.0
min_changed_plus_0,DC10,DC62,DC10->DC62,2023-01-12,14437,0,14437,32318,0.4467169998143449
min_changed_plus_0,DC10,DC64,DC10->DC64,2023-01-12,0,0,0,12,0.0
min_changed_plus_0,DC10,DC65,DC10->DC65,2023-01-12,0,0,0,19,0.0
min_changed_plus_0,DC10,DC67,DC10->DC67,2023-01-12,0,0,0,20,0.0
min_changed_plus_0,DC10,DC70,DC10->DC70,2023-01-12,663,0,663,3842,0.1725663716814159
min_changed_plus_0,DC10,DC73,DC10->DC73,2023-01-12,0,0,0,4,0.0
min_changed_plus_0,DC10,DC76,DC10->DC76,2023-01-12,0,0,0,8,0.0
min_changed_plus_0,DC10,DC78,DC10->DC78,2023-01-12,0,0,0,5,0.0
min_changed_plus_0,DC10,DC8,DC10->DC8,2023-01-12,1653,0,1653,57645,0.0286755139214155
min_changed_plus_0,DC10,DC80,DC10->DC80,2023-01-12,0,0,0,1,0.0
min_changed_plus_0,DC10,DC9,DC10->DC9,2023-01-12,0,0,0,15457,0.0
min_changed_plus_0,DC11,DC10,DC11->DC10,2023-01-12,0,0,0,9190,0.0
min_changed_plus_0,DC11,DC14,DC11->DC14,2023-01-12,0,0,0,2947,0.0
min_changed_plus_0,DC11,DC22,DC11->DC22,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC11,DC3,DC11->DC3,2023-01-12,0,0,0,1920,0.0
min_changed_plus_0,DC11,DC9,DC11->DC9,2023-01-12,0,0,0,99,0.0
min_changed_plus_0,DC12,DC10,DC12->DC10,2023-01-12,0,0,0,32,0.0
min_changed_plus_0,DC12,DC14,DC12->DC14,2023-01-12,0,0,0,48,0.0
min_changed_plus_0,DC12,DC23,DC12->DC23,2023-01-12,0,0,0,11,0.0
min_changed_plus_0,DC12,DC3,DC12->DC3,2023-01-12,0,0,0,21,0.0
min_changed_plus_0,DC12,DC32,DC12->DC32,2023-01-12,0,0,0,58,0.0
min_changed_plus_0,DC12,DC35,DC12->DC35,2023-01-12,0,0,0,548,0.0
min_changed_plus_0,DC12,DC36,DC12->DC36,2023-01-12,0,0,0,35,0.0
min_changed_plus_0,DC12,DC38,DC12->DC38,2023-01-12,0,0,0,9,0.0
min_changed_plus_0,DC12,DC40,DC12->DC40,2023-01-12,0,0,0,66,0.0
min_changed_plus_0,DC12,DC67,DC12->DC67,2023-01-12,0,0,0,9,0.0
min_changed_plus_0,DC12,DC9,DC12->DC9,2023-01-12,0,0,0,71,0.0
min_changed_plus_0,DC13,DC10,DC13->DC10,2023-01-12,0,0,0,400,0.0
min_changed_plus_0,DC13,DC14,DC13->DC14,2023-01-12,0,0,0,73,0.0
min_changed_plus_0,DC13,DC15,DC13->DC15,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC13,DC3,DC13->DC3,2023-01-12,0,0,0,106,0.0
min_changed_plus_0,DC13,DC4,DC13->DC4,2023-01-12,0,0,0,437,0.0
min_changed_plus_0,DC13,DC62,DC13->DC62,2023-01-12,0,0,0,62,0.0
min_changed_plus_0,DC13,DC8,DC13->DC8,2023-01-12,0,0,0,7,0.0
min_changed_plus_0,DC13,DC9,DC13->DC9,2023-01-12,0,0,0,25,0.0
min_changed_plus_0,DC14,DC10,DC14->DC10,2023-01-12,28741,15423,44164,130118,0.3394149925452281
min_changed_plus_0,DC14,DC11,DC14->DC11,2023-01-12,0,0,0,1,0.0
min_changed_plus_0,DC14,DC12,DC14->DC12,2023-01-12,0,0,0,6525,0.0
min_changed_plus_0,DC14,DC13,DC14->DC13,2023-01-12,0,0,0,6,0.0
min_changed_plus_0,DC14,DC17,DC14->DC17,2023-01-12,0,0,0,5,0.0
min_changed_plus_0,DC14,DC19,DC14->DC19,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC14,DC20,DC14->DC20,2023-01-12,0,0,0,15,0.0
min_changed_plus_0,DC14,DC21,DC14->DC21,2023-01-12,0,0,0,17,0.0
min_changed_plus_0,DC14,DC22,DC14->DC22,2023-01-12,0,0,0,9,0.0
min_changed_plus_0,DC14,DC23,DC14->DC23,2023-01-12,0,0,0,57,0.0
min_changed_plus_0,DC14,DC25,DC14->DC25,2023-01-12,0,0,0,5,0.0
min_changed_plus_0,DC14,DC3,DC14->DC3,2023-01-12,2,0,2,98905,2.0221424599363026e-05
min_changed_plus_0,DC14,DC30,DC14->DC30,2023-01-12,0,0,0,7,0.0
min_changed_plus_0,DC14,DC32,DC14->DC32,2023-01-12,0,0,0,57,0.0
min_changed_plus_0,DC14,DC33,DC14->DC33,2023-01-12,0,0,0,27,0.0
min_changed_plus_0,DC14,DC34,DC14->DC34,2023-01-12,0,0,0,116,0.0
min_changed_plus_0,DC14,DC35,DC14->DC35,2023-01-12,522,0,522,16350,0.0319266055045871
min_changed_plus_0,DC14,DC36,DC14->DC36,2023-01-12,0,0,0,9,0.0
min_changed_plus_0,DC14,DC38,DC14->DC38,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC14,DC4,DC14->DC4,2023-01-12,310,0,310,172448,0.0017976433475598
min_changed_plus_0,DC14,DC40,DC14->DC40,2023-01-12,0,0,0,7135,0.0
min_changed_plus_0,DC14,DC43,DC14->DC43,2023-01-12,0,0,0,4,0.0
min_changed_plus_0,DC14,DC61,DC14->DC61,2023-01-12,0,0,0,10,0.0
min_changed_plus_0,DC14,DC62,DC14->DC62,2023-01-12,26619,0,26619,124891,0.2131378562106156
min_changed_plus_0,DC14,DC64,DC14->DC64,2023-01-12,0,0,0,45,0.0
min_changed_plus_0,DC14,DC65,DC14->DC65,2023-01-12,0,0,0,121,0.0
min_changed_plus_0,DC14,DC67,DC14->DC67,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC14,DC70,DC14->DC70,2023-01-12,397,0,397,9442,0.0420461766574878
min_changed_plus_0,DC14,DC76,DC14->DC76,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC14,DC78,DC14->DC78,2023-01-12,0,0,0,4,0.0
min_changed_plus_0,DC14,DC8,DC14->DC8,2023-01-12,110029,0,110029,505833,0.2175204069327228
min_changed_plus_0,DC14,DC81,DC14->DC81,2023-01-12,0,0,0,297,0.0
min_changed_plus_0,DC14,DC9,DC14->DC9,2023-01-12,0,0,0,439995,0.0
min_changed_plus_0,DC15,DC10,DC15->DC10,2023-01-12,7406,0,7406,29502,0.2510338282150363
min_changed_plus_0,DC15,DC12,DC15->DC12,2023-01-12,0,0,0,393,0.0
min_changed_plus_0,DC15,DC13,DC15->DC13,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC15,DC14,DC15->DC14,2023-01-12,6462,0,6462,20046,0.3223585752768632
min_changed_plus_0,DC15,DC3,DC15->DC3,2023-01-12,0,0,0,10570,0.0
min_changed_plus_0,DC15,DC32,DC15->DC32,2023-01-12,0,0,0,224,0.0
min_changed_plus_0,DC15,DC33,DC15->DC33,2023-01-12,0,0,0,56,0.0
min_changed_plus_0,DC15,DC34,DC15->DC34,2023-01-12,0,0,0,6,0.0
min_changed_plus_0,DC15,DC35,DC15->DC35,2023-01-12,35,0,35,951,0.0368033648790746
min_changed_plus_0,DC15,DC4,DC15->DC4,2023-01-12,49,0,49,50163,0.0009768155812052
min_changed_plus_0,DC15,DC40,DC15->DC40,2023-01-12,0,0,0,220,0.0
min_changed_plus_0,DC15,DC62,DC15->DC62,2023-01-12,7133,3231,10364,86858,0.1193211909093002
min_changed_plus_0,DC15,DC64,DC15->DC64,2023-01-12,0,0,0,22,0.0
min_changed_plus_0,DC15,DC65,DC15->DC65,2023-01-12,0,0,0,31,0.0
min_changed_plus_0,DC15,DC70,DC15->DC70,2023-01-12,73,0,73,499,0.1462925851703407
min_changed_plus_0,DC15,DC8,DC15->DC8,2023-01-12,16892,0,16892,62804,0.2689637602700465
min_changed_plus_0,DC15,DC81,DC15->DC81,2023-01-12,0,0,0,17,0.0
min_changed_plus_0,DC15,DC9,DC15->DC9,2023-01-12,0,0,0,80194,0.0
min_changed_plus_0,DC16,DC10,DC16->DC10,2023-01-12,0,0,0,12672,0.0
min_changed_plus_0,DC16,DC14,DC16->DC14,2023-01-12,0,0,0,7817,0.0
min_changed_plus_0,DC16,DC35,DC16->DC35,2023-01-12,0,0,0,3837,0.0
min_changed_plus_0,DC16,DC4,DC16->DC4,2023-01-12,0,0,0,13017,0.0
min_changed_plus_0,DC16,DC62,DC16->DC62,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC16,DC70,DC16->DC70,2023-01-12,0,0,0,297,0.0
min_changed_plus_0,DC16,DC8,DC16->DC8,2023-01-12,0,0,0,37,0.0
min_changed_plus_0,DC17,DC10,DC17->DC10,2023-01-12,19777,0,19777,235018,0.0841510011999081
min_changed_plus_0,DC17,DC12,DC17->DC12,2023-01-12,0,0,0,2032,0.0
min_changed_plus_0,DC17,DC14,DC17->DC14,2023-01-12,11723,8032,19755,62548,0.3158374368485003
min_changed_plus_0,DC17,DC20,DC17->DC20,2023-01-12,0,0,0,1,0.0
min_changed_plus_0,DC17,DC29,DC17->DC29,2023-01-12,0,0,0,9,0.0
min_changed_plus_0,DC17,DC3,DC17->DC3,2023-01-12,0,0,0,50008,0.0
min_changed_plus_0,DC17,DC32,DC17->DC32,2023-01-12,0,0,0,17,0.0
min_changed_plus_0,DC17,DC34,DC17->DC34,2023-01-12,0,0,0,27,0.0
min_changed_plus_0,DC17,DC35,DC17->DC35,2023-01-12,185,0,185,10831,0.0170806019758101
min_changed_plus_0,DC17,DC4,DC17->DC4,2023-01-12,43456,0,43456,245699,0.1768668167147607
min_changed_plus_0,DC17,DC40,DC17->DC40,2023-01-12,0,0,0,1332,0.0
min_changed_plus_0,DC17,DC61,DC17->DC61,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC17,DC62,DC17->DC62,2023-01-12,15228,0,15228,58564,0.2600232224574824
min_changed_plus_0,DC17,DC64,DC17->DC64,2023-01-12,0,0,0,10,0.0
min_changed_plus_0,DC17,DC65,DC17->DC65,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC17,DC70,DC17->DC70,2023-01-12,163,0,163,3561,0.0457736590845268
min_changed_plus_0,DC17,DC8,DC17->DC8,2023-01-12,155,0,155,64262,0.0024120008714325
min_changed_plus_0,DC17,DC81,DC17->DC81,2023-01-12,0,0,0,113,0.0
min_changed_plus_0,DC17,DC9,DC17->DC9,2023-01-12,0,0,0,1205,0.0
min_changed_plus_0,DC18,DC10,DC18->DC10,2023-01-12,0,0,0,27506,0.0
min_changed_plus_0,DC18,DC14,DC18->DC14,2023-01-12,0,0,0,15975,0.0
min_changed_plus_0,DC18,DC23,DC18->DC23,2023-01-12,0,0,0,4,0.0
min_changed_plus_0,DC18,DC4,DC18->DC4,2023-01-12,0,0,0,43771,0.0
min_changed_plus_0,DC18,DC62,DC18->DC62,2023-01-12,0,0,0,9843,0.0
min_changed_plus_0,DC18,DC8,DC18->DC8,2023-01-12,0,0,0,135,0.0
min_changed_plus_0,DC19,DC10,DC19->DC10,2023-01-12,12838,0,12838,161384,0.0795493977098101
min_changed_plus_0,DC19,DC12,DC19->DC12,2023-01-12,0,0,0,54761,0.0
min_changed_plus_0,DC19,DC14,DC19->DC14,2023-01-12,11292,0,11292,62233,0.1814471421914418
min_changed_plus_0,DC19,DC20,DC19->DC20,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC19,DC3,DC19->DC3,2023-01-12,0,0,0,48217,0.0
min_changed_plus_0,DC19,DC32,DC19->DC32,2023-01-12,0,0,0,376,0.0
min_changed_plus_0,DC19,DC34,DC19->DC34,2023-01-12,0,0,0,4,0.0
min_changed_plus_0,DC19,DC35,DC19->DC35,2023-01-12,497,0,497,26184,0.0189810571341277
min_changed_plus_0,DC19,DC36,DC19->DC36,2023-01-12,0,0,0,3,0.0
min_changed_plus_0,DC19,DC4,DC19->DC4,2023-01-12,43293,0,43293,248759,0.1740359142784783
min_changed_plus_0,DC19,DC40,DC19->DC40,2023-01-12,0,0,0,9969,0.0
min_changed_plus_0,DC19,DC62,DC19->DC62,2023-01-12,12150,0,12150,65493,0.1855160093445101
min_changed_plus_0,DC19,DC64,DC19->DC64,2023-01-12,0,0,0,15,0.0
min_changed_plus_0,DC19,DC65,DC19->DC65,2023-01-12,0,0,0,9577,0.0
min_changed_plus_0,DC19,DC70,DC19->DC70,2023-01-12,654,5368,6022,13506,0.4458759070042944
min_changed_plus_0,DC19,DC8,DC19->DC8,2023-01-12,134,0,134,67105,0.001996870575963
min_changed_plus_0,DC19,DC81,DC19->DC81,2023-01-12,0,0,0,1202,0.0
min_changed_plus_0,DC19,DC9,DC19->DC9,2023-01-12,0,0,0,918,0.0
min_changed_plus_0,DC2,DC10,DC2->DC10,2023-01-12,0,0,0,41,0.0
min_changed_plus_0,DC2,DC14,DC2->DC14,2023-01-12,0,0,0,34,0.0
min_changed_plus_0,DC2,DC3,DC2->DC3,2023-01-12,0,0,0,30,0.0
min_changed_plus_0,DC2,DC4,DC2->DC4,2023-01-12,0,0,0,106,0.0
min_changed_plus_0,DC2,DC62,DC2->DC62,2023-01-12,0,0,0,29,0.0
min_changed_plus_0,DC2,DC8,DC2->DC8,2023-01-12,0,0,0,62,0.0
min_changed_plus_0,DC2,DC9,DC2->DC9,2023-01-12,0,0,0,164,0.0
min_changed_plus_0,DC20,DC10,DC20->DC10,2023-01-12,11110,0,11110,130546,0.0851041012363458
min_changed_plus_0,DC20,DC12,DC20->DC12,2023-01-12,0,0,0,4561,0.0
min_changed_plus_0,DC20,DC14,DC20->DC14,2023-01-12,7203,0,7203,30502,0.2361484492820142
min_changed_plus_0,DC20,DC3,DC20->DC3,2023-01-12,0,0,0,14978,0.0
min_changed_plus_0,DC20,DC32,DC20->DC32,2023-01-12,0,0,0,111,0.0
min_changed_plus_0,DC20,DC33,DC20->DC33,2023-01-12,0,0,0,4,0.0
min_changed_plus_0,DC20,DC34,DC20->DC34,2023-01-12,0,0,0,4,0.0
min_changed_plus_0,DC20,DC35,DC20->DC35,2023-01-12,13,0,13,13082,0.0009937318452835
min_changed_plus_0,DC20,DC4,DC20->DC4,2023-01-12,22625,0,22625,121795,0.1857629623547764
min_changed_plus_0,DC20,DC40,DC20->DC40,2023-01-12,0,0,0,460,0.0
min_changed_plus_0,DC20,DC62,DC20->DC62,2023-01-12,9482,0,9482,32057,0.2957856318432791
min_changed_plus_0,DC20,DC64,DC20->DC64,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC20,DC65,DC20->DC65,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC20,DC70,DC20->DC70,2023-01-12,20,0,20,7097,0.0028180921516133
min_changed_plus_0,DC20,DC76,DC20->DC76,2023-01-12,0,0,0,3,0.0
min_changed_plus_0,DC20,DC8,DC20->DC8,2023-01-12,116,5516,5632,51548,0.1092573911693955
min_changed_plus_0,DC20,DC81,DC20->DC81,2023-01-12,0,0,0,63,0.0
min_changed_plus_0,DC20,DC9,DC20->DC9,2023-01-12,0,0,0,857,0.0
min_changed_plus_0,DC21,DC10,DC21->DC10,2023-01-12,0,0,0,116981,0.0
min_changed_plus_0,DC21,DC12,DC21->DC12,2023-01-12,0,0,0,1767,0.0
min_changed_plus_0,DC21,DC14,DC21->DC14,2023-01-12,0,0,0,32070,0.0
min_changed_plus_0,DC21,DC20,DC21->DC20,2023-01-12,0,0,0,3,0.0
min_changed_plus_0,DC21,DC3,DC21->DC3,2023-01-12,0,0,0,19506,0.0
min_changed_plus_0,DC21,DC32,DC21->DC32,2023-01-12,0,0,0,40,0.0
min_changed_plus_0,DC21,DC33,DC21->DC33,2023-01-12,0,0,0,3,0.0
min_changed_plus_0,DC21,DC34,DC21->DC34,2023-01-12,0,0,0,4,0.0
min_changed_plus_0,DC21,DC35,DC21->DC35,2023-01-12,0,0,0,6143,0.0
min_changed_plus_0,DC21,DC4,DC21->DC4,2023-01-12,0,0,0,130684,0.0
min_changed_plus_0,DC21,DC40,DC21->DC40,2023-01-12,0,0,0,430,0.0
min_changed_plus_0,DC21,DC62,DC21->DC62,2023-01-12,0,0,0,32645,0.0
min_changed_plus_0,DC21,DC70,DC21->DC70,2023-01-12,0,0,0,3085,0.0
min_changed_plus_0,DC21,DC76,DC21->DC76,2023-01-12,0,0,0,13,0.0
min_changed_plus_0,DC21,DC8,DC21->DC8,2023-01-12,0,0,0,512,0.0
min_changed_plus_0,DC21,DC81,DC21->DC81,2023-01-12,0,0,0,111,0.0
min_changed_plus_0,DC21,DC9,DC21->DC9,2023-01-12,0,0,0,941,0.0
min_changed_plus_0,DC22,DC10,DC22->DC10,2023-01-12,11126,0,11126,235177,0.0473090480786811
min_changed_plus_0,DC22,DC12,DC22->DC12,2023-01-12,0,0,0,13984,0.0
min_changed_plus_0,DC22,DC13,DC22->DC13,2023-01-12,0,0,0,1,0.0
min_changed_plus_0,DC22,DC14,DC22->DC14,2023-01-12,11242,0,11242,65525,0.1715681037771843
min_changed_plus_0,DC22,DC20,DC22->DC20,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC22,DC21,DC22->DC21,2023-01-12,0,0,0,3,0.0
min_changed_plus_0,DC22,DC3,DC22->DC3,2023-01-12,32,0,32,29865,0.001071488364306
min_changed_plus_0,DC22,DC32,DC22->DC32,2023-01-12,0,0,0,444,0.0
min_changed_plus_0,DC22,DC34,DC22->DC34,2023-01-12,0,0,0,7,0.0
min_changed_plus_0,DC22,DC35,DC22->DC35,2023-01-12,1423,0,1423,101949,0.0139579593718427
min_changed_plus_0,DC22,DC4,DC22->DC4,2023-01-12,42245,5381,47626,236073,0.2017426812892622
min_changed_plus_0,DC22,DC40,DC22->DC40,2023-01-12,0,0,0,5427,0.0
min_changed_plus_0,DC22,DC62,DC22->DC62,2023-01-12,11953,0,11953,60403,0.1978875221429399
min_changed_plus_0,DC22,DC64,DC22->DC64,2023-01-12,0,0,0,41048,0.0
min_changed_plus_0,DC22,DC65,DC22->DC65,2023-01-12,0,0,0,17537,0.0
min_changed_plus_0,DC22,DC70,DC22->DC70,2023-01-12,1584,0,1584,16266,0.0973810402065658
min_changed_plus_0,DC22,DC76,DC22->DC76,2023-01-12,0,0,0,9,0.0
min_changed_plus_0,DC22,DC8,DC22->DC8,2023-01-12,162,0,162,29845,0.0054280448986429
min_changed_plus_0,DC22,DC81,DC22->DC81,2023-01-12,0,0,0,1290,0.0
min_changed_plus_0,DC22,DC9,DC22->DC9,2023-01-12,0,0,0,885,0.0
min_changed_plus_0,DC23,DC10,DC23->DC10,2023-01-12,13766,0,13766,201943,0.0681677503057793
min_changed_plus_0,DC23,DC12,DC23->DC12,2023-01-12,0,0,0,15956,0.0
min_changed_plus_0,DC23,DC14,DC23->DC14,2023-01-12,12064,0,12064,32755,0.3683101816516562
min_changed_plus_0,DC23,DC18,DC23->DC18,2023-01-12,0,0,0,55,0.0
min_changed_plus_0,DC23,DC20,DC23->DC20,2023-01-12,0,0,0,1,0.0
min_changed_plus_0,DC23,DC29,DC23->DC29,2023-01-12,0,0,0,11,0.0
min_changed_plus_0,DC23,DC3,DC23->DC3,2023-01-12,2,0,2,52355,3.820074491452584e-05
min_changed_plus_0,DC23,DC32,DC23->DC32,2023-01-12,0,0,0,604,0.0
min_changed_plus_0,DC23,DC34,DC23->DC34,2023-01-12,0,0,0,27,0.0
min_changed_plus_0,DC23,DC35,DC23->DC35,2023-01-12,2062,0,2062,62887,0.032788970693466
min_changed_plus_0,DC23,DC36,DC23->DC36,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC23,DC4,DC23->DC4,2023-01-12,51451,0,51451,204894,0.2511103302195281
min_changed_plus_0,DC23,DC40,DC23->DC40,2023-01-12,0,0,0,6623,0.0
min_changed_plus_0,DC23,DC6,DC23->DC6,2023-01-12,0,0,0,8,0.0
min_changed_plus_0,DC23,DC62,DC23->DC62,2023-01-12,13859,7894,21753,58889,0.3693898690757187
min_changed_plus_0,DC23,DC64,DC23->DC64,2023-01-12,0,0,0,49704,0.0
min_changed_plus_0,DC23,DC65,DC23->DC65,2023-01-12,0,0,0,24741,0.0
min_changed_plus_0,DC23,DC70,DC23->DC70,2023-01-12,4510,0,4510,32263,0.1397886123423116
min_changed_plus_0,DC23,DC8,DC23->DC8,2023-01-12,146,0,146,30936,0.0047194207395914
min_changed_plus_0,DC23,DC81,DC23->DC81,2023-01-12,0,0,0,2581,0.0
min_changed_plus_0,DC23,DC9,DC23->DC9,2023-01-12,0,0,0,2667,0.0
min_changed_plus_0,DC24,DC10,DC24->DC10,2023-01-12,0,0,0,10,0.0
min_changed_plus_0,DC24,DC14,DC24->DC14,2023-01-12,0,0,0,5,0.0
min_changed_plus_0,DC24,DC3,DC24->DC3,2023-01-12,0,0,0,3,0.0
min_changed_plus_0,DC24,DC4,DC24->DC4,2023-01-12,0,0,0,6,0.0
min_changed_plus_0,DC24,DC62,DC24->DC62,2023-01-12,0,0,0,6,0.0
min_changed_plus_0,DC24,DC8,DC24->DC8,2023-01-12,0,0,0,6,0.0
min_changed_plus_0,DC24,DC9,DC24->DC9,2023-01-12,0,0,0,36,0.0
min_changed_plus_0,DC25,DC10,DC25->DC10,2023-01-12,11640,0,11640,64006,0.1818579508171109
min_changed_plus_0,DC25,DC12,DC25->DC12,2023-01-12,0,0,0,1048,0.0
min_changed_plus_0,DC25,DC14,DC25->DC14,2023-01-12,7696,0,7696,30950,0.2486591276252019
min_changed_plus_0,DC25,DC3,DC25->DC3,2023-01-12,15,0,15,32591,0.0004602497622042
min_changed_plus_0,DC25,DC32,DC25->DC32,2023-01-12,0,0,0,25,0.0
min_changed_plus_0,DC25,DC33,DC25->DC33,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC25,DC34,DC25->DC34,2023-01-12,0,0,0,4,0.0
min_changed_plus_0,DC25,DC35,DC25->DC35,2023-01-12,182,0,182,4679,0.038897200256465
min_changed_plus_0,DC25,DC4,DC25->DC4,2023-01-12,57,0,57,50932,0.0011191392444828
min_changed_plus_0,DC25,DC40,DC25->DC40,2023-01-12,0,0,0,2274,0.0
min_changed_plus_0,DC25,DC62,DC25->DC62,2023-01-12,10237,0,10237,30541,0.3351887626469336
min_changed_plus_0,DC25,DC64,DC25->DC64,2023-01-12,0,0,0,53912,0.0
min_changed_plus_0,DC25,DC65,DC25->DC65,2023-01-12,0,0,0,27209,0.0
min_changed_plus_0,DC25,DC70,DC25->DC70,2023-01-12,126,0,126,3338,0.0377471539844218
min_changed_plus_0,DC25,DC76,DC25->DC76,2023-01-12,0,0,0,5,0.0
min_changed_plus_0,DC25,DC8,DC25->DC8,2023-01-12,21840,5346,27186,93188,0.2917328411383439
min_changed_plus_0,DC25,DC81,DC25->DC81,2023-01-12,0,0,0,219,0.0
min_changed_plus_0,DC25,DC9,DC25->DC9,2023-01-12,0,0,0,126037,0.0
min_changed_plus_0,DC26,DC10,DC26->DC10,2023-01-12,3261,0,3261,8082,0.4034892353377877
min_changed_plus_0,DC26,DC12,DC26->DC12,2023-01-12,0,0,0,177,0.0
min_changed_plus_0,DC26,DC14,DC26->DC14,2023-01-12,2385,0,2385,7471,0.3192343729085798
min_changed_plus_0,DC26,DC3,DC26->DC3,2023-01-12,0,0,0,8033,0.0
min_changed_plus_0,DC26,DC32,DC26->DC32,2023-01-12,0,0,0,113,0.0
min_changed_plus_0,DC26,DC34,DC26->DC34,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC26,DC35,DC26->DC35,2023-01-12,0,0,0,8989,0.0
min_changed_plus_0,DC26,DC4,DC26->DC4,2023-01-12,11,0,11,26989,0.0004075734558523
min_changed_plus_0,DC26,DC40,DC26->DC40,2023-01-12,0,0,0,600,0.0
min_changed_plus_0,DC26,DC62,DC26->DC62,2023-01-12,3031,1536,4567,27667,0.165070300357827
min_changed_plus_0,DC26,DC64,DC26->DC64,2023-01-12,0,0,0,11493,0.0
min_changed_plus_0,DC26,DC65,DC26->DC65,2023-01-12,0,0,0,11121,0.0
min_changed_plus_0,DC26,DC70,DC26->DC70,2023-01-12,0,0,0,1976,0.0
min_changed_plus_0,DC26,DC8,DC26->DC8,2023-01-12,7423,0,7423,31380,0.2365519439133205
min_changed_plus_0,DC26,DC81,DC26->DC81,2023-01-12,0,0,0,25,0.0
min_changed_plus_0,DC26,DC9,DC26->DC9,2023-01-12,0,0,0,27912,0.0
min_changed_plus_0,DC27,DC10,DC27->DC10,2023-01-12,8013,0,8013,16133,0.4966838157813178
min_changed_plus_0,DC27,DC14,DC27->DC14,2023-01-12,5718,0,5718,15669,0.3649243729657285
min_changed_plus_0,DC27,DC3,DC27->DC3,2023-01-12,0,0,0,36,0.0
min_changed_plus_0,DC27,DC32,DC27->DC32,2023-01-12,0,0,0,323,0.0
min_changed_plus_0,DC27,DC34,DC27->DC34,2023-01-12,0,0,0,3,0.0
min_changed_plus_0,DC27,DC35,DC27->DC35,2023-01-12,54,0,54,1317,0.041002277904328
min_changed_plus_0,DC27,DC4,DC27->DC4,2023-01-12,101,0,101,237,0.4261603375527426
min_changed_plus_0,DC27,DC40,DC27->DC40,2023-01-12,0,0,0,657,0.0
min_changed_plus_0,DC27,DC62,DC27->DC62,2023-01-12,5378,2937,8315,22037,0.3773199618822889
min_changed_plus_0,DC27,DC64,DC27->DC64,2023-01-12,0,0,0,10905,0.0
min_changed_plus_0,DC27,DC65,DC27->DC65,2023-01-12,0,0,0,16032,0.0
min_changed_plus_0,DC27,DC70,DC27->DC70,2023-01-12,45,0,45,2043,0.0220264317180616
min_changed_plus_0,DC27,DC8,DC27->DC8,2023-01-12,18720,0,18720,57062,0.3280642108583645
min_changed_plus_0,DC27,DC9,DC27->DC9,2023-01-12,0,0,0,3,0.0
min_changed_plus_0,DC28,DC10,DC28->DC10,2023-01-12,5532,2504,8036,60448,0.132940709370037
min_changed_plus_0,DC28,DC12,DC28->DC12,2023-01-12,0,0,0,1018,0.0
min_changed_plus_0,DC28,DC14,DC28->DC14,2023-01-12,4064,0,4064,15076,0.2695675245423189
min_changed_plus_0,DC28,DC20,DC28->DC20,2023-01-12,0,0,0,2,0.0
min_changed_plus_0,DC28,DC23,DC28->DC23,2023-01-12,0,0,0,5,0.0
min_changed_plus_0,DC28,DC3,DC28->DC3,2023-01-12,0,0,0,7645,0.0
min_changed_plus_0,DC28,DC32,DC28->DC32,2023-01-12,0,0,0,119,0.0
min_changed_plus_0,DC28,DC34,DC28->DC34,2023-01-12,0,0,0,4,0.0
min_changed_plus_0,DC28,DC35,DC28->DC35,2023-01-12,17,0,17,1836,0.0092592592592592
min_changed_plus_0,DC28,DC4,DC28->DC4,2023-01-12,12528,0,12528,59369,0.2110192187842139
min_changed_plus_0,DC28,DC40,DC28->DC40,2023-01-12,0,0,0,1251,0.0
min_changed_plus_0,DC28,DC62,DC28->DC62,2023-01-12,3970,0,3970,16141,0.2459574995353447
min_changed_plus_0,DC28,DC64,DC28->DC64,2023-01-12,0,0,0,7946,0.0
min_changed_plus_0,DC28,DC65,DC28->DC65,2023-01-12,0,0,0,5355,0.0
min_changed_plus_0,DC28,DC70,DC28->DC70,2023-01-12,17,0,17,3735,0.0045515394912985
min_changed_plus_0,DC28,DC8,DC28->DC8,2023-01-12,111,0,111,24604,0.0045114615509673
