origin,dest,edge,forecast_total_volume,forecast_daily_mean,forecast_daily_max,forecast_daily_std,historical_total_volume,edge_capacity,forecast_max_load_rate,forecast_volume_cv,high_load_day_ratio,origin_total_capacity,dest_total_capacity,same_origin_alternative_capacity,same_dest_alternative_capacity,alternative_capacity_ratio,origin_site_importance,dest_site_importance,endpoint_importance_score,volume_score,connection_score,volatility_score,substitution_risk_score,importance_score
DC71,DC62,DC71->DC62,3431.0,110.6774193548387,171.0,26.586908125294507,59350.0,1212.0,0.14108910891077467,0.2402198052686339,0.0,75315.0,1059024.0,74103.0,1057812.0,933.9232673259621,0.43796296296296294,0.8708333333333331,0.654398148148148,0.7511916110581506,0.41182078169685415,0.8179218303145853,0.49857006673021925,0.6132030505243088
DC52,DC8,DC52->DC8,5302.0,171.03225806451613,204.0,19.18750243621755,167209.0,3998.0,0.051025512756365424,0.11218645332313586,0.0,7989.0,2130508.0,3991.0,2126510.0,532.8916958477906,0.40802469135802466,0.8814814814814814,0.644753086419753,0.777168732125834,0.38989513822688276,0.6892278360343184,0.5481410867492851,0.6099022878932316
DC4,DC3,DC4->DC3,0.0,0.0,0.0,0.0,71824.0,4087.0,0.0,0.0,0.0,65103.0,727980.0,61016.0,723893.0,192.05015904081426,0.8876543209876543,0.8919753086419754,0.8898148148148148,0.4285033365109628,0.9709246901811249,0.33841754051477596,0.661582459485224,0.6088655862726406
DC55,DC4,DC55->DC4,8170.0,263.5483870967742,331.0,56.24304327428755,228845.0,1981.0,0.1670873296314149,0.2134068961439778,0.0,5405.0,2405716.0,3424.0,2403735.0,1215.1231701154895,0.39567901234567904,0.8876543209876543,0.6416666666666666,0.7871782650142993,0.38036224976167776,0.7855100095328885,0.4775977121067683,0.6078288846520495
DC68,DC10,DC68->DC10,5604.0,180.7741935483871,220.0,23.220832800796334,83217.0,2507.0,0.08775428799358287,0.12845214432917637,0.0,35817.0,2290621.0,33310.0,2288114.0,925.9768647782505,0.4356481481481481,0.8976851851851853,0.6666666666666667,0.7669208770257387,0.43755958055290756,0.6968541468064824,0.49952335557673977,0.6072211630123927
DC27,DC4,DC27->DC4,1080.0,34.83870967741935,57.0,12.064602380233348,5238.0,237.0,0.24050632911290926,0.3462987720152765,0.0,150106.0,2405716.0,149869.0,2405479.0,10782.059071684464,0.6430555555555555,0.8876543209876543,0.765354938271605,0.6818398474737845,0.661582459485224,0.886558627264061,0.27454718779790277,0.6056601525262153
DC56,DC5,DC56->DC5,1.0,0.03225806451612903,1.0,0.17668469596940847,15269.0,358.0,0.0027932960893776726,5.477225405257675,0.0,6068.0,693070.0,5710.0,692712.0,1950.8994413353328,0.4652777777777778,0.8759259259259259,0.6706018518518518,0.6520495710200191,0.4470924690181125,0.9990467111534795,0.43183984747378457,0.5978074356530029
DC40,DC62,DC40->DC62,273.0,8.806451612903226,12.0,1.5328521768408672,5071.0,238.0,0.05042016806701504,0.1740601372771832,0.0,63832.0,1059024.0,63594.0,1058786.0,4715.882352921362,0.6654320987654321,0.8708333333333331,0.7681327160493826,0.6591992373689228,0.6715919923736893,0.7378455672068637,0.34413727359389895,0.5953288846520496
DC34,DC4,DC34->DC4,88.0,2.838709677419355,7.0,1.29756034587863,3032.0,309.0,0.022653721682774585,0.4570951216825861,0.0,17871.0,2405716.0,17562.0,2405407.0,7841.323624570093,0.6189814814814814,0.8876543209876543,0.7533179012345679,0.6379885605338418,0.6258341277407055,0.9275500476644424,0.29837940896091514,0.5934818875119161
DC40,DC4,DC40->DC4,337.0,10.870967741935484,14.0,1.9133138872692796,13011.0,239.0,0.0585774058574955,0.1760021676554647,0.0,63832.0,2405716.0,63593.0,2405477.0,10330.836820040457,0.6654320987654321,0.8876543209876543,0.7765432098765432,0.6754051477597712,0.6963775023832222,0.7435653002859867,0.27645376549094375,0.5911344137273593
DC55,DC14,DC55->DC14,1185.0,38.225806451612904,49.0,8.841652441598399,50346.0,478.0,0.10251046025083158,0.23130061239019414,0.0,5405.0,902659.0,4927.0,902181.0,1897.715481167578,0.39567901234567904,0.9246913580246913,0.6601851851851852,0.7197330791229742,0.4204003813155386,0.8036224976167778,0.43660629170638704,0.586701620591039
DC40,DC10,DC40->DC10,215.0,6.935483870967742,9.0,1.0139505577743038,7103.0,241.0,0.03734439834009401,0.14619752226265717,0.0,63832.0,2290621.0,63591.0,2290380.0,9767.514522781048,0.6654320987654321,0.8976851851851853,0.7815586419753087,0.6584842707340324,0.7144899904671115,0.7111534795042898,0.27931363203050524,0.585593422306959
DC19,DC12,DC19->DC12,0.0,0.0,0.0,0.0,284274.0,54761.0,0.0,0.0,0.0,801505.0,284822.0,746744.0,230061.0,17.837603403882,0.7584876543209877,0.6597222222222222,0.709104938271605,0.45090562440419446,0.5176358436606292,0.33841754051477596,0.9714013346043852,0.5808388941849381
DC52,DC14,DC52->DC14,846.0,27.29032258064516,39.0,6.366208920933556,19782.0,438.0,0.08904109589020767,0.23327715903275256,0.0,7989.0,902659.0,7551.0,902221.0,2077.105022826308,0.40802469135802466,0.9246913580246913,0.666358024691358,0.6947092469018112,0.4361296472831268,0.8055290753098189,0.42802669208770255,0.5800166825548141
DC40,DC5,DC40->DC5,203.0,6.548387096774194,8.0,0.6642342026443228,1574.0,116.0,0.06896551724078477,0.10143477969866761,0.0,63832.0,693070.0,63716.0,692954.0,6523.0172413230775,0.6654320987654321,0.8759259259259259,0.770679012345679,0.6348903717826502,0.6792183031458532,0.6854146806482364,0.32507149666348906,0.5760962821734986
DC71,DC8,DC71->DC8,80.0,2.5806451612903225,6.0,1.1577005448339588,10854.0,956.0,0.006276150627608498,0.44860896094932307,0.0,75315.0,2130508.0,74359.0,2129552.0,2305.346234307212,0.43796296296296294,0.8814814814814814,0.6597222222222222,0.6546711153479504,0.4194470924690181,0.9237368922783603,0.41182078169685415,0.5755123927550048
DC58,DC14,DC58->DC14,0.0,0.0,0.0,0.0,478146.0,15835.0,0.0,0.0,0.0,176452.0,902659.0,160617.0,886824.0,66.14720555730558,0.5856481481481481,0.9246913580246913,0.7551697530864196,0.45972354623450906,0.6310772163965681,0.33841754051477596,0.8217349857006673,0.5748689227836035
DC55,DC10,DC55->DC10,2660.0,85.80645161290323,98.0,7.818173018322943,140218.0,1201.0,0.08159866777678468,0.09111404645307769,0.0,5405.0,2290621.0,4204.0,2289420.0,1909.7618651108162,0.39567901234567904,0.8976851851851853,0.6466820987654321,0.7592945662535748,0.39180171591992374,0.6816015252621545,0.4356530028598665,0.5748570066730219
DC3,DC22,DC3->DC22,0.0,0.0,0.0,0.0,60.0,32.0,0.0,0.0,0.0,3492.0,137.0,3460.0,105.0,111.40624999651857,0.8919753086419754,0.7834876543209874,0.8377314814814814,0.3172068636796949,0.8908484270734033,0.33841754051477596,0.7464251668255482,0.5711034318398475
DC47,DC12,DC47->DC12,0.0,0.0,0.0,0.0,98655.0,71112.0,0.0,0.0,0.0,579385.0,284822.0,508273.0,213710.0,10.152759028012007,0.7172839506172839,0.6597222222222222,0.688503086419753,0.434699714013346,0.47855100095328884,0.33841754051477596,0.9933269780743565,0.5708770257387988
DC58,DC10,DC58->DC10,0.0,0.0,0.0,0.0,332822.0,39928.0,0.0,0.0,0.0,176452.0,2290621.0,136524.0,2250693.0,59.788043478259375,0.5856481481481481,0.8976851851851853,0.7416666666666667,0.45376549094375596,0.6024785510009533,0.33841754051477596,0.8408007626310772,0.5704003813155385
DC48,DC3,DC48->DC3,0.0,0.0,0.0,0.0,348807.0,7132.0,0.0,0.0,0.0,201093.0,727980.0,193961.0,720848.0,128.2682277060953,0.666820987654321,0.8919753086419754,0.7793981481481482,0.4547187797902764,0.7073403241182078,0.33841754051477596,0.7244995233555768,0.5678741658722593
DC58,DC3,DC58->DC3,0.0,0.0,0.0,0.0,358631.0,14136.0,0.0,0.0,0.0,176452.0,727980.0,162316.0,713844.0,61.98075834747722,0.5856481481481481,0.8919753086419754,0.7388117283950617,0.45495710200190653,0.5958055290753098,0.33841754051477596,0.8331744518589133,0.5672426120114394
DC26,DC3,DC26->DC3,0.0,0.0,0.0,0.0,437373.0,8033.0,0.0,0.0,0.0,179850.0,727980.0,171817.0,719947.0,111.01257313580093,0.6458333333333333,0.8919753086419754,0.7689043209876543,0.4585319351763584,0.674928503336511,0.33841754051477596,0.7473784556720686,0.5668255481410868
DC9,DC10,DC9->DC10,0.0,0.0,0.0,0.0,57482.0,1761.0,0.0,0.0,0.0,92175.0,2290621.0,90414.0,2288860.0,1351.0925610440936,0.9165123456790123,0.8976851851851853,0.9070987654320988,0.4234985700667302,0.9938036224976168,0.33841754051477596,0.4680648236415634,0.564454242135367
DC40,DC12,DC40->DC12,0.0,0.0,0.0,0.0,282387.0,31454.0,0.0,0.0,0.0,63832.0,284822.0,32378.0,253368.0,9.084567940484229,0.6654320987654321,0.6597222222222222,0.6625771604938271,0.45066730219256435,0.42469018112488083,0.33841754051477596,0.994280266920877,0.5632387988560534
DC10,DC23,DC10->DC23,0.0,0.0,0.0,0.0,1960.0,991.0,0.0,0.0,0.0,336532.0,5277.0,335541.0,4286.0,342.91321897039063,0.8976851851851853,0.8141975308641975,0.8559413580246914,0.3698760724499523,0.9337464251668256,0.33841754051477596,0.5958055290753098,0.5626072449952335
DC58,DC8,DC58->DC8,0.0,0.0,0.0,0.0,695288.0,32412.0,0.0,0.0,0.0,176452.0,2130508.0,144040.0,2098096.0,69.17610761446164,0.5856481481481481,0.8814814814814814,0.7335648148148148,0.46496663489037177,0.5795996186844614,0.33841754051477596,0.8160152526215443,0.5624046711153479
DC43,DC3,DC43->DC3,0.0,0.0,0.0,0.0,298237.0,8061.0,0.0,0.0,0.0,145712.0,727980.0,137651.0,719919.0,106.3850638878419,0.6375,0.8919753086419754,0.7647376543209876,0.45233555767397515,0.6596758817921831,0.33841754051477596,0.7530981887511916,0.5622735938989514
DC55,DC8,DC55->DC8,19.0,0.6129032258064516,1.0,0.4870860925981129,5869.0,709.0,0.001410437235541029,0.7947194129423789,0.0,5405.0,2130508.0,4696.0,2129799.0,3010.5712270761487,0.39567901234567904,0.8814814814814814,0.6385802469135802,0.6446615824594852,0.37273593898951385,0.9837940896091516,0.3822688274547188,0.5619518589132507
DC3,DC36,DC3->DC36,0.0,0.0,0.0,0.0,84.0,20.0,0.0,0.0,0.0,3492.0,240.0,3472.0,220.0,184.59999999077,0.8919753086419754,0.8058641975308642,0.8489197530864199,0.32256911344137273,0.9194470924690181,0.33841754051477596,0.6711153479504289,0.5613024308865586
DC58,DC5,DC58->DC5,0.0,0.0,0.0,0.0,291401.0,13805.0,0.0,0.0,0.0,176452.0,693070.0,162647.0,679265.0,60.98601955812669,0.5856481481481481,0.8759259259259259,0.7307870370370371,0.4511439466158246,0.572926596758818,0.33841754051477596,0.8360343183984748,0.5609032411820781
DC52,DC62,DC52->DC62,1387.0,44.74193548387097,53.0,6.786931188952751,23494.0,556.0,0.0953237410070228,0.15169060335460194,0.0,7989.0,1059024.0,7433.0,1058468.0,1917.088129492955,0.40802469135802466,0.8708333333333331,0.639429012345679,0.7097235462345091,0.3746425166825548,0.7159199237368923,0.43469971401334606,0.5581267874165872
DC23,DC9,DC23->DC9,0.0,0.0,0.0,0.0,33687.0,2667.0,0.0,0.0,0.0,810066.0,1447351.0,807399.0,1444684.0,844.425571803208,0.8141975308641975,0.9165123456790123,0.8653549382716049,0.413489037178265,0.9413727359389895,0.33841754051477596,0.5071496663489037,0.5576143946615824
DC68,DC70,DC68->DC70,1.0,0.03225806451612903,1.0,0.17668469596940847,3963.0,256.0,0.0039062499999847414,5.477225405257675,0.0,35817.0,280449.0,35561.0,280193.0,1233.414062495182,0.4356481481481481,0.7101851851851853,0.5729166666666667,0.6336987607244995,0.2659675881792183,0.9990467111534795,0.47569113441372735,0.5570662535748332
DC55,DC62,DC55->DC62,2750.0,88.70967741935483,99.0,8.759118928983142,33522.0,507.0,0.19526627218896397,0.0987391588346969,0.0,5405.0,1059024.0,4898.0,1058517.0,2097.465483230577,0.39567901234567904,0.8708333333333331,0.6332561728395061,0.7328408007626311,0.36129647283126787,0.684461391801716,0.4270734032411821,0.5562559580552907
DC50,DC3,DC50->DC3,0.0,0.0,0.0,0.0,229558.0,6919.0,0.0,0.0,0.0,141641.0,727980.0,134722.0,721061.0,123.68593727415468,0.6385802469135802,0.8919753086419754,0.7652777777777777,0.44709246901811245,0.6606291706387035,0.33841754051477596,0.7340324118207817,0.5559103908484271
DC47,DC40,DC47->DC40,0.0,0.0,0.0,0.0,35235.0,28631.0,0.0,0.0,0.0,579385.0,97443.0,550754.0,68812.0,21.639691243756012,0.7172839506172839,0.6654320987654321,0.691358024691358,0.4149189704480457,0.4861773117254528,0.33841754051477596,0.9532888465204957,0.5558508102955195
DC53,DC4,DC53->DC4,289.0,9.32258064516129,22.0,4.04321093075703,1455.0,188.0,0.11702127659512224,0.43370082643606644,0.0,39744.0,2405716.0,39556.0,2405528.0,13005.76595737763,0.5220679012345679,0.8876543209876543,0.7048611111111112,0.644423260247855,0.5119161105815062,0.9142040038131554,0.25929456625357483,0.5554814108674928
DC53,DC70,DC53->DC70,2.0,0.06451612903225806,1.0,0.2456701001891583,261.0,204.0,0.004901960784289697,3.807886493909713,0.0,39744.0,280449.0,39540.0,280245.0,1567.5735294040805,0.5220679012345679,0.7101851851851853,0.6161265432098766,0.5965204957102002,0.332697807435653,0.9952335557673975,0.45567206863679693,0.5551596758817922
DC3,DC10,DC3->DC10,0.0,0.0,0.0,0.0,14859.0,2011.0,0.0,0.0,0.0,3492.0,2290621.0,1481.0,2288610.0,1138.7821979109206,0.8919753086419754,0.8976851851851853,0.8948302469135803,0.39704480457578645,0.9766444232602478,0.33841754051477596,0.4804575786463298,0.554003813155386
DC52,DC10,DC52->DC10,1344.0,43.354838709677416,55.0,8.185543460771495,32227.0,498.0,0.11044176706805132,0.1888034577961782,0.0,7989.0,2290621.0,7491.0,2290123.0,4613.68273091443,0.40802469135802466,0.8976851851851853,0.6528549382716049,0.7137750238322211,0.40896091515729266,0.7597712106768351,0.34985700667302194,0.5534914204003812
DC55,DC5,DC55->DC5,948.0,30.580645161290324,39.0,7.321088379990906,13388.0,252.0,0.15476190476129065,0.23940267908470103,0.0,5405.0,693070.0,5153.0,692818.0,2769.7261904651996,0.39567901234567904,0.8759259259259259,0.6358024691358024,0.6908960915157293,0.3651096282173499,0.8160152526215443,0.39180171591992374,0.5534437559580553
DC30,DC3,DC30->DC3,0.0,0.0,0.0,0.0,434953.0,4008.0,0.0,0.0,0.0,156937.0,727980.0,152929.0,723972.0,218.78767465064402,0.6763888888888888,0.8919753086419754,0.7841820987654321,0.45805529075309814,0.724976167778837,0.33841754051477596,0.6406101048617732,0.5524785510009533
DC9,DC8,DC9->DC8,0.0,0.0,0.0,0.0,3749.0,2225.0,0.0,0.0,0.0,92175.0,2130508.0,89950.0,2128283.0,996.9586516849452,0.9165123456790123,0.8814814814814814,0.8989969135802469,0.3786939942802669,0.9823641563393708,0.33841754051477596,0.49285033365109626,0.5521091515729265
DC9,DC4,DC9->DC4,0.0,0.0,0.0,0.0,3570.0,2114.0,0.0,0.0,0.0,92175.0,2405716.0,90061.0,2403602.0,1179.5946073788175,0.9165123456790123,0.8876543209876543,0.9020833333333333,0.3777407054337464,0.9861773117254529,0.33841754051477596,0.47950428979980936,0.5493922783603431
DC70,DC38,DC70->DC38,0.0,0.0,0.0,0.0,171.0,161.0,0.0,0.0,0.0,2852.0,217.0,2691.0,56.0,17.06211180113626,0.7101851851851853,0.7305555555555555,0.7203703703703703,0.3336510962821735,0.5467111534795043,0.33841754051477596,0.9742612011439467,0.5477836034318398
DC14,DC40,DC14->DC40,0.0,0.0,0.0,0.0,69640.0,7135.0,0.0,0.0,0.0,1575798.0,97443.0,1568663.0,90308.0,232.5117028731279,0.9246913580246913,0.6654320987654321,0.7950617283950616,0.4277883698760724,0.7526215443279314,0.33841754051477596,0.6329837940896091,0.5468898951382268
DC14,DC12,DC14->DC12,0.0,0.0,0.0,0.0,181404.0,6525.0,0.0,0.0,0.0,1575798.0,284822.0,1569273.0,278297.0,283.15249042141255,0.9246913580246913,0.6597222222222222,0.7922067901234567,0.4437559580552907,0.7459485224022879,0.33841754051477596,0.6158245948522403,0.5465204957102001
DC51,DC12,DC51->DC12,0.0,0.0,0.0,0.0,115894.0,15074.0,0.0,0.0,0.0,715715.0,284822.0,700641.0,269748.0,64.3750165848438,0.775,0.6597222222222222,0.7173611111111111,0.436606291706387,0.5367016205910391,0.33841754051477596,0.8284080076263107,0.5448522402287892
DC22,DC12,DC22->DC12,0.0,0.0,0.0,0.0,271808.0,13984.0,0.0,0.0,0.0,884569.0,284822.0,870585.0,270838.0,81.62349828374703,0.7834876543209874,0.6597222222222222,0.7216049382716048,0.44971401334604383,0.550047664442326,0.33841754051477596,0.7959961868446139,0.5446734985700667
DC46,DC12,DC46->DC12,0.0,0.0,0.0,0.0,326020.0,8128.0,0.0,0.0,0.0,211065.0,284822.0,202937.0,276694.0,59.009719488181716,0.7342592592592593,0.6597222222222222,0.6969907407407407,0.4532888465204957,0.4990467111534795,0.33841754051477596,0.8417540514775977,0.5446139180171592
DC5,DC9,DC5->DC9,0.0,0.0,0.0,0.0,2053.0,983.0,0.0,0.0,0.0,32737.0,1447351.0,31754.0,1446368.0,1503.6846388591011,0.8759259259259259,0.9165123456790123,0.8962191358024691,0.3703527168732126,0.9785510009532888,0.33841754051477596,0.4604385128693994,0.5401334604385128
DC62,DC23,DC62->DC23,0.0,0.0,0.0,0.0,612.0,412.0,0.0,0.0,0.0,195979.0,5277.0,195567.0,4865.0,486.48543689202313,0.8708333333333331,0.8141975308641975,0.8425154320987653,0.3531935176358436,0.9041944709246902,0.33841754051477596,0.55767397521449,0.5398474737845567
DC3,DC5,DC3->DC5,0.0,0.0,0.0,0.0,4348.0,458.0,0.0,0.0,0.0,3492.0,693070.0,3034.0,692612.0,1518.8777292543257,0.8919753086419754,0.8759259259259259,0.8839506172839506,0.3810772163965681,0.959485224022879,0.33841754051477596,0.45853193517635843,0.5386439466158246
DC36,DC64,DC36->DC64,0.0,0.0,0.0,0.0,541202.0,101881.0,0.0,0.0,0.0,938959.0,317231.0,837078.0,215350.0,10.329973204032054,0.8058641975308642,0.38518518518518513,0.5955246913580247,0.46091515729265964,0.3107721639656816,0.33841754051477596,0.9914204003813155,0.5376310772163966
DC5,DC36,DC5->DC36,0.0,0.0,0.0,0.0,128.0,90.0,0.0,0.0,0.0,32737.0,240.0,32647.0,150.0,364.4111111070621,0.8759259259259259,0.8058641975308642,0.840895061728395,0.3297187797902764,0.8975214489990467,0.33841754051477596,0.5872259294566253,0.5373510486177311
DC3,DC23,DC3->DC23,0.0,0.0,0.0,0.0,31.0,24.0,0.0,0.0,0.0,3492.0,5277.0,3468.0,5253.0,363.37499998485936,0.8919753086419754,0.8141975308641975,0.8530864197530865,0.30386081982840796,0.9289799809342231,0.33841754051477596,0.5891325071496664,0.5366420400381315
DC23,DC40,DC23->DC40,0.0,0.0,0.0,0.0,170141.0,6623.0,0.0,0.0,0.0,810066.0,97443.0,803443.0,90820.0,135.02385625847273,0.8141975308641975,0.6654320987654321,0.7398148148148148,0.4435176358436606,0.5977121067683508,0.33841754051477596,0.7168732125834127,0.5346401334604385
DC3,DC21,DC3->DC21,0.0,0.0,0.0,0.0,53.0,21.0,0.0,0.0,0.0,3492.0,223.0,3471.0,202.0,174.90476189643311,0.8919753086419754,0.7339506172839506,0.812962962962963,0.3144661582459485,0.8117254528122021,0.33841754051477596,0.680648236415634,0.5339192087702573
DC52,DC5,DC52->DC5,1506.0,48.58064516129032,55.0,4.093852145622571,3409.0,249.0,0.22088353413565912,0.08426920087097435,0.0,7989.0,693070.0,7740.0,692821.0,2813.4979919565726,0.40802469135802466,0.8759259259259259,0.6419753086419753,0.6823164918970449,0.3813155386081983,0.680648236415634,0.38989513822688276,0.5337106768350811
DC12,DC36,DC12->DC36,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,916.0,240.0,881.0,205.0,31.028571427684902,0.6597222222222222,0.8058641975308642,0.7327932098765433,0.30672068636796945,0.5762631077216397,0.33841754051477596,0.9218303145853194,0.5326382268827454
DC36,DC9,DC36->DC9,0.0,0.0,0.0,0.0,36950.0,969.0,0.0,0.0,0.0,938959.0,1447351.0,937990.0,1446382.0,2460.6522187797104,0.8058641975308642,0.9165123456790123,0.8611882716049383,0.41682554814108674,0.9375595805529076,0.33841754051477596,0.40610104861773116,0.5325667302192564
DC25,DC64,DC25->DC64,0.0,0.0,0.0,0.0,207006.0,53912.0,0.0,0.0,0.0,535975.0,317231.0,482063.0,263319.0,13.825901469060437,0.8162037037037037,0.38518518518518513,0.6006944444444444,0.44613918017159193,0.31839847473784555,0.33841754051477596,0.9780743565300286,0.5310295519542421
DC17,DC9,DC17->DC9,0.0,0.0,0.0,0.0,25595.0,1205.0,0.0,0.0,0.0,795108.0,1447351.0,793903.0,1446146.0,1858.9618257245984,0.7677469135802468,0.9165123456790123,0.8421296296296296,0.40824594852240226,0.9027645376549094,0.33841754051477596,0.440419447092469,0.5294447092469018
