date,origin,dest,edge,base_volume,diverted_to_new_site,adjusted_volume,line_type
2023-01-05,DC30,DC40,DC30->DC40,0.0,0.0,0.0,existing
2023-01-05,DC30,DC5,DC30->DC5,1390.0,0.0,1390.0,existing
2023-01-05,DC30,DC62,DC30->DC62,2881.0,0.0,2881.0,existing
2023-01-05,DC30,DC64,DC30->DC64,0.0,0.0,0.0,existing
2023-01-05,DC30,DC65,DC30->DC65,0.0,0.0,0.0,existing
2023-01-05,DC30,DC67,DC30->DC67,0.0,0.0,0.0,existing
2023-01-05,DC30,DC70,DC30->DC70,135.0,0.0,135.0,existing
2023-01-05,DC30,DC8,DC30->DC8,42.0,0.0,42.0,existing
2023-01-05,DC30,DC81,DC30->DC81,0.0,0.0,0.0,existing
2023-01-05,DC30,DC9,DC30->DC9,0.0,0.0,0.0,existing
2023-01-05,DC31,DC10,DC31->DC10,678.0,0.0,678.0,existing
2023-01-05,DC31,DC12,DC31->DC12,0.0,0.0,0.0,existing
2023-01-05,DC31,DC14,DC31->DC14,299.0,0.0,299.0,existing
2023-01-05,DC31,DC3,DC31->DC3,0.0,0.0,0.0,existing
2023-01-05,DC31,DC32,DC31->DC32,0.0,0.0,0.0,existing
2023-01-05,DC31,DC34,DC31->DC34,0.0,0.0,0.0,existing
2023-01-05,DC31,DC35,DC31->DC35,2.0,0.0,2.0,existing
2023-01-05,DC31,DC37,DC31->DC37,0.0,0.0,0.0,existing
2023-01-05,DC31,DC4,DC31->DC4,2243.0,0.0,2243.0,existing
2023-01-05,DC31,DC40,DC31->DC40,0.0,0.0,0.0,existing
2023-01-05,DC31,DC5,DC31->DC5,96.0,0.0,96.0,existing
2023-01-05,DC31,DC62,DC31->DC62,685.0,0.0,685.0,existing
2023-01-05,DC31,DC64,DC31->DC64,0.0,0.0,0.0,existing
2023-01-05,DC31,DC65,DC31->DC65,0.0,0.0,0.0,existing
2023-01-05,DC31,DC70,DC31->DC70,2.0,0.0,2.0,existing
2023-01-05,DC31,DC76,DC31->DC76,0.0,0.0,0.0,existing
2023-01-05,DC31,DC8,DC31->DC8,7.0,0.0,7.0,existing
2023-01-05,DC31,DC9,DC31->DC9,0.0,0.0,0.0,existing
2023-01-05,DC32,DC10,DC32->DC10,0.0,0.0,0.0,existing
2023-01-05,DC32,DC12,DC32->DC12,0.0,0.0,0.0,existing
2023-01-05,DC32,DC14,DC32->DC14,0.0,0.0,0.0,existing
2023-01-05,DC32,DC35,DC32->DC35,0.0,0.0,0.0,existing
2023-01-05,DC32,DC40,DC32->DC40,0.0,0.0,0.0,existing
2023-01-05,DC32,DC70,DC32->DC70,0.0,0.0,0.0,existing
2023-01-05,DC33,DC10,DC33->DC10,0.0,0.0,0.0,existing
2023-01-05,DC33,DC14,DC33->DC14,0.0,0.0,0.0,existing
2023-01-05,DC33,DC3,DC33->DC3,0.0,0.0,0.0,existing
2023-01-05,DC33,DC4,DC33->DC4,0.0,0.0,0.0,existing
2023-01-05,DC33,DC5,DC33->DC5,0.0,0.0,0.0,existing
2023-01-05,DC33,DC62,DC33->DC62,0.0,0.0,0.0,existing
2023-01-05,DC33,DC65,DC33->DC65,0.0,0.0,0.0,existing
2023-01-05,DC33,DC8,DC33->DC8,0.0,0.0,0.0,existing
2023-01-05,DC33,DC9,DC33->DC9,0.0,0.0,0.0,existing
2023-01-05,DC34,DC10,DC34->DC10,71.0,0.0,71.0,existing
2023-01-05,DC34,DC12,DC34->DC12,0.0,0.0,0.0,existing
2023-01-05,DC34,DC14,DC34->DC14,63.0,0.0,63.0,existing
2023-01-05,DC34,DC3,DC34->DC3,0.0,0.0,0.0,existing
2023-01-05,DC34,DC30,DC34->DC30,0.0,0.0,0.0,existing
2023-01-05,DC34,DC32,DC34->DC32,0.0,0.0,0.0,existing
2023-01-05,DC34,DC35,DC34->DC35,441.0,0.0,441.0,existing
2023-01-05,DC34,DC4,DC34->DC4,5.0,0.0,5.0,existing
2023-01-05,DC34,DC40,DC34->DC40,0.0,0.0,0.0,existing
2023-01-05,DC34,DC5,DC34->DC5,24.0,0.0,24.0,existing
2023-01-05,DC34,DC62,DC34->DC62,59.0,0.0,59.0,existing
2023-01-05,DC34,DC64,DC34->DC64,0.0,0.0,0.0,existing
2023-01-05,DC34,DC67,DC34->DC67,0.0,0.0,0.0,existing
2023-01-05,DC34,DC70,DC34->DC70,747.0,0.0,747.0,existing
2023-01-05,DC34,DC8,DC34->DC8,147.0,0.0,147.0,existing
2023-01-05,DC34,DC9,DC34->DC9,0.0,0.0,0.0,existing
2023-01-05,DC35,DC10,DC35->DC10,0.0,0.0,0.0,existing
2023-01-05,DC35,DC12,DC35->DC12,0.0,0.0,0.0,existing
2023-01-05,DC35,DC14,DC35->DC14,0.0,0.0,0.0,existing
2023-01-05,DC35,DC17,DC35->DC17,0.0,0.0,0.0,existing
2023-01-05,DC35,DC23,DC35->DC23,0.0,0.0,0.0,existing
2023-01-05,DC35,DC3,DC35->DC3,0.0,0.0,0.0,existing
2023-01-05,DC35,DC30,DC35->DC30,0.0,0.0,0.0,existing
2023-01-05,DC35,DC32,DC35->DC32,0.0,0.0,0.0,existing
2023-01-05,DC35,DC34,DC35->DC34,0.0,0.0,0.0,existing
2023-01-05,DC35,DC36,DC35->DC36,0.0,0.0,0.0,existing
2023-01-05,DC35,DC4,DC35->DC4,0.0,0.0,0.0,existing
2023-01-05,DC35,DC40,DC35->DC40,0.0,0.0,0.0,existing
2023-01-05,DC35,DC5,DC35->DC5,0.0,0.0,0.0,existing
2023-01-05,DC35,DC62,DC35->DC62,0.0,0.0,0.0,existing
2023-01-05,DC35,DC67,DC35->DC67,0.0,0.0,0.0,existing
2023-01-05,DC35,DC70,DC35->DC70,19.0,0.0,19.0,existing
2023-01-05,DC35,DC8,DC35->DC8,0.0,0.0,0.0,existing
2023-01-05,DC35,DC9,DC35->DC9,0.0,0.0,0.0,existing
2023-01-05,DC36,DC10,DC36->DC10,17972.0,3594.4,14377.6,existing
2023-01-05,DC36,DC12,DC36->DC12,0.0,0.0,0.0,existing
2023-01-05,DC36,DC14,DC36->DC14,11655.0,2331.0,9324.0,existing
2023-01-05,DC36,DC20,DC36->DC20,0.0,0.0,0.0,existing
2023-01-05,DC36,DC23,DC36->DC23,0.0,0.0,0.0,existing
2023-01-05,DC36,DC29,DC36->DC29,0.0,0.0,0.0,existing
2023-01-05,DC36,DC3,DC36->DC3,17848.0,3569.6000000000004,14278.4,existing
2023-01-05,DC36,DC32,DC36->DC32,0.0,0.0,0.0,existing
2023-01-05,DC36,DC33,DC36->DC33,0.0,0.0,0.0,existing
2023-01-05,DC36,DC34,DC36->DC34,0.0,0.0,0.0,existing
2023-01-05,DC36,DC35,DC36->DC35,711.0,0.0,711.0,existing
2023-01-05,DC36,DC4,DC36->DC4,45430.0,9086.0,36344.0,existing
2023-01-05,DC36,DC40,DC36->DC40,0.0,0.0,0.0,existing
2023-01-05,DC36,DC5,DC36->DC5,7704.0,0.0,7704.0,existing
2023-01-05,DC36,DC62,DC36->DC62,14816.0,2963.2000000000003,11852.8,existing
2023-01-05,DC36,DC64,DC36->DC64,0.0,0.0,0.0,existing
2023-01-05,DC36,DC65,DC36->DC65,0.0,0.0,0.0,existing
2023-01-05,DC36,DC70,DC36->DC70,809.0,0.0,809.0,existing
2023-01-05,DC36,DC8,DC36->DC8,161.0,0.0,161.0,existing
2023-01-05,DC36,DC81,DC36->DC81,0.0,0.0,0.0,existing
2023-01-05,DC36,DC9,DC36->DC9,0.0,0.0,0.0,existing
2023-01-05,DC37,DC10,DC37->DC10,0.0,0.0,0.0,existing
2023-01-05,DC37,DC14,DC37->DC14,0.0,0.0,0.0,existing
2023-01-05,DC37,DC3,DC37->DC3,0.0,0.0,0.0,existing
2023-01-05,DC37,DC4,DC37->DC4,0.0,0.0,0.0,existing
2023-01-05,DC37,DC5,DC37->DC5,0.0,0.0,0.0,existing
2023-01-05,DC37,DC54,DC37->DC54,0.0,0.0,0.0,existing
2023-01-05,DC37,DC62,DC37->DC62,0.0,0.0,0.0,existing
2023-01-05,DC37,DC8,DC37->DC8,0.0,0.0,0.0,existing
2023-01-05,DC37,DC9,DC37->DC9,0.0,0.0,0.0,existing
2023-01-05,DC38,DC10,DC38->DC10,4641.0,0.0,4641.0,existing
2023-01-05,DC38,DC12,DC38->DC12,0.0,0.0,0.0,existing
2023-01-05,DC38,DC14,DC38->DC14,4601.0,0.0,4601.0,existing
2023-01-05,DC38,DC22,DC38->DC22,0.0,0.0,0.0,existing
2023-01-05,DC38,DC3,DC38->DC3,6845.0,0.0,6845.0,existing
2023-01-05,DC38,DC32,DC38->DC32,0.0,0.0,0.0,existing
2023-01-05,DC38,DC34,DC38->DC34,0.0,0.0,0.0,existing
2023-01-05,DC38,DC35,DC38->DC35,1166.0,0.0,1166.0,existing
2023-01-05,DC38,DC4,DC38->DC4,11492.0,0.0,11492.0,existing
2023-01-05,DC38,DC40,DC38->DC40,0.0,0.0,0.0,existing
2023-01-05,DC38,DC5,DC38->DC5,2323.0,0.0,2323.0,existing
2023-01-05,DC38,DC62,DC38->DC62,5007.0,0.0,5007.0,existing
2023-01-05,DC38,DC64,DC38->DC64,0.0,0.0,0.0,existing
2023-01-05,DC38,DC65,DC38->DC65,0.0,0.0,0.0,existing
2023-01-05,DC38,DC70,DC38->DC70,1533.0,0.0,1533.0,existing
2023-01-05,DC38,DC8,DC38->DC8,67.0,0.0,67.0,existing
2023-01-05,DC38,DC81,DC38->DC81,0.0,0.0,0.0,existing
2023-01-05,DC38,DC9,DC38->DC9,0.0,0.0,0.0,existing
2023-01-05,DC39,DC10,DC39->DC10,0.0,0.0,0.0,existing
2023-01-05,DC39,DC14,DC39->DC14,0.0,0.0,0.0,existing
2023-01-05,DC39,DC4,DC39->DC4,0.0,0.0,0.0,existing
2023-01-05,DC39,DC5,DC39->DC5,0.0,0.0,0.0,existing
2023-01-05,DC39,DC8,DC39->DC8,0.0,0.0,0.0,existing
2023-01-05,DC39,DC9,DC39->DC9,0.0,0.0,0.0,existing
2023-01-05,DC4,DC10,DC4->DC10,48.0,0.0,48.0,existing
2023-01-05,DC4,DC14,DC4->DC14,99.0,0.0,99.0,existing
2023-01-05,DC4,DC17,DC4->DC17,0.0,0.0,0.0,existing
2023-01-05,DC4,DC19,DC4->DC19,0.0,0.0,0.0,existing
2023-01-05,DC4,DC20,DC4->DC20,0.0,0.0,0.0,existing
2023-01-05,DC4,DC21,DC4->DC21,0.0,0.0,0.0,existing
2023-01-05,DC4,DC22,DC4->DC22,0.0,0.0,0.0,existing
2023-01-05,DC4,DC23,DC4->DC23,0.0,0.0,0.0,existing
2023-01-05,DC4,DC3,DC4->DC3,0.0,0.0,0.0,existing
2023-01-05,DC4,DC30,DC4->DC30,0.0,0.0,0.0,existing
2023-01-05,DC4,DC34,DC4->DC34,0.0,0.0,0.0,existing
2023-01-05,DC4,DC35,DC4->DC35,0.0,0.0,0.0,existing
2023-01-05,DC4,DC36,DC4->DC36,0.0,0.0,0.0,existing
2023-01-05,DC4,DC38,DC4->DC38,0.0,0.0,0.0,existing
2023-01-05,DC4,DC40,DC4->DC40,0.0,0.0,0.0,existing
2023-01-05,DC4,DC5,DC4->DC5,13.0,0.0,13.0,existing
2023-01-05,DC4,DC62,DC4->DC62,100.0,0.0,100.0,existing
2023-01-05,DC4,DC64,DC4->DC64,0.0,0.0,0.0,existing
2023-01-05,DC4,DC65,DC4->DC65,0.0,0.0,0.0,existing
2023-01-05,DC4,DC70,DC4->DC70,0.0,0.0,0.0,existing
2023-01-05,DC4,DC8,DC4->DC8,136.0,0.0,136.0,existing
2023-01-05,DC4,DC9,DC4->DC9,0.0,0.0,0.0,existing
2023-01-05,DC40,DC10,DC40->DC10,7.0,0.0,7.0,existing
2023-01-05,DC40,DC12,DC40->DC12,0.0,0.0,0.0,existing
2023-01-05,DC40,DC14,DC40->DC14,8.0,0.0,8.0,existing
2023-01-05,DC40,DC21,DC40->DC21,0.0,0.0,0.0,existing
2023-01-05,DC40,DC22,DC40->DC22,0.0,0.0,0.0,existing
2023-01-05,DC40,DC3,DC40->DC3,0.0,0.0,0.0,existing
2023-01-05,DC40,DC30,DC40->DC30,0.0,0.0,0.0,existing
2023-01-05,DC40,DC32,DC40->DC32,0.0,0.0,0.0,existing
2023-01-05,DC40,DC34,DC40->DC34,0.0,0.0,0.0,existing
2023-01-05,DC40,DC35,DC40->DC35,1568.0,0.0,1568.0,existing
2023-01-05,DC40,DC4,DC40->DC4,13.0,0.0,13.0,existing
2023-01-05,DC40,DC5,DC40->DC5,6.0,0.0,6.0,existing
2023-01-05,DC40,DC62,DC40->DC62,12.0,0.0,12.0,existing
2023-01-05,DC40,DC67,DC40->DC67,0.0,0.0,0.0,existing
2023-01-05,DC40,DC70,DC40->DC70,2668.0,0.0,2668.0,existing
2023-01-05,DC40,DC8,DC40->DC8,0.0,0.0,0.0,existing
2023-01-05,DC40,DC9,DC40->DC9,0.0,0.0,0.0,existing
2023-01-05,DC41,DC10,DC41->DC10,0.0,0.0,0.0,existing
2023-01-05,DC41,DC12,DC41->DC12,0.0,0.0,0.0,existing
2023-01-05,DC41,DC14,DC41->DC14,0.0,0.0,0.0,existing
2023-01-05,DC41,DC29,DC41->DC29,0.0,0.0,0.0,existing
2023-01-05,DC41,DC3,DC41->DC3,0.0,0.0,0.0,existing
2023-01-05,DC41,DC35,DC41->DC35,0.0,0.0,0.0,existing
2023-01-05,DC41,DC40,DC41->DC40,0.0,0.0,0.0,existing
2023-01-05,DC41,DC5,DC41->DC5,0.0,0.0,0.0,existing
2023-01-05,DC41,DC81,DC41->DC81,0.0,0.0,0.0,existing
2023-01-05,DC41,DC9,DC41->DC9,8016.0,0.0,8016.0,existing
2023-01-05,DC42,DC10,DC42->DC10,747.0,0.0,747.0,existing
2023-01-05,DC42,DC12,DC42->DC12,0.0,0.0,0.0,existing
2023-01-05,DC42,DC14,DC42->DC14,1150.0,0.0,1150.0,existing
2023-01-05,DC42,DC29,DC42->DC29,0.0,0.0,0.0,existing
2023-01-05,DC42,DC3,DC42->DC3,0.0,0.0,0.0,existing
2023-01-05,DC42,DC32,DC42->DC32,0.0,0.0,0.0,existing
2023-01-05,DC42,DC34,DC42->DC34,0.0,0.0,0.0,existing
2023-01-05,DC42,DC35,DC42->DC35,47.0,0.0,47.0,existing
2023-01-05,DC42,DC4,DC42->DC4,6.0,0.0,6.0,existing
2023-01-05,DC42,DC40,DC42->DC40,0.0,0.0,0.0,existing
2023-01-05,DC42,DC5,DC42->DC5,346.0,0.0,346.0,existing
2023-01-05,DC42,DC62,DC42->DC62,1099.0,0.0,1099.0,existing
2023-01-05,DC42,DC65,DC42->DC65,0.0,0.0,0.0,existing
2023-01-05,DC42,DC70,DC42->DC70,86.0,0.0,86.0,existing
2023-01-05,DC42,DC8,DC42->DC8,3066.0,0.0,3066.0,existing
2023-01-05,DC42,DC81,DC42->DC81,0.0,0.0,0.0,existing
2023-01-05,DC42,DC9,DC42->DC9,1551.0,0.0,1551.0,existing
2023-01-05,DC43,DC10,DC43->DC10,1569.0,0.0,1569.0,existing
2023-01-05,DC43,DC12,DC43->DC12,0.0,0.0,0.0,existing
2023-01-05,DC43,DC14,DC43->DC14,1469.0,0.0,1469.0,existing
2023-01-05,DC43,DC29,DC43->DC29,0.0,0.0,0.0,existing
2023-01-05,DC43,DC3,DC43->DC3,0.0,0.0,0.0,existing
2023-01-05,DC43,DC34,DC43->DC34,0.0,0.0,0.0,existing
2023-01-05,DC43,DC35,DC43->DC35,24.0,0.0,24.0,existing
2023-01-05,DC43,DC4,DC43->DC4,7.0,0.0,7.0,existing
2023-01-05,DC43,DC40,DC43->DC40,0.0,0.0,0.0,existing
2023-01-05,DC43,DC45,DC43->DC45,0.0,0.0,0.0,existing
2023-01-05,DC43,DC5,DC43->DC5,747.0,0.0,747.0,existing
2023-01-05,DC43,DC62,DC43->DC62,1477.0,0.0,1477.0,existing
2023-01-05,DC43,DC64,DC43->DC64,0.0,0.0,0.0,existing
2023-01-05,DC43,DC65,DC43->DC65,0.0,0.0,0.0,existing
2023-01-05,DC43,DC70,DC43->DC70,8.0,0.0,8.0,existing
2023-01-05,DC43,DC8,DC43->DC8,4827.0,0.0,4827.0,existing
2023-01-05,DC43,DC9,DC43->DC9,3667.0,0.0,3667.0,existing
2023-01-05,DC44,DC10,DC44->DC10,4043.0,0.0,4043.0,existing
2023-01-05,DC44,DC12,DC44->DC12,0.0,0.0,0.0,existing
2023-01-05,DC44,DC14,DC44->DC14,3482.0,0.0,3482.0,existing
2023-01-05,DC44,DC29,DC44->DC29,0.0,0.0,0.0,existing
2023-01-05,DC44,DC3,DC44->DC3,4320.0,864.0,3456.0,existing
2023-01-05,DC44,DC32,DC44->DC32,0.0,0.0,0.0,existing
2023-01-05,DC44,DC34,DC44->DC34,0.0,0.0,0.0,existing
2023-01-05,DC44,DC35,DC44->DC35,494.0,0.0,494.0,existing
2023-01-05,DC44,DC4,DC44->DC4,21.0,0.0,21.0,existing
2023-01-05,DC44,DC40,DC44->DC40,0.0,0.0,0.0,existing
2023-01-05,DC44,DC5,DC44->DC5,2109.0,0.0,2109.0,existing
2023-01-05,DC44,DC62,DC44->DC62,4932.0,0.0,4932.0,existing
2023-01-05,DC44,DC64,DC44->DC64,0.0,0.0,0.0,existing
2023-01-05,DC44,DC65,DC44->DC65,0.0,0.0,0.0,existing
2023-01-05,DC44,DC70,DC44->DC70,1074.0,0.0,1074.0,existing
2023-01-05,DC44,DC8,DC44->DC8,16409.0,3281.8,13127.2,existing
2023-01-05,DC44,DC81,DC44->DC81,0.0,0.0,0.0,existing
2023-01-05,DC44,DC9,DC44->DC9,31213.0,6242.6,24970.4,existing
2023-01-05,DC45,DC10,DC45->DC10,0.0,0.0,0.0,existing
2023-01-05,DC45,DC12,DC45->DC12,0.0,0.0,0.0,existing
2023-01-05,DC45,DC14,DC45->DC14,0.0,0.0,0.0,existing
2023-01-05,DC45,DC29,DC45->DC29,0.0,0.0,0.0,existing
2023-01-05,DC45,DC3,DC45->DC3,0.0,0.0,0.0,existing
2023-01-05,DC45,DC35,DC45->DC35,0.0,0.0,0.0,existing
2023-01-05,DC45,DC4,DC45->DC4,0.0,0.0,0.0,existing
2023-01-05,DC45,DC5,DC45->DC5,0.0,0.0,0.0,existing
2023-01-05,DC45,DC8,DC45->DC8,0.0,0.0,0.0,existing
2023-01-05,DC45,DC81,DC45->DC81,0.0,0.0,0.0,existing
2023-01-05,DC45,DC9,DC45->DC9,5043.0,0.0,5043.0,existing
2023-01-05,DC46,DC10,DC46->DC10,1415.0,0.0,1415.0,existing
2023-01-05,DC46,DC12,DC46->DC12,0.0,0.0,0.0,existing
2023-01-05,DC46,DC13,DC46->DC13,0.0,0.0,0.0,existing
2023-01-05,DC46,DC14,DC46->DC14,1375.0,0.0,1375.0,existing
2023-01-05,DC46,DC29,DC46->DC29,0.0,0.0,0.0,existing
2023-01-05,DC46,DC3,DC46->DC3,1273.0,0.0,1273.0,existing
2023-01-05,DC46,DC32,DC46->DC32,0.0,0.0,0.0,existing
2023-01-05,DC46,DC34,DC46->DC34,0.0,0.0,0.0,existing
2023-01-05,DC46,DC35,DC46->DC35,646.0,0.0,646.0,existing
2023-01-05,DC46,DC4,DC46->DC4,4.0,0.0,4.0,existing
2023-01-05,DC46,DC40,DC46->DC40,0.0,0.0,0.0,existing
2023-01-05,DC46,DC5,DC46->DC5,749.0,0.0,749.0,existing
2023-01-05,DC46,DC52,DC46->DC52,0.0,0.0,0.0,existing
2023-01-05,DC46,DC62,DC46->DC62,1542.0,0.0,1542.0,existing
2023-01-05,DC46,DC64,DC46->DC64,0.0,0.0,0.0,existing
2023-01-05,DC46,DC65,DC46->DC65,0.0,0.0,0.0,existing
2023-01-05,DC46,DC70,DC46->DC70,1326.0,0.0,1326.0,existing
2023-01-05,DC46,DC8,DC46->DC8,5887.0,0.0,5887.0,existing
2023-01-05,DC46,DC81,DC46->DC81,0.0,0.0,0.0,existing
2023-01-05,DC46,DC9,DC46->DC9,18135.0,0.0,18135.0,existing
2023-01-05,DC47,DC10,DC47->DC10,2744.0,0.0,2744.0,existing
2023-01-05,DC47,DC12,DC47->DC12,0.0,0.0,0.0,existing
2023-01-05,DC47,DC14,DC47->DC14,2463.0,0.0,2463.0,existing
2023-01-05,DC47,DC29,DC47->DC29,0.0,0.0,0.0,existing
2023-01-05,DC47,DC3,DC47->DC3,2492.0,0.0,2492.0,existing
2023-01-05,DC47,DC34,DC47->DC34,0.0,0.0,0.0,existing
2023-01-05,DC47,DC35,DC47->DC35,90.0,0.0,90.0,existing
2023-01-05,DC47,DC4,DC47->DC4,8.0,0.0,8.0,existing
2023-01-05,DC47,DC40,DC47->DC40,0.0,0.0,0.0,existing
2023-01-05,DC47,DC5,DC47->DC5,1313.0,0.0,1313.0,existing
2023-01-05,DC47,DC62,DC47->DC62,2654.0,0.0,2654.0,existing
2023-01-05,DC47,DC64,DC47->DC64,0.0,0.0,0.0,existing
2023-01-05,DC47,DC65,DC47->DC65,0.0,0.0,0.0,existing
2023-01-05,DC47,DC70,DC47->DC70,39.0,0.0,39.0,existing
2023-01-05,DC47,DC8,DC47->DC8,5969.0,0.0,5969.0,existing
2023-01-05,DC47,DC81,DC47->DC81,0.0,0.0,0.0,existing
2023-01-05,DC47,DC9,DC47->DC9,7611.0,0.0,7611.0,existing
2023-01-05,DC48,DC10,DC48->DC10,2560.0,0.0,2560.0,existing
2023-01-05,DC48,DC12,DC48->DC12,0.0,0.0,0.0,existing
2023-01-05,DC48,DC14,DC48->DC14,2321.0,0.0,2321.0,existing
2023-01-05,DC48,DC29,DC48->DC29,0.0,0.0,0.0,existing
2023-01-05,DC48,DC3,DC48->DC3,0.0,0.0,0.0,existing
2023-01-05,DC48,DC32,DC48->DC32,0.0,0.0,0.0,existing
2023-01-05,DC48,DC34,DC48->DC34,0.0,0.0,0.0,existing
2023-01-05,DC48,DC35,DC48->DC35,45.0,0.0,45.0,existing
2023-01-05,DC48,DC4,DC48->DC4,7.0,0.0,7.0,existing
2023-01-05,DC48,DC40,DC48->DC40,0.0,0.0,0.0,existing
2023-01-05,DC48,DC5,DC48->DC5,1079.0,0.0,1079.0,existing
2023-01-05,DC48,DC50,DC48->DC50,0.0,0.0,0.0,existing
2023-01-05,DC48,DC62,DC48->DC62,2122.0,0.0,2122.0,existing
2023-01-05,DC48,DC64,DC48->DC64,0.0,0.0,0.0,existing
2023-01-05,DC48,DC65,DC48->DC65,0.0,0.0,0.0,existing
2023-01-05,DC48,DC70,DC48->DC70,166.0,0.0,166.0,existing
2023-01-05,DC48,DC8,DC48->DC8,6309.0,0.0,6309.0,existing
2023-01-05,DC48,DC9,DC48->DC9,18431.0,0.0,18431.0,existing
2023-01-05,DC49,DC10,DC49->DC10,0.0,0.0,0.0,existing
2023-01-05,DC49,DC12,DC49->DC12,0.0,0.0,0.0,existing
2023-01-05,DC49,DC14,DC49->DC14,0.0,0.0,0.0,existing
2023-01-05,DC49,DC3,DC49->DC3,0.0,0.0,0.0,existing
2023-01-05,DC49,DC35,DC49->DC35,0.0,0.0,0.0,existing
2023-01-05,DC49,DC5,DC49->DC5,0.0,0.0,0.0,existing
2023-01-05,DC49,DC9,DC49->DC9,0.0,0.0,0.0,existing
2023-01-05,DC5,DC10,DC5->DC10,173.0,0.0,173.0,existing
2023-01-05,DC5,DC12,DC5->DC12,0.0,0.0,0.0,existing
2023-01-05,DC5,DC14,DC5->DC14,77.0,0.0,77.0,existing
2023-01-05,DC5,DC15,DC5->DC15,0.0,0.0,0.0,existing
2023-01-05,DC5,DC19,DC5->DC19,0.0,0.0,0.0,existing
2023-01-05,DC5,DC20,DC5->DC20,0.0,0.0,0.0,existing
2023-01-05,DC5,DC21,DC5->DC21,0.0,0.0,0.0,existing
2023-01-05,DC5,DC22,DC5->DC22,0.0,0.0,0.0,existing
2023-01-05,DC5,DC23,DC5->DC23,0.0,0.0,0.0,existing
2023-01-05,DC5,DC3,DC5->DC3,0.0,0.0,0.0,existing
2023-01-05,DC5,DC30,DC5->DC30,0.0,0.0,0.0,existing
2023-01-05,DC5,DC31,DC5->DC31,0.0,0.0,0.0,existing
2023-01-05,DC5,DC32,DC5->DC32,0.0,0.0,0.0,existing
2023-01-05,DC5,DC35,DC5->DC35,0.0,0.0,0.0,existing
2023-01-05,DC5,DC36,DC5->DC36,0.0,0.0,0.0,existing
2023-01-05,DC5,DC4,DC5->DC4,1173.0,0.0,1173.0,existing
2023-01-05,DC5,DC40,DC5->DC40,0.0,0.0,0.0,existing
2023-01-05,DC5,DC51,DC5->DC51,0.0,0.0,0.0,existing
2023-01-05,DC5,DC61,DC5->DC61,0.0,0.0,0.0,existing
2023-01-05,DC5,DC62,DC5->DC62,140.0,0.0,140.0,existing
2023-01-05,DC5,DC70,DC5->DC70,15.0,0.0,15.0,existing
2023-01-05,DC5,DC8,DC5->DC8,6.0,0.0,6.0,existing
2023-01-05,DC5,DC9,DC5->DC9,0.0,0.0,0.0,existing
2023-01-05,DC50,DC10,DC50->DC10,1362.0,0.0,1362.0,existing
2023-01-05,DC50,DC12,DC50->DC12,0.0,0.0,0.0,existing
2023-01-05,DC50,DC14,DC50->DC14,1065.0,0.0,1065.0,existing
2023-01-05,DC50,DC29,DC50->DC29,0.0,0.0,0.0,existing
2023-01-05,DC50,DC3,DC50->DC3,0.0,0.0,0.0,existing
2023-01-05,DC50,DC32,DC50->DC32,0.0,0.0,0.0,existing
2023-01-05,DC50,DC34,DC50->DC34,0.0,0.0,0.0,existing
2023-01-05,DC50,DC35,DC50->DC35,15.0,0.0,15.0,existing
2023-01-05,DC50,DC4,DC50->DC4,2.0,0.0,2.0,existing
2023-01-05,DC50,DC40,DC50->DC40,0.0,0.0,0.0,existing
2023-01-05,DC50,DC48,DC50->DC48,0.0,0.0,0.0,existing
2023-01-05,DC50,DC5,DC50->DC5,667.0,0.0,667.0,existing
2023-01-05,DC50,DC62,DC50->DC62,1133.0,0.0,1133.0,existing
2023-01-05,DC50,DC64,DC50->DC64,0.0,0.0,0.0,existing
2023-01-05,DC50,DC65,DC50->DC65,0.0,0.0,0.0,existing
2023-01-05,DC50,DC70,DC50->DC70,35.0,0.0,35.0,existing
2023-01-05,DC50,DC8,DC50->DC8,3507.0,0.0,3507.0,existing
2023-01-05,DC50,DC9,DC50->DC9,3177.0,0.0,3177.0,existing
2023-01-05,DC51,DC10,DC51->DC10,5527.0,1105.4,4421.6,existing
2023-01-05,DC51,DC12,DC51->DC12,0.0,0.0,0.0,existing
2023-01-05,DC51,DC14,DC51->DC14,4753.0,950.6,3802.4,existing
2023-01-05,DC51,DC29,DC51->DC29,0.0,0.0,0.0,existing
2023-01-05,DC51,DC3,DC51->DC3,4967.0,993.4000000000001,3973.6,existing
2023-01-05,DC51,DC32,DC51->DC32,0.0,0.0,0.0,existing
2023-01-05,DC51,DC34,DC51->DC34,0.0,0.0,0.0,existing
2023-01-05,DC51,DC35,DC51->DC35,336.0,0.0,336.0,existing
2023-01-05,DC51,DC4,DC51->DC4,17.0,0.0,17.0,existing
2023-01-05,DC51,DC40,DC51->DC40,0.0,0.0,0.0,existing
2023-01-05,DC51,DC5,DC51->DC5,2905.0,0.0,2905.0,existing
2023-01-05,DC51,DC62,DC51->DC62,5387.0,0.0,5387.0,existing
2023-01-05,DC51,DC64,DC51->DC64,0.0,0.0,0.0,existing
2023-01-05,DC51,DC65,DC51->DC65,0.0,0.0,0.0,existing
2023-01-05,DC51,DC70,DC51->DC70,600.0,0.0,600.0,existing
2023-01-05,DC51,DC8,DC51->DC8,17980.0,3596.0,14384.0,existing
2023-01-05,DC51,DC81,DC51->DC81,0.0,0.0,0.0,existing
